bib_id,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,w_count,o_count,a_count,aw_count,ow_count,source
14010045,880-02 Bidāyat al-hidāyah : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ālihi wa-ṣaḥbihi wa-sallam. Qāla al-Shaykh al-jalīl, al-Imām, al-ʻālim al-ʻallāmah, Muḥammad ibn Muḥammad ibn Muḥammad ibn Muḥammad al-Ghazzālī, raḥmat Allāh ʻalayh: Ammā baʻd, fa-iʻlam ayyuhā al-ḥarīṣ ʻalá iqtibās al-ʻilm, al-muẓhir min nafsihi ṣidq al-raghbah wa-farṭ al-taʻaṭṭush ilayh, innaka in kunta taqṣidu ṭalaba al-ʻilm lil-munāfasah wa-al-mubāhāt [wa-al-mubāhāh] wa-al-taqaddum ʻalá al-aqrān wa-al-istimālah [wa-istimālat] wujūh al-nās wa-jamʻ ḥuṭām al-dunyā, fa-anta sāʻin fī hadm dīnik wa-halāk nafsik wa-bayʻ ākhiratika bi-dunyāk, fa-ṣafqatuka khāsirah, wa-tijāratuka bāʼirah, wa-muʻallimuka muʻīn ʻalá ʻiṣyānika, wa-sharīkun laka fī khusrānika ...""",w,11,7,1,4,2,0,0,zoe
14010051,880-02 al-Tibr al-masbūk fī naṣīḥat al-mulūk : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh ʻalá inʻāmih wa-ifḍālih, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad wa-aṣḥābihi wa-ālih. Wa-baʻd, fa-innahu saʼalanī baʻḍ al-mutaqaddimīn min al-kubarāʼ an anqula hādhā al-kitāb, wa-huwa 'Kitāb Naṣīḥat al-mulūk' min al-lughah al-Fārisīyah ilá al-alfāẓ al-ʻArabīyah, fa-imtathaltu dhālik, wa-naqaltuhu ʻalá tartībihi wa-ṣūratih, wa-lam ughayyir shayʼan min waḍʻ al-kitāb wa-ṣifatih, wa-ijtahadtu fī tashīl ʻibārātih wa-īḍāḥ ishārātih ...""",w,12,7,1,4,2,0,0,zoe
14034355,880-02 al-Ḥikam al-ʻirfānīyah wa-al-ishārāt al-Qurʼānīyah : manuscript / ʻAlī ibn ʻAbd al-Malik al-Muttaqī al-Hindī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. al-Ḥamdu lillāh Rabb al-ʻĀlamīn, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad, Khātim al-Anbiyāʼ wa-al-Mursalīn, wa-ālihi wa-ṣaḥbihi ajmaʻīn. Ammā baʻd, fa-hādhihi 'Ḥikam ʻirfānīyah fī maʻānin irshādīyah wa-ishārāt Qurʼānīyah'. Kull ḥikmah minhā muʼayyadah bi-āyah aw baʻḍihā; bayna al-āyah wa-al-ḥikamah munāsabah lā yakhfá [lā takhfá] ʻalá al-mutaʼammil, lākin lā yudriku ladhdhat dhālik ʻalá wajh al-kamāl illā ḥāfiẓ al-āyāt wa-man la-hu ilmām bi-tafsīrihā, wa-ḥaẓẓ min ʻulūm al-ishārāt; fa-innī adhkuru baʻḍ al-āyah wa-atruku mā baʻdahā, iʻtimādan ʻalá ḥifẓ al-ṭālib ...""",w,11,7,1,4,2,0,0,zoe
14034359,880-02 Bulghat al-murīd wa-mushtahá al-saʻīd fīmā yajibu fī al-ṭarīq ʻalá al-murīd : manuscript / Muṣṭafá ibn Kamāl al-Dīn al-Bakrī al-Ṣiddīqī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh ʻalá al-tawfīqi // mā sāra sārin manhaja al-taḥqīqi. Wa-al-shukru lillāhi ʻalá al-inʻāmi // mā adhhaba al-nahāru lil-ẓalāmi ...""",w,12,7,1,4,2,0,0,zoe
14034361,880-02 Mashāriq al-anwār al-Qudsīyah fī bayān al-ʻuhūd al-Muḥammadīyah : manuscript / ʻAbd al-Wahhāb ibn Aḥmad al-Shaʻrānī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh Rabb al-ʻĀlamīn, wa-ashhadu an lā ilāha illā [Allāh], al-Malik al-Ḥaqq al-Mubīn, wa-ashhadu anna Sayyidanā Muḥammadan ʻabduhu wa-rasūluh, sayyid al-awwalīn wa-al-ākharīn. Allāhumma, fa-ṣalli wa-sallim ʻalayhi wa-ʻalá sāyir al-anbiyāʼ wa-al-mursalīn, wa-ʻalá ālihim wa-ṣaḥbihim ajmaʻīn, ṣalātan wa-salāman dāʼimayn, abada al-ābidīn. Āmīn. Āmīn. Āmīn. Wa-baʻd, fa-hādhā kitāb nafīs lam yasbiqnī aḥad ilá waḍʻ mithālih, wa-lā aẓunnu aḥadan nasaja ʻalá minwālih, ḍammantuhu jamīʻ al-ʻuhūd allatī balaghatnā ʻan Rasūl Allāh, ṣallá Allāh ʻalayhi wa-sallam, min fiʻl al-maʼmūrāt wa-tark al-manhīyāt. Wa-sammaytuhu 'Mashāriq al-anwār al-Qudsīyah fī bayān al-ʻuhūd al-Muḥammadīyah'. Wa-kāna al-bāʻith lī ʻalá taʼlīfih mā raʼaytuhu min kathrat taftīsh al-ikhwān ʻalá mā naquṣa min dunyāhum, wa-lam ara aḥadan minhum yufattishu ʻalá mā naquṣa min umūr dīnih, fa-waḍaʻtu lahum hādhā al-kitāb ...""",w,12,7,1,4,2,0,0,zoe
14034368,880-02 al-Anwār al-sanīyah ʻalá al-Waẓīfah al-Zarrūqīyah : manuscript / ʻAbd al-Raḥmān ibn Muḥammad al-ʻAyyāshī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbih. al-Ḥamdu lillāh alladhī arshadanā li-iqāmat waẓāʼif al-Islām, wa-ḥaḍḍanā ʻalá takthīr dhikrihi fī al-ghudw wa-al-āṣāl ʻalá al-dawām, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad al-badr al-tamām, wa-ʻalá ālihi wa-ṣaḥbihi al-sādāt al-aʻlām. Wa-baʻd, fa-yaqūlu al-ʻabd al-faqīr ilá Allāh subḥānuh, al-mutaʻalliq bi-adhyāl awliyāʼih, ʻAbd al-Raḥmān Muḥammad ibn ʻAbd al-Raḥmān ibn Muḥammad ibn Abī Bakr al-ʻAyyāshī, nawwara Allāh qalbahu, wa-satara ʻaybahu, wa-khatama bi-kalimatay al-shahādah qawlahu, wa-faʻala bi-ummat Muḥammad, ṣallá Allāh ʻalayhi wa-sallam, mithlahu, qāl: Ṭāla mā khālaja qalbī an aḍaʻa taqyīdan yakūnu ka-al-sharḥ ʻalá 'al-Waẓīfah al-Zarrūqīyah', al-jāmiʻah li-khayray al-dunuā wa-al-ākhirah, allatī sārat masīrat al-Shams fī al-bilād, wa-intafaʻa bi-hā fī jamīʻ al-aqṭār al-ʻibād, munṭawiyan ʻalá tafsīr gharāʼibihā, wa-muḥtawiyan ʻalá faḍīlat adhkārihā ... wa-sammaytuhu 'al-Anwār al-sanīyah ʻalá al-Waẓīfah al-Zarrūqīyah' ...""",w,15,7,1,4,2,0,0,zoe
14034400,880-01 Mukhtaṣar Minhāj al-ʻābidīn : manuscript.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-bi-hi thiqatī. Qad rattaba al-Imām, Ḥujjat al-Islām, Abū Ḥāmid al-Ghazzālī, raḥimahu Allāh, kitāb Minhāj al-ʻābidīn ʻalá sabʻ ʻaqabāt: al-Ūlá ʻaqabat al-ʻilm, al-thāniyah ʻaqabat al-tawḥīd, al-thālithah ʻaqabat al-ʻawāʼiq (wa-hiya al-dunyā, wa-al-khalq, wa-al-Shayṭān, wa-al-nafs), al-rābiʻah ʻaqabat al-ʻawāriḍ (wa-hiya al-rizq, wa-al-akhṭār min kull shayʼ yukhāfu aw yurjá aw yurādu aw yukrahu; fa-inna ʻawāʼiq al-umūr mubhamah, fa-yashtaghilu al-qalb bi-hā, wa-al-shadāʼid, wa-anwāʻ al-qaḍāʼ), al-khāmisah ʻaqabat al-bawāʻith (wa-hiya al-khawf wa-al-rajāʼ), wa-al-sādisah ʻaqabat al-qawādiḥ (wa-hiya al-ʻujb wa-al-riyāʼ), al-sābiʻah ʻaqabat al-ḥamd wa-al-shukr ...""",w,11,7,1,4,2,0,0,zoe
14034413,880-02 al-Sayr wa-al-sulūk ilá Malik al-Mulūk : manuscript / Qāsim ibn Ṣalāḥ al-Dīn al-Khānī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Hādhā al-kitāb Sayr al-mulūk. al-Ḥamdu lillāh alladhī ahbaṭa bi-ḥikmatihi asrār dhātih min samāʼ al-ʻamāʼ ilá arḍ al-ṭabīʻah al-kullīyah, wa-awdaʻahā bi-qudratih fī ṣadaf al-nuṭaf iẓhāran li-khawāṣṣ al-asmāʼ, fa-inḥajabat al-ẓulumāt al-nafsānīyah ḥijāban ansāhā mā kānat ʻalayhi min al-kamālāt, fa-mālat ilá al-shahawāt, wa-rakanat ilá al-maḥsūsāt, wa-alifat al-ʻādāt, fa-lam tadhkur awṭānahā, wa-lā khaṭara bi-bālihā mabādīhā al-ʻalīyah. Thumma arsala ilayhā rusulan ʻalá ṣūratihā al-ẓāhirah wa-rusulan ʻalá ṣūratihā al-bāṭinah ...""",w,11,7,1,4,2,0,0,zoe
14034419,880-02 Ḍawʼ al-maʻālī li-Badʼ al-amālī : manuscript / ʻAlī ibn Sulṭān Muḥammad al-Qārī al-Harawī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh alladhī wajaba wujūd dhātih, wa-thabbata karamuhu wujūdahu wa-shuhūd ṣifātih, wa-aẓhara afʻālahu al-ḥamīdah fī ṣaḥāʼif maṣnūʻātih, wa-al-ṣalāh wa-al-salām ʻalá zubdat makhlūqātih wa-ʻumdat mawjūdātih, wa-ʻalá ālihi wa-aṣḥābihi wa-atbāʻih, fī ḥarakātihi wa-sakanātih. Ammā baʻd, fa-yaqūlu al-multajī ilá ḥaram Rabbihi al-Bārī, ʻAlī ibn Sulṭān Muḥammad al-Qārī: Lammā sharaʻtu fī sharḥ al-Fiqh al-akbar lil-Imām al-aʻẓam wa-al-humām al-aqdam, kāna fī nīyatī wa-ṭawīyatī an yakūna mukhtaṣaran, bi-ḥaythu yartafiʻu bi-hi al-mubtadī wa-yantafiʻu bi-hi al-muntahī, thumma injarra al-kalām ilá al-kalām ḥattá kharaja ʻan intiẓām al-marām, fa-sanaḥa bi-bālī wa-khayālī an aḍaʻa sharḥan mūjazan ʻalá qaṣidat 'Badʼ al-amālī' li-yakūna mufīdan lil-adānī wa-al-aʻālī, wa-yaṣīra mūjiban li-taraqqī ḥālī wa-sababan li-ḥusn maʼālī. Wa-sammaytuhu 'Ḍawʼ al-maʻālī li-Badʼ al-amālī', fa-aqūlu: Qāla al-nāẓim, wa-huwa al-Shaykh al-ʻallāmah Abū al-Ḥasan Sirāj al-Dīn ʻAlī ibn ʻUthmān al-Ūshī: ... Yaqūlu al-ʻabdu fī Badʼ al-amālī // li-tawḥīdin li-naẓmin ka-al-laʼālī ...""",w,10,7,1,4,2,0,0,zoe
14034424,880-02 Fuṣūṣ al-ḥikam : manuscript / Ibn al-ʻArabī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-bi-hi nastaʻīn. al-Ḥamdu lillāh munzil al-ḥikam ʻalá qulūb al-kalim bi-aḥadīyat al-ṭarīq al-amam min al-maqām al-aqdam, wa-in ikhtalafa al-nuḥal wa-al-subul, li-ikhtilāf al-umam. Wa-ṣallá Allāh ʻalá mumidd al-himam min khazāʼin al-jūd wa-al-karam, bi-al-qīl al-aqwam, Muḥammad, wa-ʻalá ālihi wa-sallam. Ammā baʻd, fa-innī raʼaytu Rasūl Allāh, ṣallá Allāh ʻalayhi wa-sallam fī mubashshirah raʼaytuhā fī al-ʻushr al-ākhir min Muḥarram, sanat sabʻ wa-ʻishrīn wa-sittimiʼah, bi-maḥrūsat Dimashq, wa-bi-yadihi, ṣallá Allāh ʻalayhi wa-sallam, kitāb, fa-qāl lī: 'Hādhā Kitāb Fuṣūṣ al-ḥikam'. Khudhhu wa-ukhruj bi-hi ilá al-nās yantafiʻūna bi-hi. Fa-qultu: 'al-Samʻ wa-al-ṭāʻah lillāh wa-Rasūlih wa-ulī al-amr, kamā umirnā ...""",w,12,7,1,4,2,0,0,zoe
14034516,880-02 Iʻādat al-rūḥ ilá al-badan waqt al-suʼāl : manuscript / Nūḥ ibn Muṣṭafá al-Rūmī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh Rabb al-ʻĀlamīn. Wa-al-ṣalāh wa-al-salām ʻalá ashraf al-anām wa-al-mursalīn, wa-ʻalá ālihi wa-aṣḥābihi wa-azwājihi wa-dhurrīyatihi ajmaʻīn, wa-ʻalá alladhīn ittabaʻūhum bi-iḥsān ilá Yawm al-Dīn. Ammā baʻd, fa-yaqūlu al-ʻabd al-ʻājiz al-faqīr ilá raḥmat Mawlāhu al-ghanī al-qadīr, Nūḥ ibn Muṣṭafá al-Ḥanafī, ʻāmalahumā Allāh bi-luṭfihi al-khafī: Inna al-ʻulamāʼ qālū: Dallat al-Aḥādīth al-ṣiḥāḥ ʻalá anna al-rūḥ tuʻādu ilá al-badan waqt al-suʼāl, lākin hādhihi al-iʻādah lā taḥṣulu bi-hā al-ḥayāh al-maʻhūdah allatī taqūmu bi-hā al-rūḥ bi-al-badan wa-tadbīrih, wa-yaḥtāju maʻahā ilá al-akl wa-al-shurb wa-al-jamāʻ, wa-innamā yaḥṣulu bi-hā lil-badan ḥayāh ukhrá, yaḥṣulu bi-hā al-imtiḥān bi-al-suʼāl. Wa-kamā anna ḥayāt al-nāʼim, wa-huwa ḥayy, ghayr ḥayāt al-mustayqiẓ, fa-inna al-nawm akhū al-mawt, wa-huwa lā yanfī ʻan al-nāʼim iṭlāq ism al-ḥayāh ʻalayhi, fa-kadhālika ḥayāt al-mayyit ʻinda iʻādat al-rūḥ ilá badanihi ghayr ḥayāt al-ḥayy, wa-hiya ḥayāh lā tanfī ʻanhu iṭlāq ism al-mawt ʻalayhi ...""",w,14,7,1,4,2,0,0,zoe
14034525,880-02 Kashf al-qināʻ ʻan shawārid al-ṭalāq wa-al-ikhtilāʻ : manuscript / Muḥammad ibn Aḥmad al-Manfalūṭī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. al-Ḥamdu lillāh al-jāmiʻ bayna man arāda min al-ʻibād, al-jāʻil bayna al-zawjayn libāsan li-baʻḍihimā, mā dāmā bilā nafād, wa-ʻallaqa nuṭaf qudratihi bi-al-takhalluq bi-ijtimāʻ māʼihimā in arād, aʻṭá fa-aghná, wa-manaʻa fa-afná, fa-lā mushāḥḥata fī ḥukmihi wa-lā ʻanād, al-māniʻ bayna man arāda al-manʻ baynahumā ʻalá ḥasb mā arād, al-jāʻil ʻalá taʻlīq qudratihi bi-al-tamānuʻ mabānya tadullu ʻalayhi bilā shakkin wa-lā irtidād ...""",w,12,7,1,4,2,0,0,zoe
14034528,880-02 Fuṣūṣ al-ḥikam : manuscript / Ibn al-ʻArabī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Qāla al-Shaykh al-Imām al-ʻālim, al-rāsikh, al-muḥaqqiq, al-mukāshaf, waḥīd ʻaṣrih wa-farīd dahrih,Muḥyī al-Dīn Abū ʻAbd Allāh Muḥammad ibn ʻAlī ibn Muḥammad al-ʻArabī al-Ḥātimī al-Ṭāʼī al-Andalusī, raḍiya Allāh ʻanh: al-Ḥamdu lillāh munzil al-ḥikam ʻalá qulūb al-kalim bi-aḥadīyat al-ṭarīq al-amam min al-maqām al-aqdam, wa-in ikhtalafat al-nuḥal wa-al-milal, li-ikhtilāf al-umam. Wa-ṣallá Allāh ʻalá mumidd al-himam min khazāʼin al-jūd wa-al-karam, bi-al-qīl al-aqwam, Muḥammad, wa-ʻalá ālihi wa-sallam. Wa-baʻd, fa-innī raʼaytu Rasūl Allāh, ṣallá Allāh ʻalayhi wa-sallam, fī mubashshirah raʼaytuhā fī al-ʻushr al-ākhir min al-Muḥarram, sanat sabʻ wa-ʻishrīn wa-sittimiʼah, bi-maḥrūsat Dimashq, wa-bi-yadihi, ṣallá Allāh ʻalayhi wa-sallam, kitāb, fa-qāl lī: 'Hādhā Kitāb Fuṣūṣ al-ḥikam'. Khudhhu wa-ukhruj bi-hi ilá al-nās yantafiʻūna bi-hi. Fa-qultu: 'al-Samʻ wa-al-ṭāʻah lillāh wa-li-Rasūlihi wa-ulī al-amr minnā, kamā umirnā ...""",w,13,7,1,4,2,0,0,zoe
14034533,880-02 Ḥāshiyah ʻalá Sharḥ al-Kharīdah al-bahīyah : manuscript / Muṣṭafá ibn Aḥmad al-ʻUqbāwī.,3,"Incipit: ""Hādhā Sharḥ al-ʻUqbāwī. Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh Rabb al-ʻĀlamīn, wa-al-ṣalāh wa-al-salām ʻalá Rasūl Allāh Muḥammad, ṣallá Allāh ʻalayhi wa-sallam. Wa-baʻd, fa-yaqūlu rājī ʻafwa al-masāwī, Muṣṭafá ibn Aḥmad al-ʻUqbāwī: Lammā arāda Allāh bi-ḥuṣūl al-khayr al-kathīr, jadhaba al-qalb li-ʻaqīdat ahl al-tawḥīd, lil-Quṭb al-shahīr alladhī ʻamma al-nafʻ bi-hi, wa-huwa Shaykhunā Aḥmad ibn Muḥammad al-Dardīr, fa-kānat nafʻan ṣirfan, lil-kabīr wa-al-ṣaghīr, wa-kayfa lā, wa-hiya bārizah ʻamman shughluhu bi-Rabbihi, al-muʻriḍ ʻan al-dunyā bi-yadihi wa-qalbihi, alladhī jaʻalahu Allāh bāb kull khayr lil-ʻibād ...""",w,11,7,1,4,2,0,0,zoe
14034545,880-02 Nuzhat al-majālis wa-muntakhab al-nafāʼis. Al-Juzʼ 2 : manuscript / ʻAbd al-Raḥmān ibn ʻAbd al-Salām al-Ṣaffūrī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. Qāla rajul li-Ibn Sīrīn, raḍiya Allāh ʻanhu: Raʼaytu fī al-manām dīkan yaqūlu: Allāh. Allāh Allāh. Fa-qāl: Baqiya min ajalika thalāthat ayyām. Fa-kāna ka-mā qāl. Fa-nasʼalu Allāh taʻālá an yakhtuma aʻmālanā bi-al-tawḥīd fī ʻāfiyah. Wa-raʼaytu fī 'Tahdhīb al-asmāʼ wa-al-lughāt' anna Muḥammadan ibn Sīrīn adraka thalāthīn ṣaḥābīyan. Wa-kāna abūhu ʻabdan li-Anas ibn Mālik, fa-kātabahu ʻalá ʻishrīn alf dirham, fa-addāhā wa-ʻutiq. Wa-ummuhu Ṣafīyah kānat mawlāh ayḍan li-Abī Bakr al-Ṣiddīq, Raḍiya Allāh ʻanhum ajmaʻīn. Bāb 'Dhikr al-mawt wa-al-amal wa-faḍl al-ṣabr wa-al-riḍā' ...""",w,9,7,1,4,2,0,0,zoe
14038596,880-02 Sharḥ Muqaddimat al-Zāhid  : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Qāla al-Shaykh al-ajall, al-Imām al-awḥad, Abū al-ʻAbbās Aḥmad Shihāb al-Dīn ibn Aḥmad Shihāb al-Dīn ibn Ḥamzah al-Ramlī al-Anṣārī, raḥimahu Allāh taʻālá, saqá Allāh tharāhu ṣabīb al-raḥmah wa-al-ruḍwān, wa-askanahu fasīḥ al-jinān, Innahu ʻalá kull shayʼ qadīr wa-bi-al-ijābah jadīr: Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh Rabb al-ʻĀlamīn, wa-al-ṣalāh wa-al-salām ʻalá ashraf al-mursalīn, Sayyidinā Muḥammad, wa-ʻalá ālihi wa-ṣaḥbihi ajmaʻīn. Ammā baʻd, fa-hādhā 'Taʻlīq ʻalá al-muqaddimah al-maʻrūfah bi-al-Sittīn masʼalah' al-mansūbah lil-Shaykh al-Imām, al-ʻālim Abī al-ʻAbbās Aḥmad al-Zāhid, taghammadahu Allāh bi-raḥmatih, yaḥullu alfāẓahā, wa-yutammimu mafādahā. Wa-asʼalu Allāh min faḍlihi al-jazīl an yanfaʻa bi-hi, wa-Huwa ḥasbī wa-niʻma al-wakīl ...""",w,11,7,1,4,2,0,0,zoe
14038699,880-02 Ghāyat al-maqṣūd li-man yataʻāṭá al-ʻuqūd : manuscript / Abū al-ʻAbbās Aḥmad ibn ʻUmar al-Dayrabī al-Shāfiʻī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi thiqatī, wa-ʻalyahi tawakkulī. al-Ḥamdu lillāh alladhī ḥarrama al-sifāḥ wa-aḥalla al-nikāḥ lil-khāṣṣ wa-al-ʻāmm, wa-bayyana al-ḥarām wa-al-ḥalāl min al-nisāʼ, ʻalá lisān man arsalahu raḥmatan lil-anām. Aḥmaduhu, subḥānuhu wa-taʻālá, ʻalá mā manaḥanā min al-anʻām, wa-ashhadu an lā ilāha illā Allāh waḥdahu, lā sharīka lah, al-Malik al-ʻallām. Wa-ashhadu anna Sayyidanā Muḥammadan ʻabdahu wa-rasūlah ashraf al-anām, ṣallá Allāh ʻalayhi wa-sallam, wa-ʻalá ālihi wa-aṣḥābih, ṣalātan wa-salāman dāʼimayn bilā infiṣām. Ammā baʻd, fa-yaqūlu al-ʻabd al-faqīr al-muʻtarif bi-al-ʻajz wa-al-taqṣīr, Aḥmad al-Dayrabī al-Shāfiʻī al-Ghunaymī: Qad saʼalanī wālidī wa-baʻḍ al-ikhwān min al-anām, aḥsana Allāh lī wa-lahum ka-al-mabdá al-khitām, an aktuba shayʼan min al-masāʼil al-sharīfah al-mutaʻalliq bi-al-nikāḥ ʻalá madhhab al-Shāfiʻī wa-Abī Ḥanīfah, fa-ajabtuhum li-dhālik ...""",w,11,7,1,4,2,0,0,zoe
14038745,880-02 Sharḥ Muqaddimat al-Zāhid  : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-bi-hi thiqatī. Qāla al-Shaykh al-Imām al-awḥad, Abū al-ʻAbbās Aḥmad Shihāb al-Dīn wa-al-Dunyā ibn Aḥmad Shihāb al-Dīn ibn Ḥamzah al-Ramlī al-Anṣārī al-Shāfiʻī, saqá Allāh tharāhu ṣabīb al-raḥmah wa-al-ruḍwān, wa-askanahu fasīḥ al-jinān, Innahu ʻalá mā yashāʼu qadīr, wa-bi-ʻibādihi khabīr: Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh Rabb al-ʻĀlamīn, wa-al-ṣalāh wa-al-salām ʻalá Ashraf al-Mursalīn, Sayyidinā Muḥammad, wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam ajmaʻīn. Ammā baʻd, fa-hādhā Taʻlīq lil-Imām al-ʻallāmah Shihāb al-Dīn Aḥmad al-Ramlī ʻalá Muqaddimat al-Imām al-ʻālim al-ʻāmil Abī al-ʻAbbās Aḥmad al-Zāhid, taghammadahu Allāh taʻālá bi-raḥmatih, yaḥullu alfāẓahā, wa-yutammimu mafādahā. Wa-asʼalu Allāh taʻālá min faḍlihi al-jazīl an yanfaʻa bi-hi, wa-Huwa ḥasbī wa-niʻma al-wakīl ...""",w,11,7,1,4,2,0,0,zoe
14038770,880-02 Tuḥfat al-ṭullāb bi-Sharḥ Taḥrīr Tanqīḥ al-Lubāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. Qāla Sayyidunā wa-Mawlānā Qāḍī al-Quḍāh, Shaykh Mashāyikh al-Islām, malik al-ʻulamāʼ al-aʻlām, Sībawayh zamānih, farīd ʻaṣrih wa-awānih, zayn al-millah wa-al-dīn, lisān al-mutakallimīn, ḥujjat al-munāẓirīn, muḥyī sunnat Sayyid al-Mursalīn, Abū Yaḥyá, Zakarīyā al-Anṣārī al-Shāfiʻī, taghammadahu Allāh bi-raḥmatih, wa-askanahu aʻlá farādīs jannatih, bi-mannihi wa-karamih. Āmīn: Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh alladhī faqqaha fī dīnihi man iṣṭafāh min al-anām, wa-hadá man irtaḍāh li-fahm mā sharraʻahu min al-aḥkām. Aḥmaduhu ʻalá jamīʻ naʻmāʼihi, wa-ashkuruhu ʻalá tazāyudi ālāʼihi, wa-ashhadu an lā ilāha illā Allāh waḥdahu lā sharīka lah, al-Malik al-ʻAllām. Wa-ashhadu anna Sayyidanā wa-Nabīyanā Muḥammadan ʻabduhu wa-rasūluh sayyid al-anām. Wa-baʻd, fa-hādhā sharḥ ʻalá mukhtaṣarī al-musammá bi-Taḥrīr Tanqīḥ al-Lubāb fī al-fiqh ʻalá madhhab al-Imām al-Shāfiʻī, raḍiya Allāh taʻālá ʻanhu, yaḥullu alfāẓahu, wa-yubayyinu murādahu, wa-yuḥaqqiqu masāʼilahu, wa-yuḥarriru dalāʼilahu. Wa-sammaytuhu ""bi-Tuḥfat al-ṭullāb bi-Sharḥ Taḥrīr Tanqīḥ al-Lubāb"". Wa-Allāh al-Karīm asʼalu an yajʻalahu khāliṣan li-Wajhihi al-Karīm wa-sababan lil-fawz bi-Jannāt al-Naʻīm ...""",w,12,7,1,4,2,0,0,zoe
