bib,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,a_count,w_count,o_count,ow_count,source
13868930,880-02 Dalāʼil al-khayrāt wa-shawāriq al-anwār fī dhikr al-ṣalāh ʻalá al-Nabī al-mukhtār : manuscript / Muḥammad ibn Sulaymān al-Jazūlī.,1,Title from reference sources.,a,10,7,2,1,4,0,zoe
13868930,880-02 Dalāʼil al-khayrāt wa-shawāriq al-anwār fī dhikr al-ṣalāh ʻalá al-Nabī al-mukhtār : manuscript / Muḥammad ibn Sulaymān al-Jazūlī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13872621,Elegie upon the much lamented death of Henery Bradshaw of Marple Esquire : who departed this life March the 11 Anno domini 1661 : manuscript.,1,Title from caption.,a,4,2,1,0,1,0,zoe
13872990,America : manuscript.,1,Title from title page.,a,2,1,1,0,0,0,zoe
13877766,"880-02 Kosodategusa, [between 1859 and early 20th century]",1,Caption title.,a,2,1,1,0,0,0,zoe
13887726,"A journal of a voyage to Madrass : in the year of our Lord Christ, 1761 : manuscript / by Richard Rose, Leiutenant [sic] in the 96th Regiment of Foot.",1,Title from title page.,a,4,1,1,0,0,0,zoe
13894508,Convitato di pietra : manuscript.,1,Title from caption: Convitate [i.e. Convitato] di pietra.,a,4,3,1,0,2,0,zoe
13929901,Fading frontiers : as told to Russell Bankson : manuscript.,1,Title from front cover.,a,2,1,1,0,0,0,zoe
13930225,Alterations to the pastoralls : (the solutions of the queries are written by Mr. Walsh) : manuscript.,2,Title from caption.,a,3,2,1,0,1,0,zoe
13930452,Noticia sobre algunos sirvientes prófugos : manuscript / Comisión Pesquisidora de la Frontera del Norte.,1,Title from title page.,a,2,1,1,0,0,0,zoe
13934143,"Letter from Bismarck, 1893 May 1 : manuscript.",1,Title from first page.,a,2,1,1,0,0,0,zoe
13971037,880-01 Taʻlīqāt ʻalá Sharḥ Faḍāʼil Ramaḍān : manuscript.,1,Title supplied by cataloger.,a,14,7,2,1,4,0,zoe
13971037,880-01 Taʻlīqāt ʻalá Sharḥ Faḍāʼil Ramaḍān : manuscript.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13971040,880-02 Munyat al-muṣallī wa-ghunyat al-mubtadiʼ : manuscript / Sadīd al-Dīn al-Kāshgharī.,1,Title from inipit (folio 1b).,a,10,7,2,1,4,0,zoe
13971040,880-02 Munyat al-muṣallī wa-ghunyat al-mubtadiʼ : manuscript / Sadīd al-Dīn al-Kāshgharī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
13971047,880-02 Dalāʼil al-khayrāt wa-shawāriq al-anwār fī dhikr al-ṣalāh ʻalá al-Nabī al-mukhtār : manuscript / Muḥammad ibn Sulaymān al-Jazūlī.,4,Romanization supplied by cataloger.,a,33,2,1,0,1,0,zoe
13971049,880-02 Ghāyat al-maqṣūd li-man yataʻāṭá al-ʻuqūd : manuscript / Abū al-ʻAbbās Aḥmad ibn ʻUmar al-Dayrabī al-Shāfiʻī.,1,Title from folio 3a.,a,18,7,2,1,4,0,zoe
13971049,880-02 Ghāyat al-maqṣūd li-man yataʻāṭá al-ʻuqūd : manuscript / Abū al-ʻAbbās Aḥmad ibn ʻUmar al-Dayrabī al-Shāfiʻī.,2,Romanization supplied by cataloger.,a,18,7,2,1,4,0,zoe
13971053,880-01 al-ʻIqd al-nafīs wa-nuzhat al-jalīs : manuscript.,3,Romanization supplied by cataloger.,a,19,3,1,0,2,0,zoe
13971075,880-02 Mukhtaṣar Munyat al-muṣallī wa-ghunyat al-mubtadī : manuscript / Ibrāhīm ibn Muḥammad ibn Ibrāhīm al-Ḥalabī.,1,Title from reference sources.,a,13,7,2,1,4,0,zoe
13971075,880-02 Mukhtaṣar Munyat al-muṣallī wa-ghunyat al-mubtadī : manuscript / Ibrāhīm ibn Muḥammad ibn Ibrāhīm al-Ḥalabī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13971079,880-02 Itmām al-dirāyah li-qurrāʼ al-Nuqāyah : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,1,Title from incipit.,a,14,7,2,1,4,0,zoe
13971079,880-02 Itmām al-dirāyah li-qurrāʼ al-Nuqāyah : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13971086,880-02 Taqrīb al-fawāʼid wa-tasʹhīl al-maqāṣid : manuscript / ʻAlī ibn ʻAṭīyah al-Ḥamawī.,1,Title from the author's colophon (folio 47b).,a,14,7,2,1,4,0,zoe
13971086,880-02 Taqrīb al-fawāʼid wa-tasʹhīl al-maqāṣid : manuscript / ʻAlī ibn ʻAṭīyah al-Ḥamawī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
13971090,880-02 al-Tathbīt ʻinda al-tabyīt : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,1,Title from reference sources.,a,13,7,2,1,4,0,zoe
13971090,880-02 al-Tathbīt ʻinda al-tabyīt : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
13971096,880-02 al-Ādāb al-sanīyah wa-al-afʻāl al-sharīfah al-marḍīyah al-qudsīyah li-man yurīdu sulūk ṭarīq al-Sādah al-khalwatīyah : manuscript / Muḥammad ibn Ḥasan al-Munayyir al-Samannūdī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
13971096,880-02 al-Ādāb al-sanīyah wa-al-afʻāl al-sharīfah al-marḍīyah al-qudsīyah li-man yurīdu sulūk ṭarīq al-Sādah al-khalwatīyah : manuscript / Muḥammad ibn Ḥasan al-Munayyir al-Samannūdī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14009435,880-02 Ḥall al-rumūz wa-mafātīḥ al-kunūz : manuscript / ʻIzz al-Dīn ʻAbd al-Salām ibn Aḥmad ibn Ghānim al-Maqdisī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
14009435,880-02 Ḥall al-rumūz wa-mafātīḥ al-kunūz : manuscript / ʻIzz al-Dīn ʻAbd al-Salām ibn Aḥmad ibn Ghānim al-Maqdisī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14009436,880-02 al-Risālah al-qudsīyah fī asrār al-nuqṭah al-ḥissīyah al-mushīrāt ilá asrār al-huwīyah al-ghaybīyah : manuscript / ʻAlī ibn Muḥammad al-Hamadhānī.,1,Title from the colophon.,a,11,7,2,1,4,0,zoe
14009436,880-02 al-Risālah al-qudsīyah fī asrār al-nuqṭah al-ḥissīyah al-mushīrāt ilá asrār al-huwīyah al-ghaybīyah : manuscript / ʻAlī ibn Muḥammad al-Hamadhānī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14009444,880-02 Ḥall al-rumūz wa-mafātīḥ al-kunūz : manuscript / ʻIzz al-Dīn ʻAbd al-Salām ibn Aḥmad ibn Ghānim al-Maqdisī.,1,Title from the printed version.,a,12,7,2,1,4,0,zoe
14009444,880-02 Ḥall al-rumūz wa-mafātīḥ al-kunūz : manuscript / ʻIzz al-Dīn ʻAbd al-Salām ibn Aḥmad ibn Ghānim al-Maqdisī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14009450,880-02 Zād al-masākīn ilá manāzil al-sālikīn : manuscript / ʻAlī ibn Aḥmad al-Kīzwānī.,4,Romanization supplied by cataloger.,a,25,3,1,0,2,0,zoe
14009456,880-02 al-Sabʻīyāt fī mawāʻiẓ al-barīyāt : manuscript / Muḥammad ibn ʻAbd al-Raḥmān ʻAyn al-Quḍāh al-Hamadhānī.,1,Title from folio 3a.,a,11,7,2,1,4,0,zoe
14009456,880-02 al-Sabʻīyāt fī mawāʻiẓ al-barīyāt : manuscript / Muḥammad ibn ʻAbd al-Raḥmān ʻAyn al-Quḍāh al-Hamadhānī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14009492,880-02 Tāj al-ʻarūs : manuscript / Ibn ʻAṭāʼ Allāh al-Sakandarī.,5,Romanization supplied by cataloger.,a,33,3,1,0,2,0,zoe
14009578,880-02 Risālah fī ʻilm al-sulūk : manuscript / Abū al-Jannāb Najm al-Dīn Aḥmad ibn ʻUmar al-Kubarā.,1,Title from folio 1a.,a,10,7,2,1,4,0,zoe
14009578,880-02 Risālah fī ʻilm al-sulūk : manuscript / Abū al-Jannāb Najm al-Dīn Aḥmad ibn ʻUmar al-Kubarā.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14009612,880-02 Ghayth al-mawāhib al-ʻalīyah bi-Sharḥ al-Ḥikam al-ʻAṭāʼīyah : manuscript / Muḥammad ibn Ibrāhīm ibn ʻAbbād al-Nafazī al-Rundī.,1,Title from reference sources.,a,16,7,2,1,4,0,zoe
14009612,880-02 Ghayth al-mawāhib al-ʻalīyah bi-Sharḥ al-Ḥikam al-ʻAṭāʼīyah : manuscript / Muḥammad ibn Ibrāhīm ibn ʻAbbād al-Nafazī al-Rundī.,2,Romanization supplied by cataloger.,a,16,7,2,1,4,0,zoe
14009680,880-02 Turjumān al-ashwāq : manuscript / Muḥyī al-Dīn ibn al-ʻArabī.,4,Romanization supplied by cataloger.,a,25,3,1,0,2,0,zoe
14010003,880-02 al-Sabʻīyāt fī mawāʻiẓ al-barīyāt : manuscript / Muḥammad ibn ʻAbd al-Raḥmān ʻAyn al-Quḍāh al-Hamadhānī.,1,Title from the printed versions.,a,10,7,2,1,4,0,zoe
14010003,880-02 al-Sabʻīyāt fī mawāʻiẓ al-barīyāt : manuscript / Muḥammad ibn ʻAbd al-Raḥmān ʻAyn al-Quḍāh al-Hamadhānī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14010027,880-02 al-Ḥikam al-ʻAṭāʼīyah : manuscript / Aḥmad ibn Muḥammad ibn ʻAṭāʼ Allāh al-Sakandarī.,1,Title from reference sources.,a,12,7,2,1,4,0,zoe
14010027,880-02 al-Ḥikam al-ʻAṭāʼīyah : manuscript / Aḥmad ibn Muḥammad ibn ʻAṭāʼ Allāh al-Sakandarī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14010037,880-02 Fī bayān al-sayr ilá Allāh : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,1,Title from incipit.,a,12,7,2,1,4,0,zoe
14010037,880-02 Fī bayān al-sayr ilá Allāh : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14010042,880-02 al-Sharḥ al-ṣaghīr ʻalá Aqrab al-masālik ilá madhhab al-Imām Mālik : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,1,Title from the printed versions.,a,11,7,2,1,4,0,zoe
14010042,880-02 al-Sharḥ al-ṣaghīr ʻalá Aqrab al-masālik ilá madhhab al-Imām Mālik : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14010045,880-02 Bidāyat al-hidāyah : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
14010045,880-02 Bidāyat al-hidāyah : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14010051,880-02 al-Tibr al-masbūk fī naṣīḥat al-mulūk : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
14010051,880-02 al-Tibr al-masbūk fī naṣīḥat al-mulūk : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14018856,Copies of letters from the 5th March 1785 : manuscript.,1,Title from first page used as front wrapper. Title preceeded by the number '1'.,a,2,1,1,0,0,0,zoe
14028753,Autobiography of Thomas L. Anderson : manuscript.,1,Title from first page.,a,2,1,1,0,0,0,zoe
14034336,Treatises on astronomy and astrology : manuscript.,9,Romanization supplied by cataloger.,a,45,4,1,0,3,0,zoe
14034350,880-02 al-Iqnāʻ fī ḥall alfāẓ Abī Shujāʻ : manuscript / Muḥammad ibn Aḥmad al-Shirbīnī.,1,Title from folio 2a (first part).,a,18,5,2,0,3,0,zoe
14034350,880-02 al-Iqnāʻ fī ḥall alfāẓ Abī Shujāʻ : manuscript / Muḥammad ibn Aḥmad al-Shirbīnī.,2,Romanization supplied by cataloger.,a,18,5,2,0,3,0,zoe
14034355,880-02 al-Ḥikam al-ʻirfānīyah wa-al-ishārāt al-Qurʼānīyah : manuscript / ʻAlī ibn ʻAbd al-Malik al-Muttaqī al-Hindī.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
14034355,880-02 al-Ḥikam al-ʻirfānīyah wa-al-ishārāt al-Qurʼānīyah : manuscript / ʻAlī ibn ʻAbd al-Malik al-Muttaqī al-Hindī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14034359,880-02 Bulghat al-murīd wa-mushtahá al-saʻīd fīmā yajibu fī al-ṭarīq ʻalá al-murīd : manuscript / Muṣṭafá ibn Kamāl al-Dīn al-Bakrī al-Ṣiddīqī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
14034359,880-02 Bulghat al-murīd wa-mushtahá al-saʻīd fīmā yajibu fī al-ṭarīq ʻalá al-murīd : manuscript / Muṣṭafá ibn Kamāl al-Dīn al-Bakrī al-Ṣiddīqī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14034361,880-02 Mashāriq al-anwār al-Qudsīyah fī bayān al-ʻuhūd al-Muḥammadīyah : manuscript / ʻAbd al-Wahhāb ibn Aḥmad al-Shaʻrānī.,1,Title from incipit (folio 2b).,a,12,7,2,1,4,0,zoe
14034361,880-02 Mashāriq al-anwār al-Qudsīyah fī bayān al-ʻuhūd al-Muḥammadīyah : manuscript / ʻAbd al-Wahhāb ibn Aḥmad al-Shaʻrānī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14034368,880-02 al-Anwār al-sanīyah ʻalá al-Waẓīfah al-Zarrūqīyah : manuscript / ʻAbd al-Raḥmān ibn Muḥammad al-ʻAyyāshī.,1,Title from incipit (folio 1b).,a,15,7,2,1,4,0,zoe
14034368,880-02 al-Anwār al-sanīyah ʻalá al-Waẓīfah al-Zarrūqīyah : manuscript / ʻAbd al-Raḥmān ibn Muḥammad al-ʻAyyāshī.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
14034393,880-02 al-Jawāhir wa-al-durar : manuscript / ʻAbd al-Wahhāb ibn Aḥmad al-Shaʻrānī.,4,Romanization supplied by cataloger.,a,19,3,1,0,2,0,zoe
14034400,880-01 Mukhtaṣar Minhāj al-ʻābidīn : manuscript.,1,Title from folio 1a.,a,11,7,2,1,4,0,zoe
14034400,880-01 Mukhtaṣar Minhāj al-ʻābidīn : manuscript.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14034413,880-02 al-Sayr wa-al-sulūk ilá Malik al-Mulūk : manuscript / Qāsim ibn Ṣalāḥ al-Dīn al-Khānī.,1,Title from folio 6b.,a,11,7,2,1,4,0,zoe
14034413,880-02 al-Sayr wa-al-sulūk ilá Malik al-Mulūk : manuscript / Qāsim ibn Ṣalāḥ al-Dīn al-Khānī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14034419,880-02 Ḍawʼ al-maʻālī li-Badʼ al-amālī : manuscript / ʻAlī ibn Sulṭān Muḥammad al-Qārī al-Harawī.,1,Title from incipit (folio folio 1b).,a,10,7,2,1,4,0,zoe
14034419,880-02 Ḍawʼ al-maʻālī li-Badʼ al-amālī : manuscript / ʻAlī ibn Sulṭān Muḥammad al-Qārī al-Harawī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14034424,880-02 Fuṣūṣ al-ḥikam : manuscript / Ibn al-ʻArabī.,1,Title from incipit (folio 1b).,a,12,7,2,1,4,0,zoe
14034424,880-02 Fuṣūṣ al-ḥikam : manuscript / Ibn al-ʻArabī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14034516,880-02 Iʻādat al-rūḥ ilá al-badan waqt al-suʼāl : manuscript / Nūḥ ibn Muṣṭafá al-Rūmī.,1,Title from folio 1a.,a,14,7,2,1,4,0,zoe
14034516,880-02 Iʻādat al-rūḥ ilá al-badan waqt al-suʼāl : manuscript / Nūḥ ibn Muṣṭafá al-Rūmī.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
14034525,880-02 Kashf al-qināʻ ʻan shawārid al-ṭalāq wa-al-ikhtilāʻ : manuscript / Muḥammad ibn Aḥmad al-Manfalūṭī.,1,Title from folio 2a.,a,12,7,2,1,4,0,zoe
14034525,880-02 Kashf al-qināʻ ʻan shawārid al-ṭalāq wa-al-ikhtilāʻ : manuscript / Muḥammad ibn Aḥmad al-Manfalūṭī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14034528,880-02 Fuṣūṣ al-ḥikam : manuscript / Ibn al-ʻArabī.,1,Title from incipit (folio 1b).,a,13,7,2,1,4,0,zoe
14034528,880-02 Fuṣūṣ al-ḥikam : manuscript / Ibn al-ʻArabī.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
14034533,880-02 Ḥāshiyah ʻalá Sharḥ al-Kharīdah al-bahīyah : manuscript / Muṣṭafá ibn Aḥmad al-ʻUqbāwī.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
14034533,880-02 Ḥāshiyah ʻalá Sharḥ al-Kharīdah al-bahīyah : manuscript / Muṣṭafá ibn Aḥmad al-ʻUqbāwī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14034545,880-02 Nuzhat al-majālis wa-muntakhab al-nafāʼis. Al-Juzʼ 2 : manuscript / ʻAbd al-Raḥmān ibn ʻAbd al-Salām al-Ṣaffūrī.,1,Title from reference sources.,a,9,7,2,1,4,0,zoe
14034545,880-02 Nuzhat al-majālis wa-muntakhab al-nafāʼis. Al-Juzʼ 2 : manuscript / ʻAbd al-Raḥmān ibn ʻAbd al-Salām al-Ṣaffūrī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
14038596,880-02 Sharḥ Muqaddimat al-Zāhid  : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
14038596,880-02 Sharḥ Muqaddimat al-Zāhid  : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14038699,880-02 Ghāyat al-maqṣūd li-man yataʻāṭá al-ʻuqūd : manuscript / Abū al-ʻAbbās Aḥmad ibn ʻUmar al-Dayrabī al-Shāfiʻī.,1,Title from folio 2a.,a,11,7,2,1,4,0,zoe
14038699,880-02 Ghāyat al-maqṣūd li-man yataʻāṭá al-ʻuqūd : manuscript / Abū al-ʻAbbās Aḥmad ibn ʻUmar al-Dayrabī al-Shāfiʻī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14038745,880-02 Sharḥ Muqaddimat al-Zāhid  : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,1,Title supplied by cataloger.,a,11,7,2,1,4,0,zoe
14038745,880-02 Sharḥ Muqaddimat al-Zāhid  : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14038770,880-02 Tuḥfat al-ṭullāb bi-Sharḥ Taḥrīr Tanqīḥ al-Lubāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,1,Title from incipit (folio 1b).,a,12,7,2,1,4,0,zoe
14038770,880-02 Tuḥfat al-ṭullāb bi-Sharḥ Taḥrīr Tanqīḥ al-Lubāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14038777,880-03 al-Tajrīd li-nafʻ al-ʻabīd. Al-Juzʼ 1 : manuscript / Sulaymān ibn Muḥammad al-Bujayrimī.,1,Title from incipit (folio 1b).,a,10,7,2,1,4,0,zoe
14038777,880-03 al-Tajrīd li-nafʻ al-ʻabīd. Al-Juzʼ 1 : manuscript / Sulaymān ibn Muḥammad al-Bujayrimī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14038786,880-03 al-Tajrīd li-nafʻ al-ʻabīd. Al-Juzʼ 2 : manuscript / Sulaymān ibn Muḥammad al-Bujayrimī.,1,"Title from the incipit of al-Juzʼ al-awwal (volume one, folio 1b).",a,10,7,2,1,4,0,zoe
14038786,880-03 al-Tajrīd li-nafʻ al-ʻabīd. Al-Juzʼ 2 : manuscript / Sulaymān ibn Muḥammad al-Bujayrimī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14038797,880-03 al-Tajrīd li-nafʻ al-ʻabīd. Al-Juzʼ 3 : manuscript / Sulaymān ibn Muḥammad al-Bujayrimī.,1,"Title from the incipit of al-Juzʼ al-awwal (volume one, folio 1b).",a,10,7,2,1,4,0,zoe
14038797,880-03 al-Tajrīd li-nafʻ al-ʻabīd. Al-Juzʼ 3 : manuscript / Sulaymān ibn Muḥammad al-Bujayrimī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14038803,880-02 al-Dirāyah sharḥ al-Hidāyah : manuscript / Aḥmad ibn ʻAlī ibn Ḥajar al-ʻAsqalānī.,1,Title from the preliminary leaf.,a,12,7,2,1,4,0,zoe
14038803,880-02 al-Dirāyah sharḥ al-Hidāyah : manuscript / Aḥmad ibn ʻAlī ibn Ḥajar al-ʻAsqalānī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14038814,880-02 al-Durar al-lawāmiʻ bi-taḥrīr Jamʻ al-jawāmiʻ : manuscript / Muḥammad ibn Muḥammad ibn Abī Sharīf.,3,Romanization supplied by cataloger.,a,17,4,1,0,3,0,zoe
14038820,880-02 Ḥall al-mawāḍiʻ al-mughlaqah min Wiqāyat al-riwāyah fī masāʼil al-Hidāyah : manuscript / ʻUbayd Allāh ibn Masʻūd al-Maḥbūbī.,1,Title from Incipit (folio 2a),a,15,7,2,1,4,0,zoe
14038820,880-02 Ḥall al-mawāḍiʻ al-mughlaqah min Wiqāyat al-riwāyah fī masāʼil al-Hidāyah : manuscript / ʻUbayd Allāh ibn Masʻūd al-Maḥbūbī.,2,Romanization supplied by cataloger.,a,15,7,2,1,4,0,zoe
14039074,880-02 Ḥāshiyah ʻalá Sharḥ Jamʻ al-jawāmiʻ : manuscript / Ibrāhīm Ḥijāzī al-Sandiyūnī al-Shāfiʻī al-Aḥmadī.,1,Title from folio 1a.,a,12,7,2,1,4,0,zoe
14039074,880-02 Ḥāshiyah ʻalá Sharḥ Jamʻ al-jawāmiʻ : manuscript / Ibrāhīm Ḥijāzī al-Sandiyūnī al-Shāfiʻī al-Aḥmadī.,2,Romanization supplied by cataloger.,a,12,7,2,1,4,0,zoe
14039079,880-02 Sharḥ Muqaddimat al-Zāhid  : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,1,Title supplied by cataloger.,a,9,7,2,1,4,0,zoe
14039079,880-02 Sharḥ Muqaddimat al-Zāhid  : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
14039087,880-03 Sharḥ mukhtaṣar ʻalá al-Mukhtaṣar. Al-Juzʼ 1 : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,1,Title from incipit (folio 1b),a,13,7,2,1,4,0,zoe
14039087,880-03 Sharḥ mukhtaṣar ʻalá al-Mukhtaṣar. Al-Juzʼ 1 : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,2,Romanization supplied by cataloger.,a,13,7,2,1,4,0,zoe
14039099,880-02 al-Jawharah al-munīfah fī sharḥ Waṣīyat Abī Ḥanīfah : manuscript / Munlā Ḥusayn ibn Iskandar al-Rūmī al-Ḥanafī.,1,Title from incipit (folio 2a),a,11,7,2,1,4,0,zoe
14039099,880-02 al-Jawharah al-munīfah fī sharḥ Waṣīyat Abī Ḥanīfah : manuscript / Munlā Ḥusayn ibn Iskandar al-Rūmī al-Ḥanafī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14039111,880-03 al-Ashbāh wa-al-naẓāʼir al-fiqhīyah ʻalá madhhab al-Ḥanafīyah : manuscript / Zayn al-Dīn ibn Ibrāhīm ibn Nujaym.,1,Title from incipit (folio 1b),a,14,7,2,1,4,0,zoe
14039111,880-03 al-Ashbāh wa-al-naẓāʼir al-fiqhīyah ʻalá madhhab al-Ḥanafīyah : manuscript / Zayn al-Dīn ibn Ibrāhīm ibn Nujaym.,2,Romanization supplied by cataloger.,a,14,7,2,1,4,0,zoe
14039132,880-02 al-Iḥrāz fī anwāʻ al-majāz : manuscript / Aḥmad ibn Aḥmad al-Sujāʻī.,1,Title from incipit (folio 1b).,a,9,7,2,1,4,0,zoe
14039132,880-02 al-Iḥrāz fī anwāʻ al-majāz : manuscript / Aḥmad ibn Aḥmad al-Sujāʻī.,2,Romanization supplied by cataloger.,a,9,7,2,1,4,0,zoe
14039137,880-02 Fatḥ rawq al-Raḥmān bi-sharḥ mā jāʼa ʻalá mafʻal min al-maṣdar wa-naḥwihi wa-ism al-zamān wa-al-makān : manuscript / Aḥmad ibn Aḥmad al-Sujāʻī.,1,Title from incipit (folio 1b).,a,10,7,2,1,4,0,zoe
14039137,880-02 Fatḥ rawq al-Raḥmān bi-sharḥ mā jāʼa ʻalá mafʻal min al-maṣdar wa-naḥwihi wa-ism al-zamān wa-al-makān : manuscript / Aḥmad ibn Aḥmad al-Sujāʻī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14039141,880-02 Muʻīn al-ḥukkām fīmā yataraddadu bayna al-khaṣmayn min al-aḥkām : manuscript / ʻAlī ibn Khalīl al-Ṭarābulusī al-Ḥanafī.,1,Title from folio 2b.,a,10,7,2,1,4,0,zoe
14039141,880-02 Muʻīn al-ḥukkām fīmā yataraddadu bayna al-khaṣmayn min al-aḥkām : manuscript / ʻAlī ibn Khalīl al-Ṭarābulusī al-Ḥanafī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14039144,880-02 Mukhtaṣar al-Qudūrī : manuscript / Aḥmad ibn Muḥammad al-Qudūrī.,1,Title from the printed versions.,a,11,7,2,1,4,0,zoe
14039144,880-02 Mukhtaṣar al-Qudūrī : manuscript / Aḥmad ibn Muḥammad al-Qudūrī.,2,Romanization supplied by cataloger.,a,11,7,2,1,4,0,zoe
14039150,880-03 al-Muntakhab fī uṣūl al-madhhab : manuscript / Muḥammad ibn Muḥammad al-Akhsīkathī.,1,Title from the printed versions.,a,10,7,2,1,4,0,zoe
14039150,880-03 al-Muntakhab fī uṣūl al-madhhab : manuscript / Muḥammad ibn Muḥammad al-Akhsīkathī.,2,Romanization supplied by cataloger.,a,10,7,2,1,4,0,zoe
14039162,880-03 Minhāj al-ṭālibīn : manuscript / Yaḥyá ibn Sharaf al-Nawawī.,3,Romanization supplied by cataloger.,a,15,4,1,0,3,0,zoe
