bib,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,o_count,w_count,a_count,aw_count,ow_count,source
14039183,880-02 Lamʻ al-lawāmiʻ fī ikhtiṣār Jamʻ al-jawāmiʻ : manuscript / ʻĪsá ibn ʻAlī al-Ikhnāʼī al-Shāfiʻī.,6,Binding: Unbound (in two unnumbered quires).,o,11,7,4,1,2,0,0,zoe
14039183,880-02 Lamʻ al-lawāmiʻ fī ikhtiṣār Jamʻ al-jawāmiʻ : manuscript / ʻĪsá ibn ʻAlī al-Ikhnāʼī al-Shāfiʻī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper, the phrases of Jamʻ al-jawām and markings in red; some notes on the margins; catchwords.",o,11,7,4,1,2,0,0,zoe
14039195,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb. Al-Juzʼ 1 : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,4,Secundo folio: al-ḥamdu lillāh ʻalá afḍālih.,o,10,7,4,1,2,0,0,zoe
14039195,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb. Al-Juzʼ 1 : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,5,16.5 x 23.5 cm; written surface: 7 x 13.5 cm; 15 lines per page.,o,10,7,4,1,2,0,0,zoe
14039195,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb. Al-Juzʼ 1 : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,6,Binding: In red cover with flap; cover and flap embossed with a geometrical design; in 42 numbered quires (quires 7 and 8 seem to be missing).,o,10,7,4,1,2,0,0,zoe
14039195,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb. Al-Juzʼ 1 : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,7,"In good and large naskh/ruqʻah script, in black ink, on white paper; the phrases of 'Manhaj al-ṭullāb' in red; some commentaries on the margins; catchwords.",o,10,7,4,1,2,0,0,zoe
14039229,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,4,"Secundo folio: ay uʼallif, wa-al-ism mushtaqq min al-sumū.",o,10,6,4,0,2,0,0,zoe
14039229,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,5,17 x 24.5 cm; written surface: 8.5 x 15 cm; 19 lines per page.,o,10,6,4,0,2,0,0,zoe
14039229,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,6,Binding: Unbound (in 18 quires; numbered 1-5; 10-21; quires 6-9 are missing; quire 22 in unnumbered),o,10,6,4,0,2,0,0,zoe
14039229,880-03 Fatḥ al-Wahhāb bi-sharḥ Manhaj al-ṭullāb : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,7,"In good and large naskh/ruqʻah script, in black ink, on white paper; the phrases of 'Manhaj al-ṭullāb' in red; few notes and corrections on the margins; catchwords.",o,10,6,4,0,2,0,0,zoe
14042347,Esther Edwards Burr journal : manuscript.,3,Accompanied by a photocopy of the journal from microfilm.,o,4,1,1,0,0,0,0,zoe
14043237,Colo. B. Erving's journal : manuscript.,2,Accompanied by a typed transcript made by Susan M. Yeckel (box 2).,o,2,1,1,0,0,0,0,zoe
14061226,Frances Brooke journal of a trip to Paris : manuscript.,3,Bound in quarter roan over marbled boards. Charles Benson bookplate on front pastedown.,o,4,2,1,0,1,0,0,zoe
14065712,Anthony Scattergood annotations in Pietro de' Crescenzi's Liber ruralium commodorum : manuscript.,1,Ownership inscription at top of page 1 of text: Anton. Scatergood.,o,5,3,3,0,0,0,0,zoe
14065712,Anthony Scattergood annotations in Pietro de' Crescenzi's Liber ruralium commodorum : manuscript.,4,"Laid in: bookseller's description, typescript carbon.",o,5,3,3,0,0,0,0,zoe
14065712,Anthony Scattergood annotations in Pietro de' Crescenzi's Liber ruralium commodorum : manuscript.,5,"Binding: early seventeenth-century full brown calf, covers panelled in blind with flower-head tooling in the corners.",o,5,3,3,0,0,0,0,zoe
14071056,Annotations in Richard Brome's The Antipodes : manuscript.,1,Laid in: typescript carbon and clipped printed version of bookseller's description.,o,3,2,2,0,0,0,0,zoe
14071056,Annotations in Richard Brome's The Antipodes : manuscript.,3,"Binding: nineteenth-century full red morocco, gilt, with title, author and date on front cover, by Riviere; marbled endpapers.",o,3,2,2,0,0,0,0,zoe
14078841,"Laurence Hyde, Earl of Rochester meditation on Lamentations 3:22 : manuscript.",3,"Annotated on front wrapper in an eighteenth-century hand: ""Wrote by the Earl of Rochester.""",o,4,3,2,0,1,0,0,zoe
14078841,"Laurence Hyde, Earl of Rochester meditation on Lamentations 3:22 : manuscript.",4,Binding: stab-stitched in paper wrappers.,o,4,3,2,0,1,0,0,zoe
14089396,880-03 Nihāyat al-muḥtāj ilá sharḥ al-Minhāj. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,4,Secundo folio: wa-tasāmá fa-lam yasmaʻ ayna al-thurayyā.,o,17,7,4,1,2,0,0,zoe
14089396,880-03 Nihāyat al-muḥtāj ilá sharḥ al-Minhāj. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,5,21 x 30.5 cm; written surface: 12.5 x 22 cm; 33 lines per page.,o,17,7,4,1,2,0,0,zoe
14089396,880-03 Nihāyat al-muḥtāj ilá sharḥ al-Minhāj. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,6,Binding: In cardboard binding with flap; dark brown leather on spine and flap.,o,17,7,4,1,2,0,0,zoe
14089396,880-03 Nihāyat al-muḥtāj ilá sharḥ al-Minhāj. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad al-Ramlī.,7,"In fair naskh script, in black ink, on white paper; the phrases of al-Minhāj and markings in red; many commentaries on the margins; catchwords.",o,17,7,4,1,2,0,0,zoe
14089405,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,4,Secundo folio: afʻāl al-mukallafīn li-annahu yabḥathu.,o,11,7,4,1,2,0,0,zoe
14089405,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,5,16.3 x 22.8 cm; written surface: 11 x 18 cm; 25 lines per page.,o,11,7,4,1,2,0,0,zoe
14089405,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,6,"Binding: In brown leather binding with flap; cover and flap embossed with central medallion, tooled with geometrical design (in 56 numbered quires).",o,11,7,4,1,2,0,0,zoe
14089405,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 1 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; headings and markings in red; some corrections on the margins; catchwords.",o,11,7,4,1,2,0,0,zoe
14089603,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 2 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,4,Secundo folio: fa-ʻulima an aqsām al-masʼalah thamāniyah.,o,11,7,4,1,2,0,0,zoe
14089603,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 2 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,5,16.5 x 23 cm; written surface: 11.5 x 18.5 cm; 26-32 lines per page.,o,11,7,4,1,2,0,0,zoe
14089603,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 2 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,6,"Binding: In brown leather binding with flap; cover and flap embossed with central medallion, tooled with geometrical design (in 40 numbered quires).",o,11,7,4,1,2,0,0,zoe
14089603,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 2 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; headings and markings in red; some corrections on the margins; catchwords.",o,11,7,4,1,2,0,0,zoe
14089675,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 3 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,4,Secundo folio: al-muʻayyan fīhi muʻayyan wa-al-ḥāṣil.,o,11,7,4,1,2,0,0,zoe
14089675,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 3 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,5,16.5 x 23.3 cm; written surface: 11 x 18.5 cm; 26-30 lines per page.,o,11,7,4,1,2,0,0,zoe
14089675,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 3 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,6,"Binding: In brown leather binding with flap; cover and flap embossed with central medallion, tooled with geometrical design (in 39 numbered quires).",o,11,7,4,1,2,0,0,zoe
14089675,880-02 Ḥāshiyah ʻalá Sharḥ al-Mukhtaṣar. Al-Juzʼ 3 : manuscript / Muḥammad ibn Aḥmad ibn ʻArafah al-Dasūqī al-Mālikī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; headings and markings in red; some corrections on the margins; catchwords.",o,11,7,4,1,2,0,0,zoe
14105557,"Laurence Hyde, Earl of Rochester meditation on the fourth anniversary of his wife's death : manuscript.",3,"Annotated on front wrapper: ""Wrote by the Earl of Rochester.""",o,4,3,2,0,1,0,0,zoe
14105557,"Laurence Hyde, Earl of Rochester meditation on the fourth anniversary of his wife's death : manuscript.",4,Binding: stab-stitched in paper wrappers.,o,4,3,2,0,1,0,0,zoe
14106182,"Benjamin de Rohan, seigneur de Soubise letter to Catherine de Parthenay-Larchevêque, vicomtesse de Rohan, London, 1631 March 2 : manuscript.",2,Script: italic.,o,4,2,1,0,1,0,0,zoe
14106396,"Henry II, King of France order to Nicolas de Neufville, seigneur de Villeroi, Annet, 1547 June 18 : manuscript.",2,Script: document in scribal secretary hand with batarde features. Signature of Henry II in cursive. Signature of Bochetel in batarde.,o,4,2,2,0,0,0,0,zoe
14106396,"Henry II, King of France order to Nicolas de Neufville, seigneur de Villeroi, Annet, 1547 June 18 : manuscript.",4,"Annotated at head of letter in an eighteenth-century hand with a summary of the letter's contents and the incorrect date of ""8 juin 1547.""",o,4,2,2,0,0,0,0,zoe
14106528,Angell Knightley receipt book : manuscript.,2,"Ownership inscription on recto of first leaf: ""Angell Knightley her Receipt Book. Anno 1732-1741.""",o,5,4,3,0,1,0,0,zoe
14106528,Angell Knightley receipt book : manuscript.,3,Bookplate of R. Anthony Stephenson on recto of first leaf.,o,5,4,3,0,1,0,0,zoe
14106528,Angell Knightley receipt book : manuscript.,5,"Binding: contemporary full parchment, blind-ruled.",o,5,4,3,0,1,0,0,zoe
14107111,Elizabeth Essex household account book : manuscript.,5,Binding: original parchment-covered boards.,o,5,2,1,0,1,0,0,zoe
14107298,Catherine Clough recipe book : manuscript.,3,"Ownership inscription in copperplate script pasted to front pastedown: ""Catherine Clough. This Book was given me by my dear Mother Catherine Clough. April the 2nd, 1770."" Similar ownership inscription pasted to verso of front flyleaf.",o,5,3,2,0,1,0,0,zoe
14107298,Catherine Clough recipe book : manuscript.,5,"Binding: contemporary triple-paneled full brown calf. Panels formed by roll tooling, gilt, with large tooled floral ornament in each corner. Eight-compartmented spine, rebacked, elaborately gilt. Second compartment red morocco label with gilt lettering: ""Receipts."" Marbled endpapers.",o,5,3,2,0,1,0,0,zoe
14107417,880-02 Iltiqāṭ al-durr wa-al-ʻiqyān min kitāb Ḥayāt al-ḥayawān : manuscript / ʻAbd al-Karīm ibn Muḥammad al-Bāʻūnī.,4,Secundo folio: jamaʻa ghāyat al-ibdāʻ.,o,16,6,4,0,2,0,0,zoe
14107417,880-02 Iltiqāṭ al-durr wa-al-ʻiqyān min kitāb Ḥayāt al-ḥayawān : manuscript / ʻAbd al-Karīm ibn Muḥammad al-Bāʻūnī.,5,17.5 x 27 cm; written surface: 12.5 x 18.5 cm; 22 lines per page.,o,16,6,4,0,2,0,0,zoe
14107417,880-02 Iltiqāṭ al-durr wa-al-ʻiqyān min kitāb Ḥayāt al-ḥayawān : manuscript / ʻAbd al-Karīm ibn Muḥammad al-Bāʻūnī.,6,"Binding: In marbled cardboard with green leather spine, tooled and embossed with five central medallions in gold (in 22 numbered quires).",o,16,6,4,0,2,0,0,zoe
14107417,880-02 Iltiqāṭ al-durr wa-al-ʻiqyān min kitāb Ḥayāt al-ḥayawān : manuscript / ʻAbd al-Karīm ibn Muḥammad al-Bāʻūnī.,7,"In good naskh script, in black ink, on white paper; headings and markings in red, blue, green and gold; catchwords.",o,16,6,4,0,2,0,0,zoe
14107423,880-02 Kitāb al-adhkiyāʼ : manuscript / Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī ibn al-Jawzī.,4,Secundo folio: ibn Muḥammad qāl samiʻtu.,o,10,7,4,1,2,0,0,zoe
14107423,880-02 Kitāb al-adhkiyāʼ : manuscript / Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī ibn al-Jawzī.,5,15 x 21 cm; written surface: 8 x 13.5 cm; 17 lines per page.,o,10,7,4,1,2,0,0,zoe
14107423,880-02 Kitāb al-adhkiyāʼ : manuscript / Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī ibn al-Jawzī.,6,Binding: In red cardboard with flap.,o,10,7,4,1,2,0,0,zoe
14107423,880-02 Kitāb al-adhkiyāʼ : manuscript / Abū al-Faraj ʻAbd al-Raḥmān ibn ʻAlī ibn al-Jawzī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; headings; some commentaries and corrections on the margins; catchwords.",o,10,7,4,1,2,0,0,zoe
14107429,880-02 Kashf al-lithām ʻan sharḥ Shaykh al-Islām : manuscript / Muḥammad ibn Aḥmad ibn ʻAlī al-Buhūtī al-Khalwatī.,4,Secundo folio: wa-iʻlam annī anqulu mā arāh.,o,14,7,4,1,2,0,0,zoe
14107429,880-02 Kashf al-lithām ʻan sharḥ Shaykh al-Islām : manuscript / Muḥammad ibn Aḥmad ibn ʻAlī al-Buhūtī al-Khalwatī.,5,15.2 x 20 cm; written surface: 9.5 x 16.5 cm; 21 lines per page.,o,14,7,4,1,2,0,0,zoe
14107429,880-02 Kashf al-lithām ʻan sharḥ Shaykh al-Islām : manuscript / Muḥammad ibn Aḥmad ibn ʻAlī al-Buhūtī al-Khalwatī.,6,Binding: In marbled cardboard (in 10 unnumbered quires).,o,14,7,4,1,2,0,0,zoe
14107429,880-02 Kashf al-lithām ʻan sharḥ Shaykh al-Islām : manuscript / Muḥammad ibn Aḥmad ibn ʻAlī al-Buhūtī al-Khalwatī.,7,"In clear naskh script, in black ink, on white paper; some corrections on the margins; catchwords.",o,14,7,4,1,2,0,0,zoe
14107437,880-03 Bustān al-ʻārifīn : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,4,Secundo folio: al-nār bi-jahlihim wa-rawá Makḥūl.,o,12,7,4,1,2,0,0,zoe
14107437,880-03 Bustān al-ʻārifīn : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,5,15.5 x 21.7 cm; written surface: 8.5 x 16.5 cm; 21 lines per page.,o,12,7,4,1,2,0,0,zoe
14107437,880-03 Bustān al-ʻārifīn : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,6,Binding: In marbled cardboard.,o,12,7,4,1,2,0,0,zoe
14107437,880-03 Bustān al-ʻārifīn : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,7,"In good naskh script, in black ink, on white paper; headings and markings in red; some notes and corrections on the margins; catchwords.",o,12,7,4,1,2,0,0,zoe
14107449,880-02 Fatʹḥ al-Raḥmān bi-sharḥ Luqṭat al-ʻajlān wa-bullat al-ẓamʼān : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,4,Secundo folio: riwāyah bi-al-Ḥamdu lillāh fa-huwa ajdham.,o,11,7,4,1,2,0,0,zoe
14107449,880-02 Fatʹḥ al-Raḥmān bi-sharḥ Luqṭat al-ʻajlān wa-bullat al-ẓamʼān : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,5,15.7 x 21.5 cm; written surface: 8 x 15 cm; 27 lines per page.,o,11,7,4,1,2,0,0,zoe
14107449,880-02 Fatʹḥ al-Raḥmān bi-sharḥ Luqṭat al-ʻajlān wa-bullat al-ẓamʼān : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,6,Binding: In dark red cardboard.,o,11,7,4,1,2,0,0,zoe
14107449,880-02 Fatʹḥ al-Raḥmān bi-sharḥ Luqṭat al-ʻajlān wa-bullat al-ẓamʼān : manuscript / Abū Yaḥyá Zakarīyā ibn Muḥammad al-Anṣārī.,7,"In naskh/ruqʻah script, in black ink, on white paper; the phrased of ""Lugṭat a-ʻajlān wa-bullat al-ẓamʼān"" in red; Some notes and corrections on the margins; catchwords.",o,11,7,4,1,2,0,0,zoe
14110652,880-02 Risālah fī aḥkām al-Jānn : manuscript / Muḥammad ibn Muḥammad al-Maydānī.,4,Secundo folio: fī wujūd al-Jinn wa-jumhūr al-kuffār.,o,13,7,4,1,2,0,0,zoe
14110652,880-02 Risālah fī aḥkām al-Jānn : manuscript / Muḥammad ibn Muḥammad al-Maydānī.,5,14.5 x 20 cm; written surface: 9.5 x 15.5 cm; 21 lines per page.,o,13,7,4,1,2,0,0,zoe
14110652,880-02 Risālah fī aḥkām al-Jānn : manuscript / Muḥammad ibn Muḥammad al-Maydānī.,6,Binding: In light green cardboard with flap; light brown leather on spine and flap.,o,13,7,4,1,2,0,0,zoe
14110652,880-02 Risālah fī aḥkām al-Jānn : manuscript / Muḥammad ibn Muḥammad al-Maydānī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; headings and markings in red; some notes and corrections on the margins; catchwords.",o,13,7,4,1,2,0,0,zoe
14115879,"Recipe book, circa 1770-1860 : manuscript.",3,Binding: late 18th-century full reverse calf.,o,3,1,1,0,0,0,0,zoe
14117141,880-02 Ākām al-marjān fī aḥkām al-Jānn : manuscript / Muḥammad ibn ʻAbd Allāh al-Shiblī.,4,Secundo folio: al-Kitāb li-anna man ishtaraṭa.,o,15,7,4,1,2,0,0,zoe
14117141,880-02 Ākām al-marjān fī aḥkām al-Jānn : manuscript / Muḥammad ibn ʻAbd Allāh al-Shiblī.,5,15.2 x 20.7 cm; written surface: 11 x 16 cm; 21-22 lines per page.,o,15,7,4,1,2,0,0,zoe
14117141,880-02 Ākām al-marjān fī aḥkām al-Jānn : manuscript / Muḥammad ibn ʻAbd Allāh al-Shiblī.,6,Binding: In cardboard binding with dark brown leather on spine.,o,15,7,4,1,2,0,0,zoe
14117141,880-02 Ākām al-marjān fī aḥkām al-Jānn : manuscript / Muḥammad ibn ʻAbd Allāh al-Shiblī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; headings in red; some notes and corrections on the margins; catchwords.",o,15,7,4,1,2,0,0,zoe
14117143,880-02 Shumūs al-anwār wa-kunūz al-asrār : manuscript / Muḥammad ibn Muḥammad ibn al-Ḥājj al-Tilimsānī al-Maghribī.,4,Secundo folio: ward wa-misk alf marrah.,o,11,7,4,1,2,0,0,zoe
14117143,880-02 Shumūs al-anwār wa-kunūz al-asrār : manuscript / Muḥammad ibn Muḥammad ibn al-Ḥājj al-Tilimsānī al-Maghribī.,5,15 x 22 cm; written surface: 9 x 17.7 cm; 25 lines per page.,o,11,7,4,1,2,0,0,zoe
14117143,880-02 Shumūs al-anwār wa-kunūz al-asrār : manuscript / Muḥammad ibn Muḥammad ibn al-Ḥājj al-Tilimsānī al-Maghribī.,6,Binding: In dark brown leather with flap; cover and flap embossed with central medallion.,o,11,7,4,1,2,0,0,zoe
14117143,880-02 Shumūs al-anwār wa-kunūz al-asrār : manuscript / Muḥammad ibn Muḥammad ibn al-Ḥājj al-Tilimsānī al-Maghribī.,7,"In good naskh script, in black ink, on white paper; headings in purple; many magic squares and a magic circle; on some leaves a seal with the phrase ""Dawāwīn maṣraf""; some corrections on the margins; catchwords.",o,11,7,4,1,2,0,0,zoe
14117144,880-03 Daqāʼiq al-ḥaqāʼiq fī ḥisāb al-daraj wa-al-daqāʼiq : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,8,14.5 x 20.3 cm; written surface: 8 x 16 cm; 21 lines per page.,o,19,4,3,0,1,0,0,zoe
14117144,880-03 Daqāʼiq al-ḥaqāʼiq fī ḥisāb al-daraj wa-al-daqāʼiq : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,9,Binding: In dark brown buckram.,o,19,4,3,0,1,0,0,zoe
14117144,880-03 Daqāʼiq al-ḥaqāʼiq fī ḥisāb al-daraj wa-al-daqāʼiq : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Māridīnī.,10,"In clear naskh script, in black ink, on white paper; some notes and corrections on the margins; some mathematical diagrams; catchwords.",o,19,4,3,0,1,0,0,zoe
14117146,880-02 Sharḥ Īsāghūjī : manuscript / Khayr al-Dīn al-Ghazāwī al-Bitlīsī.,11,13 x 20.4 cm; written surface: 7 x 12.5 cm; 11-19 lines per page.,o,24,4,3,0,1,0,0,zoe
14117146,880-02 Sharḥ Īsāghūjī : manuscript / Khayr al-Dīn al-Ghazāwī al-Bitlīsī.,12,Binding: In dark brown leather binding with flap; cover and flap embossed with central medallion.,o,24,4,3,0,1,0,0,zoe
14117146,880-02 Sharḥ Īsāghūjī : manuscript / Khayr al-Dīn al-Ghazāwī al-Bitlīsī.,13,"In clear naskh script, in black ink, on white paper; headings and markings in red; some commentaries on the margins and interlinear; text within double red frame, surrounded by a larger red frame; catchwords.",o,24,4,3,0,1,0,0,zoe
14117150,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,4,Secundo folio: laṭīf wa-manhaj munīf.,o,12,7,4,1,2,0,0,zoe
14117150,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,5,15 x 20.7 cm; written surface: 8 x 14.5 cm; 19 lines per page.,o,12,7,4,1,2,0,0,zoe
14117150,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,6,Binding: In dark brown leather binding; cover embossed with central medallion.,o,12,7,4,1,2,0,0,zoe
14117150,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,7,"In beautiful naskh script, in black ink, on white paper; the phrases of ""Īsāghūji"" of al-Abharī in red; some corrections on the margins; headings in bold script; catchwords.",o,12,7,4,1,2,0,0,zoe
14117151,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,4,Secundo folio: ʻalá wajh laṭīf wa-manhaj munīf.,o,12,7,4,1,2,0,0,zoe
14117151,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,5,16.5 x 22.5 cm; written surface: 7.5 x 14 cm; 17 lines per page.,o,12,7,4,1,2,0,0,zoe
14117151,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,6,Binding: In marbled cardboard with flap; red leather on spine and flap (in three unnumbered quires).,o,12,7,4,1,2,0,0,zoe
14117151,880-03 al-Muṭṭalaʻ : manuscript / Zakarīyā ibn Muḥammad al-Anṣārī.,7,"In good naskh script, in black ink, on white paper; the phrases of ""Īsāghūji"" of al-Abharī in red; many notes and corrections on the margins of the first fifteen leaves; catchwords.",o,12,7,4,1,2,0,0,zoe
14117153,880-03 Kitāb al-Bustān : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,4,Secundo folio: qāla ʻalaykum bi-al-ʻilm qabla an yuqbaḍ.,o,13,7,4,1,2,0,0,zoe
14117153,880-03 Kitāb al-Bustān : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,5,17.5 x 13 cm; written surface: 10 x 13.5 cm; 21 lines per page.,o,13,7,4,1,2,0,0,zoe
14117153,880-03 Kitāb al-Bustān : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,6,Binding: In light blue cardboard binding; flap torn off; dark brown leather on spine; lower edges of the leaves burnt without loss of text.,o,13,7,4,1,2,0,0,zoe
14117153,880-03 Kitāb al-Bustān : manuscript  / Naṣr ibn Muḥammad Abū al-Layth al-Samarqandī.,7,"In good naskh script, in black ink, on white paper; headings and markings in red; catchwords.",o,13,7,4,1,2,0,0,zoe
14117155,880-02 al-Lumʻah al-Māridīnīyah fī sharḥ al-Yāsamīnīyah : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Mārdīnī.,8,16.5 x 23.5 cm; written surface: 9 x 15.5 cm; 21 lines per page.,o,17,4,3,0,1,0,0,zoe
14117155,880-02 al-Lumʻah al-Māridīnīyah fī sharḥ al-Yāsamīnīyah : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Mārdīnī.,9,Binding: Unbound.,o,17,4,3,0,1,0,0,zoe
14117155,880-02 al-Lumʻah al-Māridīnīyah fī sharḥ al-Yāsamīnīyah : manuscript / Badr al-Dīn Muḥammad ibn Muḥammad Sibṭ al-Mārdīnī.,10,"In good naskh script, in black ink, on white paper; some notes and corrections on the margins; the verses of ""al-Yāsamīnīyah"" are preceded written in red; some markings in red; catchwords.",o,17,4,3,0,1,0,0,zoe
14117160,880-02 Ḥayāt al-ḥayawān : manuscript / Muḥammad ibn Mūsá al-Damīrī.,4,Secundo folio: wa-fī al-inʻāẓ bi-ghayr al-jamāʻ.,o,11,7,4,1,2,0,0,zoe
14117160,880-02 Ḥayāt al-ḥayawān : manuscript / Muḥammad ibn Mūsá al-Damīrī.,5,14 x 19 cm; written surface: 11.5 x 17 cm; 24-25 lines per page.,o,11,7,4,1,2,0,0,zoe
14117160,880-02 Ḥayāt al-ḥayawān : manuscript / Muḥammad ibn Mūsá al-Damīrī.,6,Binding: In marbled cardboard with flap; dark red leather on spine and flap.,o,11,7,4,1,2,0,0,zoe
14117160,880-02 Ḥayāt al-ḥayawān : manuscript / Muḥammad ibn Mūsá al-Damīrī.,7,"In clear ruqʻah script, in black ink, on white paper; headings in red; some notes and corrections on the margins; catchwords.",o,11,7,4,1,2,0,0,zoe
14117162,880-02 al-Asrār al-Rabbānīyah : manuscript / Aḥmad ibn ʻAlī al-Būnī.,4,"Secundo folio: al-tajallīyāt, fa-ḥamdan ʻalá hādhihi al-niʻmah.",o,11,7,4,1,2,0,0,zoe
14117162,880-02 al-Asrār al-Rabbānīyah : manuscript / Aḥmad ibn ʻAlī al-Būnī.,5,15.2 x 20.5 cm; written surface: 10 x 16 cm; 19 lines per page.,o,11,7,4,1,2,0,0,zoe
