bib_id,title,note_num,note,type
13185880,"[Miracles of the Saint Mary, Blessed Virgin, and image of Galawedéwos (Claudius)].",2,"Notes: F. i r(ecto): “Miracles of the Virgin” written in a Western hand; F. 12r and passim mention the owner, ገብራ ገላወዴዎስ; Blank: ff. i v(erso)–ii v(erso), the two folios (recto and verso) between numbered folios 52 and 53, 91r–92v.",o
13185880,"[Miracles of the Saint Mary, Blessed Virgin, and image of Galawedéwos (Claudius)].",3,Two columns (ff. 1r–86v); One column (ff. 87r–90v). 14 lines.,o
13185900,"[Psalter, Song of Songs, and hymn].",1,"Wood covers, four chain stitches, leather Oriental binding, fine cloth visible between the paste downs. German typescript of Holmes' notes glued to the flyleaf -- Holmes mentions that the MS contains a Psalter, Song of Songs, and a praise of Mary, and hypothesizes regarding the purpose of the outer calf-skin capsule. Sparse marginalia and scribal corrections. Some holes and tears in MS are stitched back together. Minor worming on the back cover.",o
13185900,"[Psalter, Song of Songs, and hymn].",2,One column (ff. 1r–123v; two columns (ff. 129r–145v). 24 lines.,o
13185900,"[Psalter, Song of Songs, and hymn].",3,"F. 1r. Face plate pasted over the text: Yale University Library. Gideon Scull and Elizabeth Holmes Memorial. Gift of Edmund Wales Holmes, AB, MD. Class of 1872. 1920 [date of donation?]; F. 2 contains a report in German of the contents and date of the book, in which the writer makes a case for the 17th century. However, the Psalter is clearly written by a hand of the late-nineteenth or early-twentieth century; Blank: Ff. 2v–4v, 145r–148v; Word for God is rubricated throughout.",o
13185907,"[Psalter, with Psalms of the Saint Mary, Blessed Virgin, with Biblical Canticles, Song of Songs, and Gate of Light].",1,Oriental leather binding over wooden boards; one column (ff. 1r–189v); two columns (ff. 190r–209r). 20 lines per page.,o
13185907,"[Psalter, with Psalms of the Saint Mary, Blessed Virgin, with Biblical Canticles, Song of Songs, and Gate of Light].",2,Contains an English translation of Psalm 151 in the flyleaf. Some tears and holes in MS stitched together. Some later scribal alterations.,o
13185907,"[Psalter, with Psalms of the Saint Mary, Blessed Virgin, with Biblical Canticles, Song of Songs, and Gate of Light].",3,"F. ii v, note of provenance: ""This Psalter was one of the books found in Magdala when that place was taken by Sir Robert Napier, afterwards Lord Napier of Magdala, in 1868. The collection had been formed by [King] Theodore with the intention of founding a large Library. These books were carried off by our people, and partly given to Abyssinian churches on the march back to Zayla [?], and a number were brought back to England for our own and for foreign libraries. When nearing Zoula on the return march, M. Munzinger, who had charge of the books, found that he had a few to spare, and among them was this Psalter, which he gave to me. -- William Simpson, 2nd April, 1881.""; F. 1r: note in the upper margin: ዳዊት ዘ ቅዱስ መድኃኔ ዓለም (this is the statement that the Psalter belonged to the Great Library to be formed at Magdala by Theodore -- W. Simpson); Fine cloth is visible between the paste downs of the front and back cover; The Qalu counting employs the number 9, and does not include the strophes of the Virgin Mary; Blank: ff. iii r, 209v.",o
13186372,"Commonplace book, [ca. 1786]",1,Author not identified.,a
13186372,"Commonplace book, [ca. 1786]",2,Only rectos of leaves are numbered after page 20.,o
13186372,"Commonplace book, [ca. 1786]",3,Entries are penned in sepia ink by a legible hand.,o
13186372,"Commonplace book, [ca. 1786]",4,"Bound in calf hide, tooled border decorations, spine title 'Placebook'.",o
13186372,"Commonplace book, [ca. 1786]",5,"Four fragments ([9] pages) with notes on British history, geography and astronomy, laid in.",o
13189402,Antoine Chambaud letterbook and accounts : manuscript.,1,Laid in: five additional undated accounts related to the Chambaud fabric business.,o
13189402,Antoine Chambaud letterbook and accounts : manuscript.,2,"Laid in: autograph letter, signed ""Villard,"" addressed to ""Madame Chambaud,"" 1821 January 24.",o
13189402,Antoine Chambaud letterbook and accounts : manuscript.,3,Annotations in pencil on front pastedown.,o
13189402,Antoine Chambaud letterbook and accounts : manuscript.,4,Binding: original patterned paper boards.,o
13189647,Walter Hawkesworth account book : manuscript.,1,Title devised by cataloger.,a
13189647,Walter Hawkesworth account book : manuscript.,2,"Written on page 1 recto: ""Disb.ts for the Year 1709 to Mic: 1710. 1709/10""; signatures ""Lucy Hawkesworth"" and ""WHawkeworth""; and pen trials in different hands.",o
13189647,Walter Hawkesworth account book : manuscript.,3,"Binding: original reused parchment scrap, stitched: ""In this are the Inventory of the Goods"" written on inside back flap.",o
13189703,Physica particularis : manuscript.,1,Title from caption.,a
13189703,Physica particularis : manuscript.,2,"Autograph on second blank page: ""Le Roux.""",o
13189703,Physica particularis : manuscript.,3,"Red leather spine label, gilt: ""Phisic. Part 1.""",o
13189703,Physica particularis : manuscript.,4,"Binding: eighteenth-century full marbled calf with compartmented spine, gilt.",o
13189917,Wolfgang Pielnhuber commonplace book containing Latin aphorisms : manuscript.,1,Title devised by cataloger.,a
13189917,Wolfgang Pielnhuber commonplace book containing Latin aphorisms : manuscript.,2,"Ownership inscription of Wolfgang Pielnhuber, dated 1625 August 26, on page 5.",o
13189917,Wolfgang Pielnhuber commonplace book containing Latin aphorisms : manuscript.,3,Signed annotation by Georg König on final page (page damaged).,o
13189917,Wolfgang Pielnhuber commonplace book containing Latin aphorisms : manuscript.,4,"Faded annotated leaf bound in at the end of the volume: ""Alexander Velberis Augustanus....""",o
13189917,Wolfgang Pielnhuber commonplace book containing Latin aphorisms : manuscript.,5,Binding: modern full calf in seventeenth-century style.,o
13189958,Rental book for unidentified properties in the Netherlands : manuscript.,1,"Partially effaced title on front cover: ""Rentboucxken van awerd Westerlos....""",o
13189958,Rental book for unidentified properties in the Netherlands : manuscript.,2,Title devised by cataloger.,a
13189958,Rental book for unidentified properties in the Netherlands : manuscript.,3,"Binding: original limp parchment over cardboard, stitched; remains of ties.",o
13191552,Annotations in The tournament of Tottenham : manuscript.,1,Occasional marginal notes in both sections in different hands.,o
13191552,Annotations in The tournament of Tottenham : manuscript.,2,"Laid in: two autograph letters to an unidentified recipient, signed by Markham John Thorpe, 1849 October 3 and 1849 October 4.",o
13191552,Annotations in The tournament of Tottenham : manuscript.,3,"Laid in: autograph letter in the third person to ""Mr. Howard"" from Henry Sotheran & Co., including a pasted-on catalog description of this volume, 1893 June 5.",o
13191552,Annotations in The tournament of Tottenham : manuscript.,4,"Binding: eighteenth-century full calf, repaired.",o
13191567,Roman writing tablet.,1,Possibly made from silver fir wood.,o
13191567,Roman writing tablet.,2,"Housed in protective case, 25 cm x 20 cm.",o
13191647,Missal : use of Sarum.,1,Layout: double columns of 36 lines each.,o
13191647,Missal : use of Sarum.,2,Script: Gothic liturgical book script with Anglicana features.,o
13191647,Missal : use of Sarum.,3,Decoration: rubricated; numerous red and blue initials with contrasting penwork. 15 large illuminated and gilt initials with bar borders and foliate sprays; 1 large illuminated initial with full border in the style of the workshop of Herman Scheere.,o
13191647,Missal : use of Sarum.,4,Music: music with square notes on a 4-line red staff.,ow
13191647,Missal : use of Sarum.,5,Binding: full goatskin over oak boards; sewn on 7 double thongs. Chemise binding with chemise portion now trimmed and folded over inside boards.,o
13191647,Missal : use of Sarum.,6,Byname: South Weald Missal.,w
13191787,Libellus.,1,"The volume opens with a dedicatory preface addressed to Antoniotto Adorno, doge of Genoa.",w
13191787,Libellus.,2,Incipit: Libellus fr[atr]is thelofori p[re]sbiteri heremite....,w
13191787,Libellus.,3,"Layout: single column, usually 37 lines.",o
13191787,Libellus.,4,Script: Italian semigothic.,o
13191787,Libellus.,5,"Decoration: Rubricated with red penwork initials. Multiple illustrations on ff. 5,19r,19v,21r,22e,22v,24r,28v,31v and 32r, drawn in brown with ochre, red, blue and brown body colors and pale pink wash for flesh, depicting key events of the prophecy, including the battles with the various Anti-Christs, showing rulers, angels, demons, and the true and false popes.",o
13191787,Libellus.,6,"Binding: 19th-century English full calf, heavily embossed with lattice pattern.",o
13191821,Two painted binding panels on wood : artwork.,1,Accompanied by a glazed shadow box for display.,o
13191888,Bible in shorthand : manuscript.,1,Title devised by cataloger.,a
13191888,Bible in shorthand : manuscript.,2,Opening page contains 10 small ink illustrations and is dated 1672. The opening page to the New Testament is dated 1673.,ow
13191888,Bible in shorthand : manuscript.,3,"Annotation in pencil on verso of front flyleaf: ""From Sir Carew Vyvyan / Bart: / Trellowarren nr Helston / Cornwall / a.d. 1760 / Oriel Coll: Oxon.""",o
13191888,Bible in shorthand : manuscript.,4,"Binding: contemporary full black morocco with gilt double fillet and corner ornamentation. Compartmented spine, gilt. Red leather spine label, gilt: ""Holy Bible.""",o
13191991,Daniel Pellizari notebook containing Latin exercises : manuscript.,1,"Ownership inscription in red ink on front pastedown: ""Daniel Pellizari.""",o
13191991,Daniel Pellizari notebook containing Latin exercises : manuscript.,2,"Laid in: scrap of paper annotated ""Daniel Pellizari. Sils. 1675.""",o
13191991,Daniel Pellizari notebook containing Latin exercises : manuscript.,3,"Binding: bound in scrap of early parchment document, almost completely erased; remains of silk ties. Stamped in gilt on back cover with small shield containing picture of unidentified animal.",o
13192781,Repetitiones logicae : manuscript.,1,Title from spine.,a
13192781,Repetitiones logicae : manuscript.,2,Library stamp of Philippe Bragard on front pastedown; bookplate laid in.,o
13192781,Repetitiones logicae : manuscript.,3,"Binding: contemporary blind-stamped and blind-ruled calf. Compartmented spine with the title ""Repetitiones logicae"" blindstamped in second compartment. Leather ties with fastening buckles, apparently restored.",o
13192931,Depences du roy en 1693 : manuscript.,1,First 28 pages have been removed; manuscript begins with page 29.,o
13192931,Depences du roy en 1693 : manuscript.,2,"Internal title page on page 171: ""Estat et menu general de la depence ordinaire bouche de la maison de Monseigneur le Dauphin annee 1693.""",o
13192931,Depences du roy en 1693 : manuscript.,3,Title from spine.,a
13192931,Depences du roy en 1693 : manuscript.,4,"Binding: contemporary full sheep; paneled spine, repaired, gilt. Title lettered on spine, gilt. Marbled endpapers.",o
13193242,[Book of Genesis in Tigrinya].,1,Translated by Debtera Matteos of Adwa.,w
13193242,[Book of Genesis in Tigrinya].,2,"In red and black, carefully layed out, one column, 19 lines with a running header giving title and chapter.",o
13193242,[Book of Genesis in Tigrinya].,3,"Leather binding with title on spine: ""Liber Geneseo Tigrice.""",o
13193242,[Book of Genesis in Tigrinya].,4,The pages are carefully laid out. Each verse is given in the outer margin. Each chapter is introduced by the word “Chapter” and the number.,o
13193262,[Five Ethiopian scrolls of spiritual healing].,1,"In fair hand, in red and black.",o
13193262,[Five Ethiopian scrolls of spiritual healing].,2,"Scroll 1 contains a decorative headpiece and uses brown and black ink. Scroll 4 contains multiple decorative section dividers. Uses black, red, and blue ink. Scroll 5 contains drawings of angels and ""evil eyes"" comparable to scroll 4.",o
13193262,[Five Ethiopian scrolls of spiritual healing].,3,Scroll 1 = 481 x 61 mm. Scroll 2 = 549 x 73 mm. Scroll 3 = 1467 x 60 mm. Scroll 4 = 1495 x 98 mm. Scroll 5 = 1538 x 68 mm.,o
13193269,[Antiphonary for the whole year].,1,In red and black.,o
13193269,[Antiphonary for the whole year].,2,Wooden binding with twine spine. Cover is decorated with a cross. Half of the back cover is missing.,o
13193269,[Antiphonary for the whole year].,3,Four chain stitches; three columns; 29 to 32 lines per page.,o
13193269,[Antiphonary for the whole year].,4,"F. 51r: Scribal note of completion: “Here ends the Deggua in the year of Mark (the Evangelist), on Ter 3, with great effort and problems . . . by the scribe Elyas;” Blank: Ff. 51v, 75r, 79rv.",o
13193271,"[Homily of the suffering and death of our Lord and savior, Jesus Christ, the life giver, written by the three evangelists and virgins Bridget, Matilda, and Elizabeth].",1,"Bound between wooden boards, two columns, 17 lines per page. Wood and red leather binding and spine with impressed decorations of frames and crosses.",o
13193271,"[Homily of the suffering and death of our Lord and savior, Jesus Christ, the life giver, written by the three evangelists and virgins Bridget, Matilda, and Elizabeth].",2,"F. 11r and passim (e.g., ff. 15r, 21v, 30v, 34r, and especially the concluding note on 103r) mention the owner, ወለተ ማርያም, and the scribe, ወልደ ሥላሴ.",o
13193271,"[Homily of the suffering and death of our Lord and savior, Jesus Christ, the life giver, written by the three evangelists and virgins Bridget, Matilda, and Elizabeth].",3,Inside front cover has a crude drawing of faces; F. 1v has a crude drawing of a person.,o
13226075,John Hardman & Co. album of stained glass designs.,1,"Bound in quarter green cloth, with brass and copper buckles and leather straps.",o
13229058,"Songs, sonnets and short poems written for and dedicated to Allen Field / by Robert Edwd. Murray Coppinger.",1,"Bound in full black morocco, with gilt lettering and decoration to covers and spine. With the initials E.A. on front cover, beneath ""Souvenir"" and above ""October 25th, 1867."" The binding was presumably executed by the firm of Ramage & Coppinger.",o
13229058,"Songs, sonnets and short poems written for and dedicated to Allen Field / by Robert Edwd. Murray Coppinger.",2,Title from title leaf.,a
13232839,"Tour via Calais, Brussels & Berlin to St. Petersburg & Moscow : returning by way of Berlin, Herringsdorf, Dresden, Eisenach, Maintz, Cologne, Brussels & Calais, to London : June & July, 1899 : manuscript.",1,Title from title page.,a
13232839,"Tour via Calais, Brussels & Berlin to St. Petersburg & Moscow : returning by way of Berlin, Herringsdorf, Dresden, Eisenach, Maintz, Cologne, Brussels & Calais, to London : June & July, 1899 : manuscript.",2,Bound in contemporary half leather and and dark green cloth.,o
13234865,"Kort liden Udtog over Soldatens Forhold og Fremgang efter sin Indtrædelse i Soldaterstanden : Ledetraad for Infanteristen ... / Udsat af Underkorporal, Peder Larsen Tolstrup, ved 3die Forstærknings Bataillon, 2det compagni, den 20 Juli 1851.",1,Bound in contemporary light blue boards with red linen back and corners; with drawings on both covers.,o
13243871,"Anne Rushout Collection of poems, riddles, collected by the Hon. Anne Rushout, circa 1780-1824 : manuscript.",1,Title from cover.,a
13243871,"Anne Rushout Collection of poems, riddles, collected by the Hon. Anne Rushout, circa 1780-1824 : manuscript.",2,"Bound in half-calf, worn but intact, with gilt-lettered leather label to the upper cover.",o
13251744,Unidentified canon law manuscript (fragment).,1,Script:,o
13251744,Unidentified canon law manuscript (fragment).,2,Decoration: rubricated.,o
13252442,Unidentified canon law manuscript (fragment).,1,Script: gothic.,o
13252442,Unidentified canon law manuscript (fragment).,2,Decoration: rubricated.,o
13252466,Unidfientified canon law manuscript (fragment).,1,Script:,o
13252466,Unidfientified canon law manuscript (fragment).,2,Decoration:,o
13252498,Unidentified canon law manuscript (fragment).,1,Script:,o
13252498,Unidentified canon law manuscript (fragment).,2,Decoration:,o
13252523,Unidentified canon law manuscript (fragment).,1,Script:,o
13252523,Unidentified canon law manuscript (fragment).,2,Decoration:,o
13252539,Unidentified canon law manuscript (fragment).,1,Script:,o
13252539,Unidentified canon law manuscript (fragment).,2,Decoration:,o
13252557,Unidentified canon law manuscript (fragment).,1,Script:,o
13252557,Unidentified canon law manuscript (fragment).,2,Decoration:,o
13275988,Actual frontier reminiscences : typescript.,1,Title from caption.,a
13297442,Illuminated talismanic scroll : manuscript.,1,"Incipit: Starts with the Basmalah: ""Bismillāh al-Raḥmān al-Raḥīm ...""",w
13297442,Illuminated talismanic scroll : manuscript.,2,Title supplied by cataloger.,a
13297442,Illuminated talismanic scroll : manuscript.,3,Romanization supplied by cataloger.,a
13297442,Illuminated talismanic scroll : manuscript.,4,435 x 19 cm.,o
13297442,Illuminated talismanic scroll : manuscript.,5,"In different scripts and styles of writing, in black, gold, silver and other colors on thick paper.",o
13297483,Calendar : manuscript.,1,Title supplied by cataloger.,a
13297483,Calendar : manuscript.,2,Romanization supplied by cataloger.,a
13297483,Calendar : manuscript.,3,108 x 10.8 cm.,o
13297483,Calendar : manuscript.,4,"In naskh/ruqʻah script in black, gold and red ink on white paper.",o
13330266,880-02 Selections from the Qurʼān : manuscript.,1,Title supplied by cataloger.,a
13330266,880-02 Selections from the Qurʼān : manuscript.,2,Romanization supplied by cataloger.,a
13330266,880-02 Selections from the Qurʼān : manuscript.,3,13 x 19.5 cm; written surface: 9 x 15; 14 lines per page.,o
13330266,880-02 Selections from the Qurʼān : manuscript.,4,Binding: No binding.,o
13330266,880-02 Selections from the Qurʼān : manuscript.,5,"In old Cufic script. The vowels are represented with red dots: Fatḥah a dot above the letter, Kasrah a dot below the letter, Ḍammah a dot on the line to the left of the letter. The verses are not numbered.",o
13336304,Collegium practicum privatum ad Johan. Fernelij pathologiam : manuscript.,1,"Bookplate of John Hamilton, Baron Belhaven on front pastedown.",o
13336304,Collegium practicum privatum ad Johan. Fernelij pathologiam : manuscript.,2,Title from first page.,a
13336304,Collegium practicum privatum ad Johan. Fernelij pathologiam : manuscript.,3,Binding: late 17th-century? sprinkled calf; edges speckled in red.,o
13338789,Literary titan : the emergence of Frank Waters : critical essays : printout / edited by Alexander Blackburn and John Nizalowski.,1,Title from title page.,a
13353228,Les trois imposteurs : manuscript.,1,Title from title page.,a
13353228,Les trois imposteurs : manuscript.,2,"Binding: 18th-century full calf, treated: six-compartment spine, gilt. Red leather spine tag: Les trois impost.",o
13353380,Samuel Beale collection of precedents : manuscript.,1,Ownership inscription on front pastedown: Sam. Beale. March 1788.,o
13353380,Samuel Beale collection of precedents : manuscript.,2,Binding: contemporary? reverse quarter calf over parchment boards. Red spine tag reads: Precedent.,o
13429697,Report on alien internee camps : typescript.,1,Title from caption.,a
13493695,Diary : manuscript.,1,Annotations on blank leaves in the printed almanac section of the volume concern weather; social appointments; and ship arrivals and departures.,o
13493695,Diary : manuscript.,2,"Bound with and inscribed in Perch's pocket almanac, calculated by Mr. Thomas Donohue....Barbados: Printed by Tho. Wtt. Perch, MDCCXC [1790].",o
13506718,Select meditations and reflections on death : with other select pieces.,1,Title from title leaf.,a
13535422,Lace sample book.,1,"Bound in original brown paper covers, with linen spine. Tie attached to spine. Stamped in ink on front cover: ""1642 to 1841.""",o
13561052,Héroes y mártires de la gloriosa cruzada nacional : manuscript.,1,Title from caption.,a
13577371,Subluum praesidium confuimus beata dei genitrix Boleslaviensis : manuscript.,1,Title from motto under image.,a
13577394,"880-01 Seder ha-pidyon : she-nohagim la-ʻaśot be-khol ʻerev r.ḥ. Elul, o keshe-yesh ezeh tsarah ba-ʻir b.m., teḥilah omrim sefer reviʻi shebe-Tehilim ṿe-aḥ. k. ḳorim  pesuḳim ha-matḥilim be-shem ha-ʻir Mekhnasa : manuscript.",1,Title from the top of page 1.,a
13577394,"880-01 Seder ha-pidyon : she-nohagim la-ʻaśot be-khol ʻerev r.ḥ. Elul, o keshe-yesh ezeh tsarah ba-ʻir b.m., teḥilah omrim sefer reviʻi shebe-Tehilim ṿe-aḥ. k. ḳorim  pesuḳim ha-matḥilim be-shem ha-ʻir Mekhnasa : manuscript.",2,Romanization supplied by cataloger.,a
13577634,"Account book for the brig Mayflower and other ships, manuscript.",1,Binding: original gray wrappers with annotations on front cover.,o
13577702,"Jane Dashwood Phillipps letters to Catherine Chester, 1717 August-1718 July : manuscript.",1,"Binding: original paper wrapper, stitched.",o
13578003,Charles Saeger's book : manuscript.,1,Title from first page.,a
13578003,Charles Saeger's book : manuscript.,2,"Ownership inscription on verso of page 1: ""Washington Academy / Charles Saeger's Book / June 14th, 1816.""",o
13578003,Charles Saeger's book : manuscript.,3,"Binding: original marbled paper wrapper, stitched.",o
13579352,Rabeners preface of Satire's misusing : manuscript.,1,Title from front wrapper.,a
13579352,Rabeners preface of Satire's misusing : manuscript.,2,"Binding: original paper wrappers, tied with pink ribbons.",o
13579721,"Oratorio from the third chapter of Daniel : manuscript / by Sam. Felsted, a native of Jamaica.",1,Title from title page.,a
13584789,James Byrd Cox penmanship exercise book : manuscript.,1,Ownership inscriptions of James Byrd Cox and William Henry Cox on front wrapper.,o
13584789,James Byrd Cox penmanship exercise book : manuscript.,2,"Binding: contemporary brown paper wrapper, stitched; spine repaired.",o
13585247,Catalogus plantarum horti regii Parisiensis : manuscript.,1,Title from title page.,a
13585247,Catalogus plantarum horti regii Parisiensis : manuscript.,2,"Binding: early 18th-century French full calf; six-compartment spine, gilt. Marbled endpapers.",o
13587151,Louis Popon de Maucune travel journals : manuscript.,1,Title devised by cataloger.,a
13587151,Louis Popon de Maucune travel journals : manuscript.,2,"Spine title: ""Journal de voyage. / 1763-1769.""",w
13587151,Louis Popon de Maucune travel journals : manuscript.,3,"Binding: 19th-century cloth over marbled boards. Red leather spine tag, lettered in gilt.",o
13597049,"Catalogue of the nobilitie of England : and a collection of his Majesties courtes of record as of his highnes most honourable houshold, the counsells of the north of Wales & the marches, the islandes, his majesties townes of warre castles bulwarkes & fortresses, with his highnes howses parkes forests and chaces : manuscript.",1,Title from title page.,a
13597049,"Catalogue of the nobilitie of England : and a collection of his Majesties courtes of record as of his highnes most honourable houshold, the counsells of the north of Wales & the marches, the islandes, his majesties townes of warre castles bulwarkes & fortresses, with his highnes howses parkes forests and chaces : manuscript.",2,"Ownership inscription on back pastedown: ""Clement Cottrell / sat qui sapit.""",o
13597049,"Catalogue of the nobilitie of England : and a collection of his Majesties courtes of record as of his highnes most honourable houshold, the counsells of the north of Wales & the marches, the islandes, his majesties townes of warre castles bulwarkes & fortresses, with his highnes howses parkes forests and chaces : manuscript.",3,"Ownership inscription on title page: ""Phillipps MS 16641.""",o
13597049,"Catalogue of the nobilitie of England : and a collection of his Majesties courtes of record as of his highnes most honourable houshold, the counsells of the north of Wales & the marches, the islandes, his majesties townes of warre castles bulwarkes & fortresses, with his highnes howses parkes forests and chaces : manuscript.",4,Bookplate on title page: Edward Almack.,o
13597049,"Catalogue of the nobilitie of England : and a collection of his Majesties courtes of record as of his highnes most honourable houshold, the counsells of the north of Wales & the marches, the islandes, his majesties townes of warre castles bulwarkes & fortresses, with his highnes howses parkes forests and chaces : manuscript.",5,"Bookplate on front pastedown: Regimental Headquarters of the Grenadier Guards. Typed identifying information on printed form: ""Various Diaries. Historical. / H. 400.""",o
13597049,"Catalogue of the nobilitie of England : and a collection of his Majesties courtes of record as of his highnes most honourable houshold, the counsells of the north of Wales & the marches, the islandes, his majesties townes of warre castles bulwarkes & fortresses, with his highnes howses parkes forests and chaces : manuscript.",6,"Binding: contemporary limp white vellum, with gilt ruling and central gilt ornament of four fleur-de-lis. Spine blank. Remains of pink silk ribbon ties.",o
13600915,Notes on the Biblical theology of Johann August Ernesti : manuscript.,1,Binding: modern quarter calf.,o
13604736,Copy of the Tripoly correspondence during Mr. Frasers consulship : received from the Secretary of State's office : manuscript.,1,Title from title page.,a
13604736,Copy of the Tripoly correspondence during Mr. Frasers consulship : received from the Secretary of State's office : manuscript.,2,Binding: modern full brown morocco.,o
13615656,John Hawker diary : manuscript.,1,"Binding: original full brown limp sheep. Paper label pasted on front cover marked ""1788"" in Hawker's hand.",o
13617981,Ox-Bow : an American incident : typescript.,1,Title from title page.,a
13628442,"Sermons delivered at Newcastle, 1761-1768 : manuscript.",1,Title devised by cataloger.,a
13628442,"Sermons delivered at Newcastle, 1761-1768 : manuscript.",2,"Binding: contemporary quarter calf over marbled boards. Red leather spine tag, gilt letters: ""Sermo[ns].""",o
13628979,History of the Herbert family : manuscript.,1,"Binding: stab-stitched quire, no cover.",o
13629044,"Susan Armyne, Baroness Belasyse collection of prayers from The whole duty of man : manuscript.",1,"Ownership inscription on front flyleaf: ""Sus: Belasyse hir Book.""",o
13629044,"Susan Armyne, Baroness Belasyse collection of prayers from The whole duty of man : manuscript.",2,Binding: nineteenth-century morocco.,o
13630151,John Williamson mathematics notebook : manuscript.,1,"Ownership inscription on front flyleaf: ""John Williamson his Book. Dec. 25th 1785.""",o
13630151,John Williamson mathematics notebook : manuscript.,2,Binding: original quarter calf over marbled boards.,o
13631060,Coates and creasts of severall of the nobillitie : manuscript.,1,Title from original label affixed to front flyleaf.,a
13631060,Coates and creasts of severall of the nobillitie : manuscript.,2,Binding: original buff Middle Hill boards. Phillipps MS number affixed to spine.,o
13633800,Iroquois masks and maskmaking on the Onondaga Reservation : typescript.,1,Title from title page.,a
13636807,Cross country by Cupid : typescript.,1,Title from title page.,a
13638992,The dark at the top of the stairs : typescript.,1,Title from title page of incidental music.,a
13639968,Twice told tales : being a profusely illustrated travelogue : typescript.,1,Title from cover.,a
13640640,Book of hours (fragment).,1,Layout: single column; 12-line page.,o
13640640,Book of hours (fragment).,2,Script: Humanist.,o
13640640,Book of hours (fragment).,3,Decoration: Gilt initial Q against a rose-gold background.,o
13640794,The master of game (fragment),1,Script: Anglicana.,o
13640794,The master of game (fragment),2,"Decoration: large initial ""H"" in red and blue penwork and other smaller initials in alternating red or blue.",o
13640987,Psalter (fragment),1,"Layout: single-column, originally 18-line.",o
13640987,Psalter (fragment),2,Script: Beneventan.,o
13640987,Psalter (fragment),3,Decoration: Rubricated.,o
13641323,Samuel Buck commonplace book : manuscript.,1,"Autograph inscription on page 253: ""Transcribed from Dr. Tillotson. by Sam.l Buck Middle Temple. 1759.""",o
13641323,Samuel Buck commonplace book : manuscript.,2,"Binding: contemporary full calf, rebacked.",o
13641465,William Gorringe mathematics textbook : manuscript.,1,"Autograph bookplate on front pastedown: ""William Gorringe / Sedlescombe / December 1 1773.""",o
13641465,William Gorringe mathematics textbook : manuscript.,2,"Autograph inscription on front cover: ""Will.m Gorringe / August 11 / 1773.""",o
13641465,William Gorringe mathematics textbook : manuscript.,3,Binding: contemporary full parchment.,o
13641515,Of fishing : manuscript.,1,"Laid in: autograph letter, signed, from Henry Thomas to ""R.B.M."" (Robert B. Marston?), 1926 August 4.",o
13641515,Of fishing : manuscript.,2,"Laid in: note in an unidentified hand concerning the watermark on the manuscript, undated.",o
13641515,Of fishing : manuscript.,3,Title from caption title.,a
13641515,Of fishing : manuscript.,4,Bookplate of Alan John Jarvis on case.,o
13641515,Of fishing : manuscript.,5,Binding: modern case.,o
13641754,Numeration : manuscript.,1,Title from caption title.,a
13641754,Numeration : manuscript.,2,Binding: original calf-backed marbled boards.,o
13641890,Thomas Sidden mathematics textbook : manuscript.,1,Title devised by cataloger.,a
13641890,Thomas Sidden mathematics textbook : manuscript.,2,"Annotated trade card for ""Orford, working goldsmith jeweller and watchmaker"" on front pastedown.",o
13641890,Thomas Sidden mathematics textbook : manuscript.,3,"Binding: contemporary half-calf over marbled boards. Black morocco labels on front covers with gilt lettering: ""Thos. Sidden / 1809.""",o
13642187,J. White commonplace book : manuscript.,1,Binding: original marbled paper; remains of label on front pastedown.,o
13644152,Chronique anonyme universelle (fragment).,1,Script: bâtarde.,o
13644152,Chronique anonyme universelle (fragment).,2,"Decoration: one initial and one paraph in gold leaf over red and blue grounds. Circular miniature, in color, depicting the baptism of Clovis.",o
13660414,Bible (fragment).,1,"Script: neat, small Gothic bookhand",o
13660414,Bible (fragment).,2,"Decoration: the leaf has no decoration, though spaces remain for initials with guide letters present.",o
13660414,Bible (fragment).,3,Layout: 2 columns of 57 lines each. Brown ink.,o
13660845,Prayers in Anglo-Norman French and Latin (fragment).,1,Script: Gothic bookhand.,o
13660845,Prayers in Anglo-Norman French and Latin (fragment).,2,"Decoration: two decorated 3-line initials and one decorated 2-line initial with vegetal motif in blue, pink, green, red, and gold; decorated 1-line initials in blue with red penwork; line fillers in blue, pink, and gold; half border with vine motif in blue, pink, and gold.",o
13660845,Prayers in Anglo-Norman French and Latin (fragment).,3,Layout: 1 column of 17 lines; in brown ink.,o
13661090,Covers from a medical textbook with historical annotations (fragment).,1,Script: early modern script in more than one hand.,o
13661090,Covers from a medical textbook with historical annotations (fragment).,2,"Decoration: little decoration is present, though the scribe has included several decorative capital letters of varying heights at the bottom of one of the sheets.",o
13661090,Covers from a medical textbook with historical annotations (fragment).,3,Layout: the fragments are not ruled and the various texts are arranged haphazardly and oriented in different directions.,o
13664010,Summary of plans to investigate an unknown incident (fragment).,1,Script: neat Gothic rotunda.,o
13664010,Summary of plans to investigate an unknown incident (fragment).,2,Decoration: a series of three geometric penwork designs appear in the top margin of both the fragment's recto and verso.,o
13664010,Summary of plans to investigate an unknown incident (fragment).,3,Layout: 1 column of 34 lines. Black ink.,o
13664052,Bond concerning hunting rabbits (fragment).,1,Script: documentary cursive hand for both Middle English and Latin.,o
13664052,Bond concerning hunting rabbits (fragment).,2,Decoration: no decoration present.,o
