bib_id,title,note_num,note_text,note_type,record_total_notes,o_count,w_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
12996707,"Kitab al-lughah qubtiyah...min as-sirr al makhifyy al-maudu fi hadha'l-huruf: ms. Book of the Coptic language...A treatise on the hidden mystery of letters, in Arabic.",4,Binding: 19th/20th century binding.,o,4,4,0,0,0,0,0,0,zoe
12996729,Liturgical book fragments.,1,Script: Uncial Coptic script with Arabic translation. Black and another faded (white?) ink.,o,3,2,0,0,0,1,0,0,zoe
12996729,Liturgical book fragments.,2,Decoration: Some headpieces on pp. 7-8.,o,3,2,0,0,0,1,0,0,zoe
12996754,Bible: Apocalypse of John.,1,Script: Uncial script.,o,3,2,0,0,0,1,0,0,zoe
12996754,Bible: Apocalypse of John.,2,Decoration: Some decoration.,o,3,2,0,0,0,1,0,0,zoe
12996780,Psalmodia.,1,Script: Red and black ink.,o,4,3,0,0,0,1,0,0,zoe
12996780,Psalmodia.,3,Binding: Leather and other fabric binding. Contained printed Latin texts in cartonnage. Wax-like floral decoration stamped on center of front and back covers. Use of Arabic texts for binding repairs.,o,4,3,0,0,0,1,0,0,zoe
12996780,Psalmodia.,4,"Manuscript notes on inside of front and back covers: “Bohairic Service Book 14th c.” Bookplate: Maisonneuve et Cie Editeurs. A La Tour de Babel. Stamp: Libraire Orientale et [?] Maisonneuve et Cie. Paris, 15 Quai Voltaire. Signature: “W. Earnes,” “Victor H. Palsits, April, 1907.”",o,4,3,0,0,0,1,0,0,zoe
12996813,Liturgical texts and doxologies.,1,Script: Uncial Coptic script.,o,4,3,0,0,0,1,0,0,zoe
12996813,Liturgical texts and doxologies.,2,Decoration: Rubricated and illuminated.,o,4,3,0,0,0,1,0,0,zoe
12996813,Liturgical texts and doxologies.,4,Binding: Leather binding. Cartonnage in binding contains reused Arabic texts.,o,4,3,0,0,0,1,0,0,zoe
12996815,Collection of liturgical texts.,1,Script: Uncial script. Multiple scribal hands. Black and red ink.,o,2,1,0,0,0,1,0,0,zoe
12996818,Fragments of Liturgy of St. Basil and Liturgy of St. Gregory.,1,"Script: Uncial script. Black, red, and green ink. Multiple scribal hands.",o,4,3,0,0,0,1,0,0,zoe
12996818,Fragments of Liturgy of St. Basil and Liturgy of St. Gregory.,2,Decoration: Some decorations and headpieces.,o,4,3,0,0,0,1,0,0,zoe
12996818,Fragments of Liturgy of St. Basil and Liturgy of St. Gregory.,4,"Binding: Only front cover survives; marbled and decorated with floral imprints. Cartonnage filling of cover includes pieces of Coptic, Arabic, and Latin literature.",o,4,3,0,0,0,1,0,0,zoe
12996820,Euchologion.,1,Script: Black and red ink. At least two scribal hands.,o,4,3,0,0,0,1,0,0,zoe
12996820,Euchologion.,2,Decoration: Six headpieces with geometric decoration.,o,4,3,0,0,0,1,0,0,zoe
12996820,Euchologion.,4,Binding: 18th-19th century leather binding with leather clasps. Some geometric decoration.,o,4,3,0,0,0,1,0,0,zoe
12996821,Coptic Grammar.,1,"Script: Uncial Coptic script. Purple, teal, and black ink.",o,4,4,0,0,0,0,0,0,zoe
12996821,Coptic Grammar.,2,Some marginalia and later redactions. 5 leaves excised at the end of MS.,o,4,4,0,0,0,0,0,0,zoe
12996821,Coptic Grammar.,3,"Binding: 19th century leather binding with ""Coptic & Arabic Grammars"" on spine.",o,4,4,0,0,0,0,0,0,zoe
12996821,Coptic Grammar.,4,"From the collection of Rev. Johann Rudolph Theophilus Lieder (1797-1865). His collection of antiquities was purchased by William Tyssen-Amherst, First Baron Amherst of Hackney, for £200. Note on the inside of the front cover: “This volume contains a set of Coptic = Arabic Grammars. I obtained it from the Rev. Jn. Lieder at Cairo - 16th April 1858.” Contains a stamp from the Allan Library (~1891). Bookplate and de-accession stamp from the London Library, St. James' Square, on the front cover. In use in the London Library at least during the 1920's.",o,4,4,0,0,0,0,0,0,zoe
12996822,Dictionary.,1,Script: Black and red ink.,o,4,4,0,0,0,0,0,0,zoe
12996822,Dictionary.,2,Some marginalia and redactions. Contains both Coptic and Arabic numbering systems. Some thematic arrangement and sections of Greco-Coptic words.,o,4,4,0,0,0,0,0,0,zoe
12996822,Dictionary.,3,Binding: Marbled board binding. Cloth spine. 19th-20th century.,o,4,4,0,0,0,0,0,0,zoe
12996822,Dictionary.,4,"From the collection of Rev. Johann Rudolph Theophilus Lieder (1797-1865). His collection of antiquities was purchased by William Tyssen-Amherst, First Baron Amherst of Hackney, for £200 in 1868. Note on the inside of the front cover: “This is a Coptic = Arabic Dictionary or [Iyllim?] (Scales) as I think Jn. Lieder said a Dictionary of this kind is called. It is a MS Copy of one which has been recently found for one of the Coptic Convents in Egypt. I procured it from the Rev. Jn. Lieder at Cairo -16th April 1858.” Contains a stamp from the Allan Library, a Methodist foreign-language book and manuscript library (~1891). Bookplate and de-accession stamp from the London Library, St. James' Square, on the front cover. In use in the London Library at least during the 1920's.",o,4,4,0,0,0,0,0,0,zoe
12996825,Liturgy of the Coptic Jacobites.,1,Script: Red and black ink. At least two scribal hands.,o,4,3,0,0,0,1,0,0,zoe
12996825,Liturgy of the Coptic Jacobites.,2,Decoration: Illuminations throughout.,o,4,3,0,0,0,1,0,0,zoe
12996825,Liturgy of the Coptic Jacobites.,4,Binding: 19th-20th century binding.,o,4,3,0,0,0,1,0,0,zoe
12996826,Collection of hymns and prayers.,1,Script: Black and red ink. Use of Arabic nasta'liq and naskh script. Multiple scribal hands.,o,3,2,0,0,0,1,0,0,zoe
12996826,Collection of hymns and prayers.,3,Binding: 19th century binding.,o,3,2,0,0,0,1,0,0,zoe
12996827,"Bible: 1 John, Selections.",1,Script: Large uncial script. Black ink.,o,2,1,0,0,0,1,0,0,zoe
12996829,Bible: Genesis.,1,Script: Small uncial script. Black ink.,o,2,1,0,0,0,1,0,0,zoe
12999250,Great Lent and Easter Lectionary.,1,Script: Uncial script.,o,4,3,0,0,0,1,0,0,zoe
12999250,Great Lent and Easter Lectionary.,3,"Binding: Modern binding (19th-20th century) with the title ""Misc. Orient.""",o,4,3,0,0,0,1,0,0,zoe
12999250,Great Lent and Easter Lectionary.,4,Autograph note in front flyleaf: “In this volume are Coptic MSS. Brought from the East in 1819 by the Rev. Robert Moseley Master. They were bound by the British Museum binder for me in 1872. G.P.M.”,o,4,3,0,0,0,1,0,0,zoe
13004568,"Billhead recording purchases made by J. R. Frederick for the funeral of Henry Frederick Esq., September 9th, 1880.",5,Completed in pen and black ink.,o,6,2,4,0,0,0,0,0,zoe
13004568,"Billhead recording purchases made by J. R. Frederick for the funeral of Henry Frederick Esq., September 9th, 1880.",6,Includes a Penny Lilac tax stamp affixed to front.,o,6,2,4,0,0,0,0,0,zoe
13005224,Memorandum for an inscription to be added to the headstone for John Armitage Brown.,1,Completed in pen and ink.,o,5,2,2,1,0,0,0,0,zoe
13005224,Memorandum for an inscription to be added to the headstone for John Armitage Brown.,5,Affixed by pin: Brown. Sketch of Stone. 1874.,o,5,2,2,1,0,0,0,0,zoe
13005333,"Receipt for purchase of a grave in the cemetery in Widnes, England, for Henry Dixon.",3,Completed in pen and ink.,o,4,1,2,1,0,0,0,0,zoe
13005989,Carthusian Psalter with Canticles and Creed.,2,Layout: single columns of 24 lines.,o,5,4,0,0,0,1,0,0,zoe
13005989,Carthusian Psalter with Canticles and Creed.,3,Script: large gothic script.,o,5,4,0,0,0,1,0,0,zoe
13005989,Carthusian Psalter with Canticles and Creed.,4,Decoration: smaller initial in alternate red and blue; 12 historiated initials; full illuminated border to one page with figures of Carthusian monks and an abbot.,o,5,4,0,0,0,1,0,0,zoe
13005989,Carthusian Psalter with Canticles and Creed.,5,"Binding: contemporary pigskin over wooden boards; metal clasps, corner pieces and central bosses.",o,5,4,0,0,0,1,0,0,zoe
13006017,Bible (fragment),1,Layout: double columns of 22 lines.,o,5,4,1,0,0,0,0,0,zoe
13006017,Bible (fragment),2,Script: large gothic script.,o,5,4,1,0,0,0,0,0,zoe
13006017,Bible (fragment),3,Decoration: burnished gold initials on pink and blue grounds; leafy marginal extensions.,o,5,4,1,0,0,0,0,0,zoe
13006017,Bible (fragment),4,Binding: 14 leaves bound in modern calf; 3 leaves separate.,o,5,4,1,0,0,0,0,0,zoe
13006044,Sextus liber decretalium.,1,"L1r contains a pecia copyist's notation: ""F xviii.""",o,6,6,0,0,0,0,0,0,zoe
13006044,Sextus liber decretalium.,2,Bifolium formerly used as an archival wrapper.,o,6,6,0,0,0,0,0,0,zoe
13006044,Sextus liber decretalium.,3,Layout: Principal text in double columns of up to 30 lines; surrounding commentary in 89 lines.,o,6,6,0,0,0,0,0,0,zoe
13006044,Sextus liber decretalium.,4,Script: rounded gothic (two sizes).,o,6,6,0,0,0,0,0,0,zoe
13006044,Sextus liber decretalium.,5,Decoration: two historiated initials against burnished gold.,o,6,6,0,0,0,0,0,0,zoe
13006044,Sextus liber decretalium.,6,Binding: modern boards.,o,6,6,0,0,0,0,0,0,zoe
13006050,Livre du Lancelot du Lac: three miniatures.,1,Binding: individually mounted.,o,1,1,0,0,0,0,0,0,zoe
13018320,"Indenture placing John Dikes into the service of John Morris, joiner.",4,Includes a blind-embossed tax stamp.,o,4,1,2,0,0,1,0,0,zoe
13022111,Epistolae Paulae et Catholicae.,4,Script: English bookhand.,o,7,4,1,1,0,1,0,0,zoe
13022111,Epistolae Paulae et Catholicae.,5,Decoration: Rubricated; running titles and highlighting in red; pen-flourished initials in blue and red.,o,7,4,1,1,0,1,0,0,zoe
13022111,Epistolae Paulae et Catholicae.,6,"James Stevens-Cox Library, number 7.",o,7,4,1,1,0,1,0,0,zoe
13022111,Epistolae Paulae et Catholicae.,7,"Binding: nineteenth-century full brown morocco, blind stamped, over wooden boards; spine title gilt: Epistolae Pauli et Catholicae.",o,7,4,1,1,0,1,0,0,zoe
13027292,Sermon collection.,1,Stamp of the Redemptorists of France on verso of second flyleaf.,o,6,6,0,0,0,0,0,0,zoe
13027292,Sermon collection.,2,Folios are numbered 1-324; folios 297-303 are missing. A few other folios misnumbered or skipped.,o,6,6,0,0,0,0,0,0,zoe
13027292,Sermon collection.,3,Marginal notes in at least one contemporary hand.,o,6,6,0,0,0,0,0,0,zoe
13027292,Sermon collection.,4,Script: very small Italian cursive book hand.,o,6,6,0,0,0,0,0,0,zoe
13027292,Sermon collection.,5,Decoration: Rubricated; headings and some passages underlined in red.,o,6,6,0,0,0,0,0,0,zoe
13027292,Sermon collection.,6,Binding: modern binding of tan sheepskin.,o,6,6,0,0,0,0,0,0,zoe
13038932,[Notice for permission to open grave for burial].,5,Completed in pen and ink.,o,5,1,3,1,0,0,0,0,zoe
13039061,Decline & fall of hoops in the Roman empire : manuscript.,1,Bound in contemporary calf.,o,1,1,0,0,0,0,0,0,zoe
13039087,[Notice of receipt of grant for grave space in the Charlton Burial Ground].,4,Completed in pen and ink.,o,4,1,2,1,0,0,0,0,zoe
13039113,[Notice for permission to open grave for burial].,4,Completed in pen and ink.,o,4,1,2,1,0,0,0,0,zoe
13039333,[Notice for permission to open grave for burial].,4,Completed in pen and ink.,o,4,1,2,1,0,0,0,0,zoe
13039696,[Notice for permission to open grave for burial].,4,Completed in pen and ink.,o,4,1,2,1,0,0,0,0,zoe
13039942,Bible: Gospel of Matthew.,1,"Contains stamp on inside of back cover: ""Return to Shelf no. B 8 ex. lib. Loxwood House.""",o,5,5,0,0,0,0,0,0,zoe
13039942,Bible: Gospel of Matthew.,2,Script: Uncial script.,o,5,5,0,0,0,0,0,0,zoe
13039942,Bible: Gospel of Matthew.,3,Decoration: Rubrication.,o,5,5,0,0,0,0,0,0,zoe
13039942,Bible: Gospel of Matthew.,4,"Black and red ink. Some marginalia. Ink of folios bleeds onto adjacent pages, especially on the first and last pages -- perhaps from water damage. Text on each page covers roughly 192 x 135 mm.",o,5,5,0,0,0,0,0,0,zoe
13039942,Bible: Gospel of Matthew.,5,Binding: Modern binding (19th-20th century).,o,5,5,0,0,0,0,0,0,zoe
13039953,Discourses.,1,Script: Large uncial script.,o,2,1,0,0,0,1,0,0,zoe
13039959,Canon.,1,Script: Large uncial script.,o,2,1,0,0,0,1,0,0,zoe
13039997,Bible: Revelation,1,Decoration:,o,3,2,0,0,0,1,0,0,zoe
13039997,Bible: Revelation,3,Binding: Modern cloth binding (20th century).,o,3,2,0,0,0,1,0,0,zoe
13040015,Bible: Isaiah.,1,Script: Uncial script. Multiple scribal hands.,o,3,2,0,0,0,1,0,0,zoe
13040015,Bible: Isaiah.,2,Decoration: Rubrication.,o,3,2,0,0,0,1,0,0,zoe
13040034,Grammatical Preface and Scala Ecclesiastica.,1,Script: Uncial script. Black and red ink.,o,4,4,0,0,0,0,0,0,zoe
13040034,Grammatical Preface and Scala Ecclesiastica.,2,Decoration: Some decorative headpieces.,o,4,4,0,0,0,0,0,0,zoe
13040034,Grammatical Preface and Scala Ecclesiastica.,3,"Bound together with: Abu Ishaq ibn al-Assal, Scala Rimata. John of Samannud's Grammatical Preface and Scala Ecclesiastica were originally written in the 13th century. All three texts preserved are Coptic grammatical works, presumably for continuation of the language, which was waning in popularity. According to internal Coptic numeration, first nine pages are missing. Numbered folios = 9-123. Contains chapter divisions (Cpt. = kephaleon). Some sections are alphabetically arranged. Many pages still bound in sections. Severe worming and heavy damage to some pages. Significant staining throughout. Some Arabic marginalia. Some letters excised.",o,4,4,0,0,0,0,0,0,zoe
13040034,Grammatical Preface and Scala Ecclesiastica.,4,Binding: 17th century binding with stamped or pressed floral decoration. Some worming. Some Arabic script on the back flyleaf.,o,4,4,0,0,0,0,0,0,zoe
13040146,Early Christian narrative.,1,Script: Uncial script. Black and red ink.,o,3,2,0,0,0,1,0,0,zoe
13040146,Early Christian narrative.,2,Decoration: Some headpieces and rubrication.,o,3,2,0,0,0,1,0,0,zoe
13040147,Theological discourse.,1,"Script: Black ink. Two scribal hands -- one on recto, one on verso.",o,2,1,0,0,0,1,0,0,zoe
13040159,[Notice for permission to open grave for burial].,4,Completed in pen and ink.,o,4,1,2,1,0,0,0,0,zoe
13040317,Various Coptic fragments.,1,Script: Uncial script.,o,3,2,0,0,0,1,0,0,zoe
13040317,Various Coptic fragments.,2,Decoration: Rubrication.,o,3,2,0,0,0,1,0,0,zoe
13040477,Bible: Psalms.,1,Script: Large uncial script.,o,3,2,0,0,0,1,0,0,zoe
13040477,Bible: Psalms.,2,Decoration: Rubrication. Some decoration of animals -- a leopard-like creature on verso and dog-like creature on recto.,o,3,2,0,0,0,1,0,0,zoe
13040518,[Notice of instruction for future use of grave in Charlton Cemetery].,3,Completed in pen and ink.,o,3,1,1,1,0,0,0,0,zoe
13040592,Notice for permission to open grave for burial.,4,Completed in pen and ink.,o,4,1,2,1,0,0,0,0,zoe
13040685,[Notice for permission to open grave for burial].,4,Completed in pen and ink.,o,4,1,2,1,0,0,0,0,zoe
13041182,"Billhead recording receipt of payment of fees for the interment of Edward Bennett, 83 years.",1,Completed in pen and ink.,o,4,2,2,0,0,0,0,0,zoe
13041182,"Billhead recording receipt of payment of fees for the interment of Edward Bennett, 83 years.",4,Two penny stamps afixed to bottom.,o,4,2,2,0,0,0,0,0,zoe
13043288,Hood family pattern book and related material.,1,"The pattern book is bound in contemporary half leather and marbled boards. The paper is watermarked ""BUDGEN 1815.""",o,1,1,0,0,0,0,0,0,zoe
13043751,[Bible].,1,Some marginal annotations in several hands.,o,7,6,1,0,0,0,0,0,zoe
13043751,[Bible].,2,"Front pastedown and endleaf manuscript waste from a fifteenth-century London court roll. Autograph letter signed from J. Hewlett to Rev. Smith, London, 1812 May 16, commenting on the manuscript as ""a great curiosity,"" tipped in on front pastedown. Manuscript note commenting on the value of the manuscript in terms of laborer's day wages, 1812 November 11, pasted onto recto of front flyleaf. Verso of front flyleaf contains annotation by Thomas Bayly that he has sold ""this bible and one old magna charta...warranted to bee perfett,"" 1629 May 11. Back pastedown and endleaf manuscript waste from a sixteenth-century indenture concerning George Jackson, in English.",o,7,6,1,0,0,0,0,0,zoe
13043751,[Bible].,3,"Layout: 50-53 lines in 1 column, with the exception of the first prologue, which is 50-53 lines in 2 columns (1-4 l).",o,7,6,1,0,0,0,0,0,zoe
13043751,[Bible].,4,Script: very small gothic book script.,o,7,6,1,0,0,0,0,0,zoe
13043751,[Bible].,5,Decoration: rubricated. Larger initials alternate in red and blue ink with red or blue penwork decoration.,o,7,6,1,0,0,0,0,0,zoe
13043751,[Bible].,7,Binding: sixteenth-century blind-stamped calf over wooden boards; sewn on five bands. Remains of brass clasps.,o,7,6,1,0,0,0,0,0,zoe
13044050,[Bible].,2,Script: gothic rotunda book script.,o,5,3,2,0,0,0,0,0,zoe
13044050,[Bible].,3,Decoration: Rubricated. Initials in red and blue with extensive red and blue penwork decoration.,o,5,3,2,0,0,0,0,0,zoe
13044050,[Bible].,5,"Binding: deerskin over beech boards, sewn on five split tawed thongs. Made as a chemise binding with the deerskin extending well beyond the covers (now complete on top edges only). Two catches on upper cover preserved; 10 brass bosses, five on each cover (probably fifteenth century).",o,5,3,2,0,0,0,0,0,zoe
13044595,Emil Toepperwein photography studio and personal loan accounts : manuscript.,1,"Covers stained and worn, damage at bottom costing some text, a few pages torn.",o,1,1,0,0,0,0,0,0,zoe
13049998,"Journal of survey notes and maps related to the Lander Road in Wyoming, Idaho, and Nevada : manuscript.",1,Pasted on the lining paper of the front board is a calendar for 1858,o,1,1,0,0,0,0,0,0,zoe
13050538,"Specimens of Cryptogamia, Filicales, Musci : British ferns and mosses.",2,"Bound in contemporary patterned wrappers (white, gold, and red).",o,2,1,0,1,0,0,0,0,zoe
13051001,"Report on the Stratton Estate Mines, Cripple Creek, Colorado : manuscript.",2,"Some leaves folded, 13 leaves with 26 photographs and 9 leaves with fold-out diagrams and maps.",o,2,1,1,0,0,0,0,0,zoe
13061673,"Can you forgive her : a tale of Scandalberg / by the author of The disgusted, The distrusted, The dishonored and the disreputable one, etc. etc. ; with illustrations by Old Scratch ; in three volumes ...",2,Paper is watermarked 1863.,o,3,2,0,1,0,0,0,0,zoe
13061673,"Can you forgive her : a tale of Scandalberg / by the author of The disgusted, The distrusted, The dishonored and the disreputable one, etc. etc. ; with illustrations by Old Scratch ; in three volumes ...",3,Bound in later half calf and marbled boards.,o,3,2,0,1,0,0,0,0,zoe
13078566,"Letter : to Richard Bull, 1784 July 14.",1,"Formerly page 1 of an album containing 402 pages, bound in red morocco leather with single gilt ruled line; spine stamped in gold ""Drawings."" Now disassembled and matted separately: Bull, R. Scrapbook of drawings. [England], [not after 1806].",o,1,1,0,0,0,0,0,0,zoe
13079093,"Note regarding Maria Sibylla Merian's drawings, not after 1806.",2,"Formerly page 4 of an album containing 402 pages, bound in red morocco leather with single gilt ruled line; spine stamped in gold ""Drawings."" Now disassembled and matted separately: Bull, R. Scrapbook of drawings. [England], [not after 1806].",o,2,1,0,1,0,0,0,0,zoe
13084222,Historia calamitatum and epistolae.,1,Script: compressed gothic book script.,o,4,3,0,0,0,1,0,0,zoe
13084222,Historia calamitatum and epistolae.,2,Decoration: 2-line initials in red or blue with penwork flourishing in red or purple. Medieval marginalia includes manicules and grotesques.,o,4,3,0,0,0,1,0,0,zoe
13084222,Historia calamitatum and epistolae.,4,Binding: modern blind-stamped white leather.,o,4,3,0,0,0,1,0,0,zoe
13084704,Receipts in cookery and preserving only : manuscript.,2,"Binding: Original cardboard wrapper, stitched. Front cover is decorated with calligraphic birds, arranged around an oval containing the inscription ""Deborah Taylor. 1693.""",o,2,1,0,1,0,0,0,0,zoe
13084767,"Catalogue of the library collected by the late J.R. Rowntree, Esq. of Stockon-on-Tees, and the late property of his deceased sister Miss Elizabeth Rowntree, of the same place ..., 1843 October / catalogued by William Robinson, bookseller.",2,"Also with pages printed with headings: History, voyages, travels, Bewick's works, and miscellanies; Poetry and the drama, English; Strawberry-Hill publications; Auctores classici, Gk. et Lat., &c;",o,4,3,0,1,0,0,0,0,zoe
13084767,"Catalogue of the library collected by the late J.R. Rowntree, Esq. of Stockon-on-Tees, and the late property of his deceased sister Miss Elizabeth Rowntree, of the same place ..., 1843 October / catalogued by William Robinson, bookseller.",3,Pages erratically paginated in manuscript.,o,4,3,0,1,0,0,0,0,zoe
13084767,"Catalogue of the library collected by the late J.R. Rowntree, Esq. of Stockon-on-Tees, and the late property of his deceased sister Miss Elizabeth Rowntree, of the same place ..., 1843 October / catalogued by William Robinson, bookseller.",4,"Bound in original limp maroon morocco, lettered 'Catalogue' on front board.",o,4,3,0,1,0,0,0,0,zoe
13084826,"Cash book recording estate accounts, 1775 Jan 1-1787 Dec 31.",2,Bound in contemporary vellum,o,4,3,1,0,0,0,0,0,zoe
13084826,"Cash book recording estate accounts, 1775 Jan 1-1787 Dec 31.",3,With label pasted in lower left corner of front pastedown: MS RCF49K.,o,4,3,1,0,0,0,0,0,zoe
13084826,"Cash book recording estate accounts, 1775 Jan 1-1787 Dec 31.",4,Small 20th-century pamphlet laid in: General rules for the Wymondham and District Homing Pigeon Club.,o,4,3,1,0,0,0,0,0,zoe
13084847,Legal texts on property and inheritance.,1,"Script: in several scripts, including a formal administrative script; secretary script; and a simplified version of court hand.",o,2,2,0,0,0,0,0,0,zoe
13084847,Legal texts on property and inheritance.,2,"Binding: contemporary limp parchment binding; remains of ties. ""Calthrope"" lettered on spine in a later hand.",o,2,2,0,0,0,0,0,0,zoe
13086450,"Siege of St. Quintin Act III : manuscript, with corrections in the hand of Thomas Sheridan.",1,Binding: original marbled wrappers.,o,1,1,0,0,0,0,0,0,zoe
13087429,"Lettres de monseigneur Antoine Girard, evesque de Poitiers : à diferentes personnes qu'il conduisait : manuscript.",3,"Binding: contemporary full black morocco, short title in gilt on spine: ""Lettres de M. Girard."" Edges gilt.",o,3,1,0,1,0,1,0,0,zoe
13087610,"Anglia Romana, or : a succinct history of Britain, during its subjection to the Roman empire ... : manuscript.",2,Notes in pencil in the hand of A. J. Valpy on front endpapers.,o,6,5,1,0,0,0,0,0,zoe
13087610,"Anglia Romana, or : a succinct history of Britain, during its subjection to the Roman empire ... : manuscript.",3,"Ownership inscription on front pastedown: ""William Allnatt, Wallingford, Berks.""",o,6,5,1,0,0,0,0,0,zoe
13087610,"Anglia Romana, or : a succinct history of Britain, during its subjection to the Roman empire ... : manuscript.",4,"Bookplate on front pastedown: ""I. I. Allnatt.""",o,6,5,1,0,0,0,0,0,zoe
13087610,"Anglia Romana, or : a succinct history of Britain, during its subjection to the Roman empire ... : manuscript.",5,"Ownership inscription on recto of front flyleaf: ""A. J. Valpy, Red Lion, Fleet Street.""",o,6,5,1,0,0,0,0,0,zoe
13087610,"Anglia Romana, or : a succinct history of Britain, during its subjection to the Roman empire ... : manuscript.",6,Binding: eighteenth-century plain gray boards.,o,6,5,1,0,0,0,0,0,zoe
13087718,Riddles : manuscript.,2,Binding: Original semi-stiff marbled paper covers.,o,2,1,0,1,0,0,0,0,zoe
13087907,Mary Hall recipe book : manuscript.,2,"Ownership inscription on front pastedown: ""Mary Hall. November the 16th, 1753.""",o,3,2,1,0,0,0,0,0,zoe
13087907,Mary Hall recipe book : manuscript.,3,Binding: contemporary quarter calf with marbled boards.,o,3,2,1,0,0,0,0,0,zoe
13088081,Scottish worthys and Guthries memoirs : manuscript.,1,Annotations on front pastedown attributed to Robert Mylne.,o,6,5,0,1,0,0,0,0,zoe
13088081,Scottish worthys and Guthries memoirs : manuscript.,2,Ownership inscriptions of James Woodhall and Thomas Woodhall on recto of front flyleaf.,o,6,5,0,1,0,0,0,0,zoe
13088081,Scottish worthys and Guthries memoirs : manuscript.,3,"Presentation inscription on recto of front flyleaf: ""R. W. Talbot from Lady Boswell.""",o,6,5,0,1,0,0,0,0,zoe
13088081,Scottish worthys and Guthries memoirs : manuscript.,4,Bookplate of Viscount Strathallan (later 17th Earl of Perth) pasted on recto of front flyleaf.,o,6,5,0,1,0,0,0,0,zoe
13088081,Scottish worthys and Guthries memoirs : manuscript.,6,"Binding: early eighteenth-century calf; morocco spine tag, gilt. Each cover has circular blindstamp of Boswell of Auchinleck family crest of a hawk and the motto ""Vraye foy.""",o,6,5,0,1,0,0,0,0,zoe
13090152,Commonplace book concerning English history : manuscript.,1,"Binding: contemporary marbled boards, very worn.",o,1,1,0,0,0,0,0,0,zoe
13090424,"Under the earth lies the skin ..., not after 1806.",4,"Formerly laid in at page 120 of an album containing 402 pages, bound in red morocco leather with single gilt ruled line; spine stamped in gold ""Drawings."" Now disassembled and matted separately: Bull, R. Scrapbook of drawings. [England], [not after 1806].",o,4,1,0,1,1,0,1,0,zoe
13104843,880-02 Barīqah Maḥmūdīyah fī sharḥ Ṭarīqah Muḥammadīyah wa-sharīʻah Nabawīyah fī sīrah Aḥmadīyah. Al-Jild 1 : manuscript / Muḥammad ibn Muṣṭafá al-Khādimī.,4,Secundo folio: al-ḥakīm wa-ṭaʻāmuhum zuqqūm.,o,16,11,1,2,0,2,0,0,zoe
13104843,880-02 Barīqah Maḥmūdīyah fī sharḥ Ṭarīqah Muḥammadīyah wa-sharīʻah Nabawīyah fī sīrah Aḥmadīyah. Al-Jild 1 : manuscript / Muḥammad ibn Muṣṭafá al-Khādimī.,5,15.5 x 26 cm; written surface: 9.5 x 20 cm; 27 lines per page.,o,16,11,1,2,0,2,0,0,zoe
13104843,880-02 Barīqah Maḥmūdīyah fī sharḥ Ṭarīqah Muḥammadīyah wa-sharīʻah Nabawīyah fī sīrah Aḥmadīyah. Al-Jild 1 : manuscript / Muḥammad ibn Muṣṭafá al-Khādimī.,6,Binding: In dark brown leather binding with flap and grey central medallion on the covers.,o,16,11,1,2,0,2,0,0,zoe
13104843,880-02 Barīqah Maḥmūdīyah fī sharḥ Ṭarīqah Muḥammadīyah wa-sharīʻah Nabawīyah fī sīrah Aḥmadīyah. Al-Jild 1 : manuscript / Muḥammad ibn Muṣṭafá al-Khādimī.,7,"In fair ruqʻah naskhtaʻlīq script, in black ink on white paper with the phrases of Ṭarīqah al-Muḥammadīyah of al-Birkawī (Birgivı̂ Mehmet Efendi) in red; markings in red; numerous notes and corrections on the margins; many wormholes on the margins without loss of text; catchwords.",o,16,11,1,2,0,2,0,0,zoe
13104843,880-02 Barīqah Maḥmūdīyah fī sharḥ Ṭarīqah Muḥammadīyah wa-sharīʻah Nabawīyah fī sīrah Aḥmadīyah. Al-Jild 1 : manuscript / Muḥammad ibn Muṣṭafá al-Khādimī.,8,"On the back of the front cover in purple: ""ʻAdad awrāq: 169 Jild awwal. 186 Jild thānī. 265 Jild thālith. 620.",o,16,11,1,2,0,2,0,0,zoe
13104843,880-02 Barīqah Maḥmūdīyah fī sharḥ Ṭarīqah Muḥammadīyah wa-sharīʻah Nabawīyah fī sīrah Aḥmadīyah. Al-Jild 1 : manuscript / Muḥammad ibn Muṣṭafá al-Khādimī.,9,"On folio 1a: ""al-Jild al-awwal min Sharḥ al-Ṭarīqah al-Muḥammadīyah lil-Fāḍil al-Khādimī ʻalayhi al-raḥmah.""",o,16,11,1,2,0,2,0,0,zoe
13104843,880-02 Barīqah Maḥmūdīyah fī sharḥ Ṭarīqah Muḥammadīyah wa-sharīʻah Nabawīyah fī sīrah Aḥmadīyah. Al-Jild 1 : manuscript / Muḥammad ibn Muṣṭafá al-Khādimī.,10,Folios 1b-3a and 7-9 are blank.,o,16,11,1,2,0,2,0,0,zoe
13104843,880-02 Barīqah Maḥmūdīyah fī sharḥ Ṭarīqah Muḥammadīyah wa-sharīʻah Nabawīyah fī sīrah Aḥmadīyah. Al-Jild 1 : manuscript / Muḥammad ibn Muṣṭafá al-Khādimī.,11,"Folios 3b-6b: ""Fihris hādhihi al-nuskhah al-Sharīfah"" (Table of contents).",o,16,11,1,2,0,2,0,0,zoe
