bib_id,title,note_num,note_text,note_type,record_total_notes,w_count,o_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
12685701,"Billhead recording repairs to the carriages of the late Sir Musgrave Brisco in Carlisle from July 21, 1886 to December 19, 1886.",2,"""N.B. Neat gigs to let.""",w,6,4,2,0,0,0,0,0,zoe
12685701,"Billhead recording repairs to the carriages of the late Sir Musgrave Brisco in Carlisle from July 21, 1886 to December 19, 1886.",3,"""Five per cent interest charged on all overdue accounts.""",w,6,4,2,0,0,0,0,0,zoe
12685701,"Billhead recording repairs to the carriages of the late Sir Musgrave Brisco in Carlisle from July 21, 1886 to December 19, 1886.",4,Engraved coat of arms at top: Super nuber surget phœbus.,w,6,4,2,0,0,0,0,0,zoe
12687895,"Billhead of John Fletcher, draper, tailor, &c., Manchester, recording clothing purchased by Mr. Davenport, dated 1828.",1,"Billhead of John Fletcher, late Ravenscroft & Fletcher, draper, tailor, &c. 1. Red Lion Street. St. Ann's Square, recording two purchases by Mr. Davenport on August 6, 1827 and October 8, 1827 of 3 3/8 yard of serpentine cloth and the making of a coat, vest, silk buttons, and trousers and of 1 1/4 yard of fine black cloth and the making of trousers and 2 pairs of twill'd cotton drawers totally £8/13/6. Bears no receipt of payment.",w,2,1,1,0,0,0,0,0,zoe
12696476,"Tax bill for William Hanham, Cranleigh, Surrey,  August 27th, 1843.",2,"Tax bill for William Hanham of Cranley totaling £53/7/3. Taxes to be paid include £14/8/9 for windows, £12/5/0 for servants, £10/10/0 for four wheel carriage drawn by more than 1 horse, £4/4/6 for horses for riding or drawing taxable carriages, £4/4/0 for dogs and a £10 per cent, thereon of £4/17/0.",w,4,3,1,0,0,0,0,0,zoe
12696476,"Tax bill for William Hanham, Cranleigh, Surrey,  August 27th, 1843.",3,"""Assessed taxes to William Hanham Esq. of the Parish of Cranley. Your first assessment in my duplicate for the present year ending 5th April, 1843, of duties not compounded for, delivered to me on the 27 day of August under the acts relating to the duties of assessed taxes, amounts to the sum of 53/7/3 the particulars of which are stated on the back hereof, and the assessment may be seen at my house as undermentioned. If you have any cause to appeal against the same, you must give notice in writing, within twenty-eight days after the above mentioned day to the surveyor of taxes, or to one of the assessors of this place,. Signed: Charles Herington Collector. Residing at Cranley.""",w,4,3,1,0,0,0,0,0,zoe
12696476,"Tax bill for William Hanham, Cranleigh, Surrey,  August 27th, 1843.",4,"""The day of appeal is fixed for the 23 day of Sept. next at Guilford.""",w,4,3,1,0,0,0,0,0,zoe
12697695,"Licence to drive a motor car or cycle for Frank Wickham of Woolbeding Rectory Cottage, Midhurst.",1,"""West Sussex County Council. Motor Car act, 1903. Licence to drive"" in gilt on dark blue pebbled covers.",w,5,4,1,0,0,0,0,0,zoe
12697695,"Licence to drive a motor car or cycle for Frank Wickham of Woolbeding Rectory Cottage, Midhurst.",2,"Driving licence no. 14734 issued by the County of West Sussex. Valid from March 2, 1916-March 1, 1917.",w,5,4,1,0,0,0,0,0,zoe
12697695,"Licence to drive a motor car or cycle for Frank Wickham of Woolbeding Rectory Cottage, Midhurst.",3,"""Frank Wickham of Woolbeding Rectory Cottage, Midhurst, is hereby licensed to drive a motor car or cycle for the period of twelve months from the 2nd day of March 1916 until the 1st day of March 1917 inclusive. S. Thomely : Clerk to the County Council, 51, East Street, Horsham.""",w,5,4,1,0,0,0,0,0,zoe
12697695,"Licence to drive a motor car or cycle for Frank Wickham of Woolbeding Rectory Cottage, Midhurst.",4,"""Endorsements. (Particulars of any endorsement of any Licence previously hald by the person licensed must be entered on this Licence)""--[2] blank pages at end.",w,5,4,1,0,0,0,0,0,zoe
12700726,"Bill from the Daily Post Waggon Office, Edinburgh for carriage expenses fo Mr. G. Alexander, Banff.",1,"Expenses include carriage (Leith), poterage and booking, and agency [illegible] & warehouse rent, totaling £ 0/3/11. Receipt of payment signed George Mather. 4/November/1812.",w,2,1,1,0,0,0,0,0,zoe
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",2,"""No. 24957.""",w,10,5,4,1,0,0,0,0,zoe
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",3,"""Griffith Thomas, Clerk of the Company.""",w,10,5,4,1,0,0,0,0,zoe
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",4,"""*At 10 A.M. and 3 P.M., precisely. (If at any other hour a fee of 7s.6d.)""",w,10,5,4,1,0,0,0,0,zoe
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",5,"""The certificate of death must be delivered to the Minister before the burial can take place.""",w,10,5,4,1,0,0,0,0,zoe
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",6,"""No. of grave 10,034.""",w,10,5,4,1,0,0,0,0,zoe
12702897,"[Billhead of John R. Barklie, Proprietor, 99 Grafton Street, Dublin for items purchased by Mrs. Brewster of 9 Prince Edwards Terrace on March 15/55].",2,"""Established for the exclusive sale of every article requisite for family mourning.""",w,4,1,2,1,0,0,0,0,zoe
12719901,Billhead recording coal purchased by W. Walters from W. Stobart Junr. & Co.,1,"The engraved billhead features an illustration of Old Etherley Colliery printed by G. Atkinson, Darlington.",w,3,2,1,0,0,0,0,0,zoe
12719901,Billhead recording coal purchased by W. Walters from W. Stobart Junr. & Co.,2,"""A ticket similiar to this being given with every waggon or cart loaded at the pits, no coal offered in the market is the produce of Old Etherley except accompanied by a ticket.""",w,3,2,1,0,0,0,0,0,zoe
12721072,"Billhead recording purchases by the Rev. L. Iremanger from R.J. & S. Garrard, goldsmiths & jewellers.",1,"One billhead of R., J. & S. Garrard, London goldsmith and jewelers recording purchases made by the Rev. L. Iremanger dated Oct. 19, 1824. Records purchases made in which Rev. Iremanger buys a mustard pot and ladle totalling £5/4/6. Payment received by Garrards.",w,4,3,1,0,0,0,0,0,zoe
12721072,"Billhead recording purchases by the Rev. L. Iremanger from R.J. & S. Garrard, goldsmiths & jewellers.",2,Includes engraving of Royal coat of arms.,w,4,3,1,0,0,0,0,0,zoe
12721072,"Billhead recording purchases by the Rev. L. Iremanger from R.J. & S. Garrard, goldsmiths & jewellers.",3,"""Bought of R. J. & S. Garrard, late Wakelin & Garrard. Goldsmiths & jewellers, to the King and Royal Family. Panton Street, Haymarket, London.""",w,4,3,1,0,0,0,0,0,zoe
12758116,Collection of eight ham radio QSL calling cards. 1936-1939.,1,Some QSL calling cards are undated.,w,2,2,0,0,0,0,0,0,zoe
12758116,Collection of eight ham radio QSL calling cards. 1936-1939.,2,"A QSL is generated when a first-time contact between two amateur radio operators (hams) or stations occurs. It is an acknowledgement of the listening and is usually the size of a postcard. Each card includes the call sign of its sender along with date and time of the call, equipment used to make the call, and any words or illustrations that describe the ham and his/her home. QSL means, ""Do you confirm receipt of my transmission?"" or ""I confirm receipt of your transmission.""",w,2,2,0,0,0,0,0,0,zoe
12762437,Letters of administration of William Morgan.,2,"Letters of administration, dated February 8, 1781, of William Morgan, who died aboard the Terrible (privateer) in 1781. The document names his father, William Morgan, as administrator. It is witnessed and also signed by Mark Holman, deputy registrar. Bishop of London probate seal attached.",w,2,1,1,0,0,0,0,0,zoe
12763016,Will of Patrick Lynch.,2,"Will, dated November 9, 1781, of Richard Lynch, who died aboard the Terrible (privateer) in 1781. This will names his wife, Elizabeth Lynch, as administrator. The document was witnessed and also signed by Mark Holman, deputy registrar. Bishop of London probate seal attached.",w,2,1,1,0,0,0,0,0,zoe
12769450,Sermones de tempore.,5,"Date ""1541"" at the foot of f188v.",w,10,2,8,0,0,0,0,0,zoe
12769450,Sermones de tempore.,7,Title on lower edge: de tempore sermones A.,w,10,2,8,0,0,0,0,0,zoe
12785654,"Poems, [circa 1630-1639].",3,Byname: Gower Manuscript.,w,4,1,2,0,0,1,0,0,zoe
12792981,Borders and miniatures from a book of hours.,1,"Scrapbook has been attributed to Albert Henry Warren (1830-1911), painter and illustrator.",w,2,1,1,0,0,0,0,0,zoe
12812591,Guitar music : [song texts],3,Authors unnamed.,w,3,1,2,0,0,0,0,0,zoe
12848906,"Bible, Mark, or Lectionary or Missal (fragment).",3,"The speakers in the text are noted by letters above the first word of quoted text: ""T"" for Jesus, ""C"" for the narrator, and ""I"" for other speakers; these letters indicate the different ways to read the words of the speakers in the passage during Holy Week, in this case, Feria III.",w,3,1,2,0,0,0,0,0,zoe
12900667,Commentarium in Danielem (fragment).,3,Commentary is constructed using underlined lemma followed by commentary.,w,3,1,2,0,0,0,0,0,zoe
12915081,"A rental of the fee farm rents belonging to the Right Honourable Lord Walpole, and to Horace Walpole, Earl of Orford, 1760-1814.",2,Manuscript title on front board: Lord Walpole's rents.,w,5,1,3,1,0,0,0,0,zoe
12920282,Brush up your Shakespeare : from Kiss me Kate / Cole Porter.,1,"The item was commissioned for the exhibition ""'The Poet of Them All': William Shakespeare and Miniature Designer Bindings from the Collection of Neale and Margaret Albert"" (Yale Center for British Art, June 16-August 21, 2016).",w,1,1,0,0,0,0,0,0,zoe
12979538,"Billhead recording purchases made by H. Rolfe in 1883 for the funeral of John Rolfe Esq., July 17, 1883.",1,"""London, July 1883. Este. of John Rolfe Esq.""",w,7,5,2,0,0,0,0,0,zoe
12979538,"Billhead recording purchases made by H. Rolfe in 1883 for the funeral of John Rolfe Esq., July 17, 1883.",2,"Billhead of W. Dawe & Son recording the purchase of items for the funeral of John Rolfe Esq. on July 17th, 1883 at Nunhead Cemetery. Purchases recorded are of a coffin, hearse and horse pairs, coaches, black hat bands, dues at cemetery, grave digger and 100 memorial cards totalling £34.15.0. Payment recorded on 01/10/84 received by W. Dawe.",w,7,5,2,0,0,0,0,0,zoe
12979538,"Billhead recording purchases made by H. Rolfe in 1883 for the funeral of John Rolfe Esq., July 17, 1883.",3,"""Bought of W. Dawe & Son, cabinet & bedding manufacturers, upholsterers & carpet warehousemen, 171, Upper Street. Islington, N.""",w,7,5,2,0,0,0,0,0,zoe
12979538,"Billhead recording purchases made by H. Rolfe in 1883 for the funeral of John Rolfe Esq., July 17, 1883.",4,"""Established 1828. All goods charged at the lowest cash price. From which no discount can be allowed.""",w,7,5,2,0,0,0,0,0,zoe
12979538,"Billhead recording purchases made by H. Rolfe in 1883 for the funeral of John Rolfe Esq., July 17, 1883.",5,"""Undertakers and appraisers. Valuations made for administrations.""",w,7,5,2,0,0,0,0,0,zoe
13004568,"Billhead recording purchases made by J. R. Frederick for the funeral of Henry Frederick Esq., September 9th, 1880.",1,"""Sept. 9th 1880. J.R. Frederick, Esq.",w,6,4,2,0,0,0,0,0,zoe
13004568,"Billhead recording purchases made by J. R. Frederick for the funeral of Henry Frederick Esq., September 9th, 1880.",2,"""To Wm. R. Chandler. Funeral featherman.""",w,6,4,2,0,0,0,0,0,zoe
13004568,"Billhead recording purchases made by J. R. Frederick for the funeral of Henry Frederick Esq., September 9th, 1880.",3,"Billhead of Funeral Furnishing Warehouse recording the purchase of items for the funeral of Henry Frederick, Esq., September 9th, 1880. Purchases recorded are of a coffin, hearse, removal men and a carriage to Paddington totalling £10.15.0. Payment recorded received on 11.Sept.1880 by W.R. Chandler.",w,6,4,2,0,0,0,0,0,zoe
13004568,"Billhead recording purchases made by J. R. Frederick for the funeral of Henry Frederick Esq., September 9th, 1880.",4,"""Funeral Furnishing Warehouse, 14, Bride St., Bristol (removed from 38.) Established 1815.""",w,6,4,2,0,0,0,0,0,zoe
13004996,Grant of exclusive right of burial.,1,"Cemetery deed describing the purchase of a grave and right of burial for John Mathew Hall for £2/17/0. Dated August 4th, 1862 and signed by James Walker, Chairman. Includes a description of the plot. Blue paper with stamp of payment.",w,2,2,0,0,0,0,0,0,zoe
13004996,Grant of exclusive right of burial.,2,"""3166""",w,2,2,0,0,0,0,0,0,zoe
13005224,Memorandum for an inscription to be added to the headstone for John Armitage Brown.,3,"""March 28 1874. to W. Burnett.""",w,5,2,2,1,0,0,0,0,zoe
13005224,Memorandum for an inscription to be added to the headstone for John Armitage Brown.,4,"""I enclose inscription for erection at Charlton Cemetery [illegible] Collett Nile [illegible] Yours truly G. Cane. John Armitage Brown. Born July 6th 1805 died December 25th 1869.""",w,5,2,2,1,0,0,0,0,zoe
13005333,"Receipt for purchase of a grave in the cemetery in Widnes, England, for Henry Dixon.",1,"""2236""",w,4,2,1,1,0,0,0,0,zoe
13005333,"Receipt for purchase of a grave in the cemetery in Widnes, England, for Henry Dixon.",4,"Receipt for the purchase of a grave and right of burial for Henry Dixon for £1/10/0. Dated 10th November 1918. Signed W. Patten, Registrar. Fees included are for excavating of grave, taking up and replacing headstone, tolling bell before funeral and clergy fee.",w,4,2,1,1,0,0,0,0,zoe
13006017,Bible (fragment),5,Byname: Bohun Bible.,w,5,1,4,0,0,0,0,0,zoe
13018320,"Indenture placing John Dikes into the service of John Morris, joiner.",1,"""This indenture witnesseth that [John Dikes], one of the poor [boys] of the charity-school [commonly called the Blue Coat School in the Parish of St. Margaret, Westminster, in the county of Middlesex] doth put h[im]self apprentice to [John Morris of the Parish of St. John the Evangelist, joiner] to learn h[is] art, and with h[im] after the manner of an apprentice to serve from the day of the date hereof, unto the full end and term of [seven] years ... And the said M[aster], (in consideration of the sum of [five] pounds paid to [him] ... ) ... shall teach and instruct, or cause to be taught and instructed, finding unto his said apprentice, meat drink apparel, lodging, washing, and all other necessaries ... In witness thereof, the parties abovenamed to these indentures interchangeably have put their hands and seals the [sixth] day of [October], Anno Dom. 17[40] ... [Memorandm. And it is further covenanted & agreed that the sd. Master shall find and provide for his sd. apprentice one complete suite of new cloths both of linnen and woolen at the expiration of the sd. term. John Morris.""",w,4,2,1,0,0,1,0,0,zoe
13018320,"Indenture placing John Dikes into the service of John Morris, joiner.",2,"""Sealed and delivered (being first duly stamp'd) in the presence of us, [Edmd. Ball, Justinian Ekins]""",w,4,2,1,0,0,1,0,0,zoe
13022111,Epistolae Paulae et Catholicae.,1,Colophon: Hic per scriptore summe genitoris honore / Anglicum suaue dic rogo lector aue.,w,7,1,4,1,0,1,0,0,zoe
13038932,[Notice for permission to open grave for burial].,2,"""Authority to open grave. Elizabeth Marvin. Sec. G. No. 160.""",w,5,3,1,1,0,0,0,0,zoe
13038932,[Notice for permission to open grave for burial].,3,"Notice ""To the Clerk to the Charlton Burial Board"" for permission to open grave for the burial of Emily Alice Marvin."" Signed: Elizabeth Marvin. 37 Ebury St. Eaton Square Pimilico.",w,5,3,1,1,0,0,0,0,zoe
13038932,[Notice for permission to open grave for burial].,4,"""N.B.--This Notice is to be filled in and signed by the Owner of the Grave, his or her heirs, executors or assigns, as the case may require.""",w,5,3,1,1,0,0,0,0,zoe
13039087,[Notice of receipt of grant for grave space in the Charlton Burial Ground].,2,"""To the Clerk of the Charlton Burial Board.""",w,4,2,1,1,0,0,0,0,zoe
13039087,[Notice of receipt of grant for grave space in the Charlton Burial Ground].,3,"""Name, Walter C. Massy. Residence, Woolwich.""",w,4,2,1,1,0,0,0,0,zoe
13039113,[Notice for permission to open grave for burial].,2,"Notice ""To the Clerk to the Charlton Burial Board"" for permission to open grave for the burial of Mrs. Elizabeth Tawe. Signature: Thos. Robt. Richardson. Address, 22 Mulgrave Place Woolwich.",w,4,2,1,1,0,0,0,0,zoe
13039113,[Notice for permission to open grave for burial].,3,"""N.B.--This Notice is to be filled in and signed by the Owner of the Grave, his or her heirs, executors or assigns, as the case may require.""",w,4,2,1,1,0,0,0,0,zoe
13039333,[Notice for permission to open grave for burial].,2,"Notice ""To the Clerk to the Charlton Burial Board"" for permission to open grave for the burial of Mrs. McCallum. Signature: Robert McCallum [illegible]. Address: Leith Cottage. Maron Road. Charlton.",w,4,2,1,1,0,0,0,0,zoe
13039333,[Notice for permission to open grave for burial].,3,"""N.B.--This Notice is to be filled in and signed by the Owner of the Grave, his or her heirs, executors or assigns, as the case may require.""",w,4,2,1,1,0,0,0,0,zoe
13039696,[Notice for permission to open grave for burial].,2,"Notice ""To the Clerk to the Charlton Burial Board"" for permission to open grave for the burial of Margaret Kate Wybourn.Signature: Charles Wybourn.. Address: 12 Lovegrove Place. Greenwich.",w,4,2,1,1,0,0,0,0,zoe
13039696,[Notice for permission to open grave for burial].,3,"""N.B.--This Notice is to be filled in and signed by the Owner of the Grave, his or her heirs, executors or assigns, as the case may require.""",w,4,2,1,1,0,0,0,0,zoe
13040159,[Notice for permission to open grave for burial].,2,"Notice ""To the Clerk to the Charlton Burial Board"" for permission to open grave Sec. A, No. 427. Signature: Thomas Hay (?) Address: Woolwich.",w,4,2,1,1,0,0,0,0,zoe
13040159,[Notice for permission to open grave for burial].,3,"""N.B.--This Notice is to be filled in and signed by the Owner of the Grave, his or her heirs, executors or assigns, as the case may require.""",w,4,2,1,1,0,0,0,0,zoe
13040518,[Notice of instruction for future use of grave in Charlton Cemetery].,2,"Notice ""To the Clerk to the Charlton Burial Board"" ... ""I hereby give notice, that no burial is to be allowed in the said grave space without an order in writing from me, or my lawful heirs, executors, or assigns. ... Name, George Garman. Residence, 26 Woolwich Avenue. In the presence of J. Petley. Residence, 3 Fairfield Blvd. Charlton.""",w,3,1,1,1,0,0,0,0,zoe
13040592,Notice for permission to open grave for burial.,2,"Notice ""To the Clerk to the Charlton Burial Board"" for permission to open grave Sec.G, No. 115. Signature: Gregory Brown.",w,4,2,1,1,0,0,0,0,zoe
13040592,Notice for permission to open grave for burial.,3,"""N.B.--This Notice is to be filled in and signed by the Owner of the Grave, his or her heirs, executors or assigns, as the case may require.""",w,4,2,1,1,0,0,0,0,zoe
13040685,[Notice for permission to open grave for burial].,2,"Notice ""To the Clerk to the Charlton Burial Board"" for permission to open grave for the burial of Miss Sarah Martha Lock. Signature: Thomas Glenton.",w,4,2,1,1,0,0,0,0,zoe
13040685,[Notice for permission to open grave for burial].,3,"""N.B.--This Notice is to be filled in and signed by the Owner of the Grave, his or her heirs, executors or assigns, as the case may require.""",w,4,2,1,1,0,0,0,0,zoe
13041182,"Billhead recording receipt of payment of fees for the interment of Edward Bennett, 83 years.",2,Billhead of Wavertree Churchyard recording the receipt of payment for the interment of Edward Bennett dated 29 May 1941 totaling £/5/5/0 from Messes P. McDougall Co.,w,4,2,2,0,0,0,0,0,zoe
13041182,"Billhead recording receipt of payment of fees for the interment of Edward Bennett, 83 years.",3,"""No., 717.""",w,4,2,2,0,0,0,0,0,zoe
13043751,[Bible].,6,Byname: Dover Bible.,w,7,1,6,0,0,0,0,0,zoe
13044050,[Bible].,1,Colophon states that the manuscript was completed on the feast of St. Gregory (March 12).,w,5,2,3,0,0,0,0,0,zoe
13044050,[Bible].,4,Byname: Ellesmere Bible.,w,5,2,3,0,0,0,0,0,zoe
13051001,"Report on the Stratton Estate Mines, Cripple Creek, Colorado : manuscript.",1,"Cover title: The Stratton Estate Mines, Cripple Creek, Colo.",w,2,1,1,0,0,0,0,0,zoe
13065862,"Poem about a trip from the Feather River to Sacramento, California in 1853 : manuscript.",1,Poem title: Lines suggested by incidents on my way to Sac from Feather River in 1853.,w,1,1,0,0,0,0,0,0,zoe
13084826,"Cash book recording estate accounts, 1775 Jan 1-1787 Dec 31.",1,With ms. title on front cover: Cashbook beginning the 1st Jamuary 1775,w,4,1,3,0,0,0,0,0,zoe
13085005,Inventory of the jewells and plate of Weedon Perry Esq. : late of the parish of Turvill in the county of Bucks : manuscript.,2,"Signed: ""by Rich.d Green Citizen & Goldsmith of London.""",w,2,1,0,1,0,0,0,0,zoe
13086835,Ramon de Arozarena and Pedro Balguy report on sugar and rum production in Jamaica : manuscript.,1,"Signed by Ramon de Arozarena and his fellow commissioner, Pedro Balguy, and dated ""Habana. 25 de Junio 1828.""",w,2,2,0,0,0,0,0,0,zoe
13086835,Ramon de Arozarena and Pedro Balguy report on sugar and rum production in Jamaica : manuscript.,2,The report was published as Informe presentado a la Junta de Gobierno del Real Consulado de la siemprefiel isla de Cuba (1828).,w,2,2,0,0,0,0,0,0,zoe
13087610,"Anglia Romana, or : a succinct history of Britain, during its subjection to the Roman empire ... : manuscript.",1,"The text on page 192 refers to A.D. 1722 as ""about thirty years agoe.""",w,6,1,5,0,0,0,0,0,zoe
13087907,Mary Hall recipe book : manuscript.,1,"Titled on recto of front flyleaf: ""M. Hall. 1753.""",w,3,1,2,0,0,0,0,0,zoe
13104843,880-02 Barīqah Maḥmūdīyah fī sharḥ Ṭarīqah Muḥammadīyah wa-sharīʻah Nabawīyah fī sīrah Aḥmadīyah. Al-Jild 1 : manuscript / Muḥammad ibn Muṣṭafá al-Khādimī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamd lillāh alladhī jaʻalanā khayr umam, ummah marḥūmah maghfūrah muthābah ghāyata karam wa-mubārakah lā yudrá awwaluhā khayran wa-ākhiruhā min shumūl al-niʻam min faḍl atá min qibali Nabīyinā ʻalayhi al-taḥīyah wa-al-karīm min al-ṣalāh wa-al-salām ʻalá afḍal rusulih alladhī bi-tabaʻīyatih yufāz bi-saʻādat al-dārayn bal yunāl ilá aqṣá al-riyāsatayn ...""",w,16,1,11,2,0,2,0,0,zoe
13104950,880-02 al-Kashf al-mujallī li-kalām al-Minhāj wa-al-shāriḥ al-Maḥallī : manuscript / ʻAlī al-Munīrī.,3,"Starts with: ""... qāʼilīn li-ahlihi wa-al-ḥaqq sāmiʻ: Akhadhnā bi-āfāq al-samāʼ ʻalaykum, la-nā qamarāhā wa-al-nujūm al-ṭawāliʻ zayyana Allāh al-arḍ bi-mawāṭiʼ aqdāmihim fa-al-shifāh tuqbilu khilālahā wa-bi-iḥāṭat aḥkāmihim wa-iḥkāmihim tadhkuru ḥalālahā wa-ḥarāmahā ...""",w,9,1,5,2,0,1,0,0,zoe
13104968,880-02 al-Jawāhir al-ʻiẓām fī waqf Ḥamzah wa-Hishām : manuscript / Muḥammad al-Munayyir al-Samānūdī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Rabbi yassir yā karīm. al-Ḥamdu lillāh alladhī fataḥa aqfāl khazāyin qulūb ahl al-ʻilm wa-al-ʻirfān wa-khaṣṣahum bi-fahm mushkilāt kitābihi fa-ʻabbarū ʻanhā bi-awḍaḥ ʻibārah wa-aṣaḥḥ dalīl wa-burhān wa-al-ṣalāh wa-al-salām ʻalá al-mabʻūth bi-afḍal al-lughāt min ashraf al-ʻUrbān wa-ʻalá ālihi wa-ṣaḥbihi ulī al-riwāyah wa-al-dirāyah wa-al-itqān. Wa-baʻd, fa-yaqūlu al-ḥaqīr al-muqaṣṣir faqīr al-muṣawwir Muḥammad al-Munayyir al-Samānūdī jammalahu Allāh bi-ishrāq al-sirr al-shuhūdī ...""",w,11,1,6,2,0,2,0,0,zoe
13104988,880-02 Risālah fī ʻilm al-waḍʻ : manuscript / Mūsá al-Sūsī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-baʻd, fa-hādhihi nubdhah laṭīfah tataḍammamu aqsām al-waḍʻ maʼkhūdhah min risālat al-ʻAḍud wa-sharḥihā lil-Samarqandī maʻa ziyādah min ḥāshiyat ustādhinā al-Ḥifnī nafaʻanā Allāh bi-hi wa-mā zīda ʻuziya li-qāʼilih rattabtuhā ʻalá muqaddimah wa-taqsīm wa-khātimah ...""",w,10,1,6,2,0,1,0,0,zoe
13106264,880-02 Fatʹḥ al-bāb fī hawl yawm al-maʼāb wa-al-ʻarḍ ʻalá Rabb al-Arbāb : manuscript / Yāsīn Makhlūf.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh Rabb al-ʻĀlamīn wa-al-ṣalāh wa-al-salām ʻalá ashraf al-mursalīn Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi ajmaʻīn. Ammā baʻd, fa-yaqūlu rājī ʻafwa al-Raʼūf ʻabduhu Yāsīn Makhlūf al-Shāfiʻī madhhaban al-Ashʻarī ṭarīqatan al-Saʻdīnī baldatan qad ikhtaṣartu jumlat Aḥādīth min kalām al-Muṣṭafá ṣallá Allāh ʻalayhi wa-sallam tabarrukan bi-hi wa-in kuntu lastu min ahl hādhā al-maqām wa-lākin qad yukramu al-ṭufaylī fī maḥall al-kirām wa-ʻazawtu kull Ḥadīth li-rāwīhi wa-kull qawl li-qāʼilihi wa-nabbahtu ʻalá al-Ḥadīth al-ṣaḥīḥ wa-al-marfūʻ wa-al-mawqūf ...""",w,11,1,4,2,0,4,0,0,zoe
13107414,880-03 Kitāb al-Shamāʼil : manuscript / Muḥammad ibn ʻĪsá al-Tirmidhī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm wa-bi-hi nastaʻīn. al-Ḥamdu lillāh wa-salāmun ʻalá ʻibādihi alladhīna iṣṭafá. Qāla al-Shaykh al-ḥāfiẓ Abū ʻĪsá Muḥammad ibn ʻĪsá ibn Sūrah al-Tirmidhī: Bāb mā jāʼa fī khalq Rasūl Allāh ṣallá Allāh ʻalayhi wa-sallam ḥaddathanā Abū Rajāʼ Qutaybah ibn Saʻīd ʻan Mālik ibn Anas ...""",w,10,1,4,2,0,3,0,0,zoe
13114250,"Letter : to George Augustus Frederick, Prince of Wales, 1796 May 6.",5,"Transcription and translation of letter printed in: Huish, R. Memoirs of Her late Majesty Caroline, queen of Great Britain ... London, Printed for T. Kelly, 1821, v. 1, pages 78-9.",w,5,1,3,0,0,1,0,0,zoe
13114684,"Addressed by the Queen of Holland to Buonaparte, 1806?",2,"Possibly from 1806, the year that Hortense became Queen of Holland and the year of death for Richard Bull, who owned and likely assembled the album in which this poem was found.",w,3,1,1,0,0,0,1,0,zoe
13128956,A mite cast into the treasury of the famous city of London : manuscript.,2,"Full text published as: A mite cast into the treasury of the famous city of London, being a brief and methodical discourse of the nature, causes, symptomes, remedies and preservation from the plague, in this calamitous year, 1665 / digested into aphorismes, by Theophilus Garencieres (London: 1665).",w,2,1,0,1,0,0,0,0,zoe
13172803,880-01 Ḥayāt al-Qiddīs Mārī Afrām al-Suryānī : manuscript.,3,"Incipit: ""Ḥayāt al-Qiddīs Mārī Afrām al-Suryānī. Inna al-Qiddīs Afrām kāna min jins al-Suryān ayḍan min madīnat Nuṣaybīn wa-ummuhu min madīnat Umīd wa-abūhu kāna ḥabran fī Nuṣaybīn yakhdumu ṣanam ismuhu Īnīl dhāka alladhī hadamahu al-Malik al-ẓāfir Badbiyānūn fī ayyām al-Malik Qusṭanṭīn al-ẓāfir al-muʼmin al-ḥaqīqī ...""",w,9,1,4,2,0,2,0,0,zoe
13172819,880-02 Maṭlaʻ al-nayyirayn fīmā yataʻallaqu bi-al-qudratayn : manuscript / Muḥammad ibn Muḥammad al-Sunbāwī al-Amīr al-Kabīr al-Mālikī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm wa-bi-hi nastaʻīn. Naḥmaduka Allāhumma yā man tafarrada bi-al-ījād wa-al-taʼthīr wa-taqaddasa ʻan al-sharikah wa-al-ʻanād fī ʻumūm al-ikhtiyār wa-al-taqdīr wa-nuṣallī wa-nusallimu ʻalá man jabara ʻulamāʼ ummatihi bi-amdādihi fa-iktasabū min asrār ḥikmatihi wa-qāmū bi-amr Allāh bayna ʻibādih ...""",w,10,1,6,2,0,1,0,0,zoe
