bib,title,note_num,note
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,1,Title from folio 1a.
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,2,Romanization supplied by cataloger.
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh mustaḥiqq al-ḥamd, al-bāriʼ al-laṭīf, al-mutaʻālī bi-al-ḥamd, al-mursil sawakib [sawākib] raḥmatih ilá jamīʻ khalqih, al-wāḥid al-aḥad, alladhī infarada ʻalá jamīʻ makhlūqātih bi-al-dawām wa-al-baqāʼ, amāta wa-aḥyā, fa-subḥānahu min ilāh, lam yattakhidh ṣāḥibatan wa-lā waladan ..."""
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,4,Secundo folio: khalaqa ummat Muḥammad al-muʼminīn.
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,5,17 x 23.7 cm; written surface: 12.5 x 17.5 cm; 14-25 lines per page.
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,6,Binding: Unbound.
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,7,"In fair naskh script, in black ink, on white paper; headings and markings in red; catchwords."
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,8,"On folio 1a: ""Hādhā Kitāb Bahjat al-ḥaqāʼiq, wa-qīl al-Durrah al-fākhirah fī kashf ʻulūm al-ākhirah, lil-Shaykh al-Imām al-ʻallāmah Muḥammad al-Ghazzālī, nafaʻanā Allāh bi-hi wa-al-Muslimīn. Āmīn. M M M M."""
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,9,"Colophon: ""Wa-kāna al-farāgh min hādhihi al-nuskhah al-mubārakah yawm al-Jumʻah min shahr Jumād Ākhir, fī ʻāshir yawm minhu, sanat alf w-miʼtayn wa-arbaʻat ʻashar. 1241 [i.e. 1214]."""
13861202,880-02 al-Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah : manuscript / al-Ghazzālī.,10,"Translation of the colophon: ""This blessed copy was completed on Friday, in the month of Jumād Ākhir, on the tenth day, the year one thousand two hundred and fourteen. 1241 [i.e. 1214 of the Hijrah = 9 November, 1799]."""
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,1,Title from the printed version.
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,2,Romanization supplied by cataloger.
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Qāla Allāh taʻālá: Wa-aʻriḍ ʻan al-jāhilīn. Wa-qāla al-Ṭabarānī: Ḥaddathanā Abū Dharr Hārūn ibn Sulaymān al-Miṣrī qāl ḥaddathanā Yūsuf ibn ʻAdī qāl thanā Shihāb ibn khurāsh ʻan abīhi ʻan Yusayr ibn ʻAmr wa-kāna qad raʼá al-Nabī, ṣallá Allāh ʻalayhi wa-sallam, qāl Iṣrim al-aḥmaq fa-laysa lil-aḥmaq min khayr min al-hijrān ..."""
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,4,Secundo folio: Inna Amīr al-Muʼminīn qad arsalanī.
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,5,14 x 19.3 cm; written surface: 10 x 15 cm; 23 lines per page.
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,6,Binding: Unbound.
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,7,"In fair naskh script, in black ink, on white paper; headings and markings in red; catchwords."
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,8,"On folio 1a: ""Hādhā juzʼ yusammá al-Zajr fī al-hajr, taʼlīf khātimat al-ḥuffāẓ wa-al-mujtahidīn Abī al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī, taghammadahu Allāh bi-raḥmatih wa-ruḍwānih. Āmīn."""
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,9,"On folio 6a-6b: Quotation from al-juzʼ al-sādis wa-al-ʻishrīn min al-tadhkirah al-musammāh bi-al-Fulk al-mashḥūn: 'Qāl asmāʼ al-muhājirīn Saʻd ibn Abī Waqqāṣ kāna muhājiran li-ʻAmmār ibn Yāsir ḥattá mātā ..."""
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,10,"On folio 6b-7a: Quotation from Dīwān al-ṣabābah: ""Fāʼidah. Qāla fī Dīwān al-ṣabābah: Wa-qad qassamū al-hajr ʻalá arbaʻat aqsām: Hajr dalāl, wa-hajr malāl, wa-hajr mukāfaʼah ʻalá dhanb, wa-hajr yūjibuhu al-bughḍ al-mutamakkin fī al-qalb ..."""
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,11,"On folio 7b: And endowment statement: ""Awqafa hādhā al-kitāb lillāh taʻālá Aḥmad ibn Muḥammad al-Najjārī."""
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,12,"Colophon: ""Intahá al-taʼlīf al-mubārak, wa-al-ḥamdu lillāh waḥdah."""
13861206,880-02 al-zajr bi-al-hajr : manuscript / Abū al-Faḍl Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,13,"Translation of the colophon: ""The blessed composition is completed. Praise be to God alone."""
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,1,Title from the printed versions.
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,2,Romanization supplied by cataloger.
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Allāhumma ṣallī [ṣalli] ʻalá Sayyidinā Muḥammad wa-sallim. Qāla al-Shaykh al-Faqīh al-Imām Abū ʻAbd Allāh Muḥammad ibn Yūsuf al-Sanūsī al-Ḥasanī, laṭafa Allāh taʻālá bi-hi wa-binā wa-bi-man yaqifu ʻalaynā: al-Ḥamdu lillāh Rabb al-ʻĀlamīn, wāsiʻ al-jūd wa-al-ʻaṭāʼ, alladhī shahidat bi-wujūb wujūdihi wa-waḥdānīyatihi wa-ʻaẓīm jalālihi wujūb iftiqār al-kāʼināt kullihā fī al-arḍ wa-al-samāʼ, al-ʻazīz alladhī ʻazza mulkuhu ʻan an yakūna la-hu sharīk fī tadbīr shayʼ mā, fa-taʻālá wa-jalla ʻan al-shurakāʼ, al-Raḥmān al-Raḥīm, alladhī ʻammat niʻamuhu al-ʻawālim kullahā, fa-lā makhlaṣa li-kāʼin ʻan tilka al-naʻmāʼ, al-wāsiʻ al-karīm, al-munfarid bi-al-ījād ..."""
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,4,Secundo folio: al-qulūb wa-al-alsinah wa-al-jawāriḥ.
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,5,10.5 x 15.2 cm; written surface: 5.2 x 9.5 cm; 15 lines per page.
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,6,Binding: In light brown leather binding.
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,7,"In fair naskh script, in black ink, on white paper; some notes and corrections on the margins, the phrases of ""Umm al-Barāhīn"" preceded by the letter Ṣ and the commentary by the letter Sh, both in red; markings in red; catchwords."
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,8,"On the back of the front cover: A reader's statement: ""Naẓara fīhi al-ḥaqīr al-Sayyid Aḥmad ibn al-Shaykh [...] al-Ḥanafī bi-Ḥalab. Sanat 135 [probably 1135 of the Hijrah = 1722/1723]."""
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,9,"On folio 1a: ""Kitāb ʻAqāʼid al-Sanūsī, ʻalayhi al-raḥmah wa-al-riḍwān."" ""Kitāb ʻAqāʼid al-Sanūsī, ʻalayhi al-raḥmah wa-al-riḍwān bi-mannihi."""
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,10,"On folio 1a: Ownership statements, as follows: ""Dakhala fī kutub Muḥammad ʻArabshāh ibn Muṣṭafá. Ghafara [Allāh] la-hu wa-satara ʻuyūbahu. Āmīn."" ""Dakhala bi-al-shirāʼ al-sharʻī [... ...]"". ""Mulk al-ʻabd al-faqīr al-ḥaqīr al-munkasir al-khāṭir, al-muʻtarif bi-al-dhanb, al-rājī ʻafwa Rabbihi, ʻAlī ibn Ramaḍān, ghafara Allāh [...] [wa-]al-Muslimīn ajmaʻīn. Sanat 1084 [of the Hijrah = 1673/1674]"". An illegible ownership statemnt. ""Tasharrafa bi-mulkatihi [bi-mulkīyatihi] al-Sayyid Muḥammad ibn al-Shaykh Muḥammad Afandī al-Muftī bi-madīnat Ḥalab al-Shahbāʼ [...]"". Two seals in the name of Aḥmad Rifʻat."""
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,11,"On folio 1a: ""Yā Kubaykij Kubaykij. Adhhib al-ʻitt [al-ʻithth]."" This statement is repeated three times."
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,12,"On folio 4b: ""... wa-hā anā amudduka thāniyan bi-ʻawn Allāh taʻālá bi-sharḥ lahā mukhtaṣar yukmilu laka minhā al-maqṣūd, wa-yakshifu laka, in shāʼa Allāh taʻālá al-ghiṭāʼ ʻammā ubhima minhā min al-maʻná al-masdūd ..."""
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,13,"On folio 5a: ""... wa-hādhā awān al-shurūʻ fī hādhā al-sharḥ al-mubārak, bi-faḍl Allāh taʻālá al-karīm al-wahhāb, fa-salhu subḥānuhu an yuʻīnanī ʻalayhi wa-yuwaffiqanī fīhi al-ṣawāb ..."""
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,14,"On folio 129b: Two invocations, one to be read at the beginning of the year and one at the end of the year."
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,15,"Colophon: ""Tammat ʻalá yad al-faqīr ilayhi subḥānuhu Muḥammad ibn ʻUbayd min qaryat Bakfālūn, yawm al-Abiʻāʼ [al-Arbiʻāʼ] min shahr Shawwāl, sanat 1080."""
13862411,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,16,"Translation of the colophon: ""Copied by the poor to Him, may He be praised, Muḥammad ibn ʻUbayd, from the village of Bakfālūn, on Wednesday [probably the 4th] of Shawwāl, 1080 [25 February, 1670]."""
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,1,Title from the printed versions.
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,2,Romanization supplied by cataloger.
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi thiqatī. Qāla al-Shaykh al-Imām, al-ʻālim al-ʻallāmah, al-mutabarrak bi-hi, waḥīd dahrih wa-farīd ʻaṣrih, Abū ʻAbd Allāh Muḥammad ibn Yūsuf al-Sanūsī al-Ḥasanī, ʻafā Allāh ʻanhu bi-mannih wa-faḍlih: al-Ḥamdu lillāh al-wāsiʻ al-jūd wa-al-ʻaṭāʼ, alladhī shahidat bi-wujūb wujūdihi wa-waḥdānīyatihi wa-ʻaẓīm jalālihi wujūb iftiqār al-kāʼināt kullihā ilayh, fī al-arḍ wa-al-samāʼ, al-ʻazīz alladhī ʻazza fī mulkihi ʻan an yakūna la-hu sharīk fī tadbīr shayʼ mā, fa-taʻālá Rabbunā wa-jalla ʻan al-shurakāʼ wa-al-wuzarāʼ, al-Raḥīm al-Raḥmān, alladhī ʻammat niʻamuhu al-ʻawālim kullahā, fa-lā makhlaṣa li-kāʼin ʻan tilka al-naʻmāʼ, al-wāsiʻ al-karīm, al-munfarid bi-al-ījād, fa-lā yustaṭāʻu shukr niʻamihi illā bi-mā huwa min niʻamihi al-jammāʼ ..."""
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,4,Secundo folio: naḥmaduhu subḥānuhu wa-taʻālá.
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,5,16.5 x 24.5 cm; written surface: 7.3 x 11.5 cm; 13 lines per page.
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,6,Binding: In marbled cardboard with flap (in 11 unnumbered quires).
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,7,"In good naskh script, in black ink, on white paper; the phrases of ""Umm al-Barāhīn"" in red; extensive commentaries on the margins of the first 12 leaves; catchwords."
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,8,"On folio 1a: ""Kitāb Sharḥ Umm al-barāhīn lil-muʼallif al-Shaykh al-Imām, al-ʻumdah al-humām, al-ʻāmil al-ʻālim wa-al-quṭb al-wāṣil, Abū ʻAbd Allāh Muḥammad ibn Yūsuf al-Sanūsī al-Ḥasanī, raḥimahu Allāh taʻālá, wa-raḥimanā bi-hi. Āmīn."""
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,9,"Colophon: ""Wa-kāna al-farāgh min kitābat hādhā al-sharḥ al-mubārak yawm al-Thulāth al-mubārak, rābiʻ ʻashar yawman khalat min shahr Shaʻbān, sanat 1234, ʻalá yad kātibihi wa-mālikihi al-faqīr al-ḥaqīr Muḥammad Aḥmad Naʻīm al-Ṭaḥlāwī baladan, al-Mālikī madhhaban, al-Aḥmadī khirqatan, ghafara Allāh la-hu, wa-li-wālidayhi, wa-li-mashāyikhihi, wa-li-ikhwānihi, wa-li-jamīʻ al-Muslimīn, wa-li-man daʻā la-hu bi-ghufrān al-dhanb wa-satr al-ʻayb, bi-mannika wa-karamika, Yā Arḥam al-Rāḥimīn. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ālihi wa-ṣaḥbihi wa-sallam."""
13862416,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,10,"Translation of the colophon: ""This blessed commentary was concluded on blessed Tuesday, 14 Shaʻbān, 1234 [of the Hijrah = 8 June, 1819], by its copyist and owner, the poor and despised, Muḥammad Aḥmad Naʻīm al-Ṭaḥlāwī baladan, al-Mālikī madhhaban, al-Aḥmadī khirqatan, may God forgive him, his parents, his masters, his brethren, all Muslims, and him who invokes [God] to pardon his sin and cover his blemish, by Your benevolence and generosity, O Most Merciful. May God pray on our Master Muḥammad, his family and his companions and grant them peace."""
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,1,Title from the printed versions.
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,2,Romanization supplied by cataloger.
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-ṣallá Allāh wa-sallam ʻalá Sayyidinā Muḥammad wa-ālihi. Qāla al-Shaykh al-faqīh Abū ʻAbd Allāh Muḥammad ibn Yūsuf al-Sanūsī al-Ḥasanī, laṭafa Allāh taʻālá bi-hi wa-nafaʻanā bi-hi: al-Ḥamdu lillāh al-wāsiʻ al-jūd wa-al-ʻaṭāʼ, alladhī shahida bi-wujūb wujūdihi wa-waḥdānīyatihi wa-ʻaẓīm jalālihi wujūb iftiqār al-kāʼināt kullihā ilayh, fī al-arḍ wa-al-samāʼ, al-ʻazīz alladhī ʻazza fī mulkihi ʻan an yakūna la-hu sharīk fī tadbīr shayʼ mā, fa-taʻālá wa-jalla ʻan al-shurakāʼ, al-Raḥīm al-Raḥmān, alladhī ʻammat niʻamuhu al-ʻawālim kullahā, fa-lā makhlaṣa li-kāʼin ʻan tilka al-naʻmāʼ, al-wāsiʻ al-karīm, al-munfarid bi-al-ījād, fa-lā yustaṭāʻu shukr niʻamihi illā bi-mā huwa min niʻamihi al-jammāʼ, al-Ghanī al-Quddūs ..."""
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,4,Secundo folio: jallat ʻan al-ʻadd wa-al-iḥṣāʼ.
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,5,16 x 21.5 cm; written surface: 10 x 16.5 cm; 33 lines per page.
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,6,Binding: Unbound (in 6 numbered quires).
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,7,"In fair naskh script, in black ink, on white paper; the phrases of ""Umm al-Barāhīn"" preceded by the letter Ṣ and the commentary by the letter Sh in red; markings in red; some commentaries on the margins; some wormholes with some loss of text; catchwords."
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,8,"On folio 1a: ""Sharḥ ʻAqīdat al-Sanūsīyah, li-muʼallifihā, nafaʻanā Allāh taʻālá bi-barakātihi fī al-dunyā wa-al-ākhirah. Āmīn. Āmīn."""
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,9,"On folio 1a: Two ownership statements, as follows: ""Mulk al-faqīr ilá Allāh taʻālá Muḥammad ibn [Muḥammad Darwīsh] al-Abzārī, ghafara Allāh la-hu wa-li-jamīʻ al-Muslimīn wa-al-Muslimāt, wa-al-muʼminīn wa-al-muʼmināt. Āmīn. Āmīn"". ""Dakhala fī mulk kātibihi Muḥammad Rāshid, ghafara Allāh la-hu wa-li-wālidayhi. Āmīn."""
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,10,"Colophon: ""Wāfaqa al-farāgh min naskh hādhihi al-nuskhah al-mubārakah fī ithnā ʻashar yawman, min shahr [Muḥarram?] al-ḥarām al-mubārak, sanat 1147, min al-Hijrah al-Nabawīyah, ʻalá ṣāḥibihā afḍal al-ṣalāh wa-al-salām, ʻalá yad kātibihi, al-ʻabd al-faqīr al-muʻtarif bi-al-ʻajz wa-al-taqṣīr, Muḥammad ibn Muḥammad Darwish al-Abzārī, al-Mālikī madhhaban, ghafara Allāh la-hu wa-li-wālidayhi wa-li-jamīʻ al-Muslimīn. Āmīn."""
13862419,880-02 Sharḥ Umm al-barāhīn fī ʻilm al-kalām : manuscript / Muḥammad ibn Yūsuf al-Sanūsī.,11,"Translation of the colophon: ""This blessed copy was copied on the twelfth day in the Sacred and blessed month of [Muḥarram?], the year 1147 of the Hijrah of the Prophet, may the best prayer and peace be upon him, by the poor who admits his disability and insufficiency, Muḥammad ibn Muḥammad Darwish al-Abzārī, al-Mālikī madhhaban, may God forgive him, his parents and all Muslims. Amen."""
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,1,Title from the printed version.
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,2,Romanization supplied by cataloger.
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-sallam. al-Ḥamdu lillāh alladhī tawaḥḥada fī dhātih, wa-tanazzaha ʻan shawāʼib al-naqṣ fī nuʻūtihi wa-simātih, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad wa-ālih. Wa-baʻd, fa-yaqūlu Ibrāhīm al-Bājūrī, al-faqīr ilá Mawlāhu al-Ghanī al-Qadīr: Saʼalanī baʻḍ al-ikhwān, aṣlaḥa Allāh taʻālá lī wa-lahum al-ḥāl wa-al-shān, an aktuba kitābah bahīyah ʻalá al-muqaddimah al-mashhūrah bi-al-Sanūsīyah, fa-insharaḥ ṣadrī li-dhālik, wa-Allāh taʻālá aʻlam bi-mā hunālik, li-annahā wa-in kānat ṣaghīrat al-jurm, kabīrat al-ʻilm, muḥtawiyah ʻalá jamīʻ al-ʻaqāʼid, maʻa ziyādat al-fawāʼid, wa-li-dhālika kānat aḥsan al-muʼallafāt fī al-tawḥīd, wa-akhlaṣahā min al-ḥashw wa-al-taʻqīd. Wa-hā anā ashraʻu fī al-maqṣūd bi-ʻawn al-Malik al-maʻbūd, fa-aqūlu, wa-billāh taʻālá al-tawfīq. Qawluhu 'Bismillāh al-Raḥmān al-Raḥīm' ..."""
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,4,Secundo folio: bi-ḥaythu lā yakūnu muḥarraman.
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,5,17.7 x 23.4 cm; written surface: 12.8 x 19.3 cm; 24 lines per page.
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,6,Binding: In marbled cardboard with flap; dark brown leather on spine and flap (in 8 numbered quires).
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,7,"In fair, large and clear naskh/ruqʻah script, in black ink, on white paper; catchwords."
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,8,"On folio 1a: ""Hādhihi ḥāshiyat al-Shaykh al-Imām, al-ʻālim al-ʻallāmah, waḥīd dahrihi wa-farīd ʻaṣrihi, al-Shaykh Ibrāhīm al-Bājūrī, ʻalá al-Sanūsīyah. Wa-ṣallá Allāh tabāraka wa-taʻālá ʻalá Sayyidinā Muḥammad, wa-ʻalá ālihi wa-ṣaḥbihi wa-sallama taslīman kathīran. Āmīn. Āmīn. Āmīn."""
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,9,"Colophon: ""Wa-kāna al-farāgh min kitābat hādhā al-kitāb al-sharīf yawm al-Ithnayn al-mubārak, tisʻah ʻashar yawm khalat min shahr Rabīʻ Thāni alladhī huwa min shuhūr sanat alf wa-miʼatayn wa-iḥdá wa-sabʻūn. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam. Āmīn. Āmīn. Wa-ṣallá Allāh tabāraka wa-taʻālá ʻalá Sayyidinā Muḥammad, wa-ʻalá ālihi wa-ṣaḥbihi ajmaʻīn, kullamā dhakarahu al-dhākirūn wa-ghafila ʻan dhikrihi al-ghāfilūn."""
13862421,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,10,"Translation of the colophon: ""This noble book was copied on blessed Monday, 19 Rabīʻ al-Thānī, 1271 [of the Hijrah = 9 January, 1855]. May God pray on our Master Muḥammad, his family and his companions and grant them peace. Amen. Amen. May God, the Blessed and Exalted, pray on our Master Muḥammad, and all his family and companions, as long as He is remembered by those who remember, and forgotten to be remembered by the forgetful."""
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,1,Title from the printed version.
13862422,880-02 Ḥāshiyah ʻalá matn al-Sanūsīyah : manuscript / Ibrāhīm ibn Muḥammad al-Bājūrī.,2,Romanization supplied by cataloger.
