bib,title,note_num,note
3656099,The solar system : or the astronomy of the planets : the arrangement of the planets that have been supposed.,1,"First leaf signed: Chas. Bonar, Perth Academy, 1788."
3656099,The solar system : or the astronomy of the planets : the arrangement of the planets that have been supposed.,2,"Manuscript, written in black ink on paper and bound in contemporary quarter leather with marbled boards, acquired by John Fulton from Murray's at Edinburgh August 12, 1922."
3656147,Certificate granting the title of Viceprotomedicus : manuscript.,1,"Signed by Cardinal Altieri (with his seal), Franc. Antaldus and De Angelis (?)."
3656147,Certificate granting the title of Viceprotomedicus : manuscript.,2,Gold frame around the text. Opening and names gilded.
3656147,Certificate granting the title of Viceprotomedicus : manuscript.,3,Bound in limp vellum.
3656184,"Generelle und specielle Materia Medica / vorgetragen vom Professor Herr Dr. Osann, in Sommersemester 1822.",1,"Manuscript, written in black ink on paper and bound in quarter leather, was purchased by Yale Med from Argosy Bookstore in March, 1964; it has pages hand-numbered by the author ( presumably an unnamed medical student taking Dr. Osann's Materia medica class at Berlin) and includes his neatly written index."
3656206,"Catalogue of the Yale Medical College Library : New Haven - Feb. 25th, 1865 / C. S. K.",1,"Manuscript, written in ink on lined paper, was transferred to Med Hist in December, 1959."
3656219,Statuta Collegii Medicorum London and other texts : manuscript.,1,"Manuscript, in unidentified hand, on paper containing excerpts copied from the Latin statutes of the Royal College of Physicians of 1523 (the fourteenth year of Henry 8's reign). Subjects include examinations, admissions, oath-swearing, etc. Also includes an English text proposing the founding of a new public school erected in the place of the present grammar school of St. Andrews and discussing the advantages of the mathematical sciences in the context of school education. It is followed by a Latin theological treatise (with quotes in Greek from, e.g., Chrysostom). An anonymous English letter to the king, addressing the nature of a certain faction in parliament, closes the manuscript."
3656219,Statuta Collegii Medicorum London and other texts : manuscript.,2,Title devised by cataloger.
3656219,Statuta Collegii Medicorum London and other texts : manuscript.,3,Binding: gold-tooled brown leather binding.
3656219,Statuta Collegii Medicorum London and other texts : manuscript.,4,"Full title from caption: Statuta Collegii Medicorum London quibus praemittuntur litera patentis concissa communitate sive Collegio medicorum London ab Henrico 8 Rege Anglia, extracta e statuto anno regni sui xiiiio Cap. 5 edito."
3656225,Opusculum in quo tractatus de pulsibus ac morborum prenotionibus continentur : manuscript.,1,Title from title page.
3656225,Opusculum in quo tractatus de pulsibus ac morborum prenotionibus continentur : manuscript.,2,Includes index.
3656225,Opusculum in quo tractatus de pulsibus ac morborum prenotionibus continentur : manuscript.,3,"Author listed, but erased at the bottom of title page: auctore Vt. Be. M. - P. H. [or K]."
3656225,Opusculum in quo tractatus de pulsibus ac morborum prenotionibus continentur : manuscript.,4,Binding: black leather binding. Edges gilt. Metal clasps attaching to the back cover.
3656237,"A system concerning fevers : their severall symptoms that accompany them, with the methode of their severall cures : manuscript.",1,"Title from title page. Full title page: A system concerning fevers, their severall symptoms that accompany them, with the methode of their severall cures, as also of severall other matters necessary by all to be known in order to their cure / collected out of the best modern authours both forrainge and domestick / transcribed and translated in the year of our Lord 1677."
3656237,"A system concerning fevers : their severall symptoms that accompany them, with the methode of their severall cures : manuscript.",2,Binding: bound in gold-tooled black leather with metal clasps.
3656237,"A system concerning fevers : their severall symptoms that accompany them, with the methode of their severall cures : manuscript.",3,"Layout: main text in the center, short descriptions of the text in the margins, titles of individual sections at the top of the page. Contemporary pagination on outer corner of the page."
3656258,De insitione variolarum : [method of surgeon Winchester of London].,1,Text appears on pages 1-11 and 26-28; remaining pages blank.
3656258,De insitione variolarum : [method of surgeon Winchester of London].,2,"Manuscript, ink on paper, is Camper's unsigned notes taken on his first trip to London during March and April, 1749. Dr. Klebs acquired from Amsterdam (letter enclosed with document) in 1934 and donated to the Yale Medical Historical Library."
3656273,A rheume pill which is good for the recovery of ye coughe of ye lungs or in any kind of consumtion or rheume : and other remedies : manuscript.,1,"Title devised by cataloger, largely transcribed from first heading."
3656273,A rheume pill which is good for the recovery of ye coughe of ye lungs or in any kind of consumtion or rheume : and other remedies : manuscript.,2,Binding: blind-tooled brown leather binding.
3656285,Ovid's Metamorphosis : manuscript.,1,"Also includes a print image before the text, of: Sr. Samuel Garth, M. D. Published by G. Kearsly, No.46, Fleet Street."
3656285,Ovid's Metamorphosis : manuscript.,2,Binding: bound by Wallis in gold-tooled red morocco. Gilt edges. Gold-tooled on spine: Garth. Ovid's metamorphosis. The original holograph manuscript. Back cover loose.
3656285,Ovid's Metamorphosis : manuscript.,3,"This work was published in 1717, used here as date ante quem."
3657587,Appearances of Mr. Wolffs solutions.,1,The seven leaves at end have title: A list of saline preparations made by Peter Woulfe for the Right Honorable The Earl of Bute.
3657587,Appearances of Mr. Wolffs solutions.,2,"Manuscript (originally owned by John Stuart Bute), written in ink on paper and bound in contemporary boards, was purchased by Dr. John Fulton from the Bookshop of Douglas Cleverdon in October, 1937."
3657594,Recipe book containing over 150 medicinal receipts : manuscript.,1,Title devised by cataloger.
3657594,Recipe book containing over 150 medicinal receipts : manuscript.,2,Binding: brown leather binding over pasteboard. Title on spine: Receipts.
3657607,Histoire des maladies de la tête et de la poictrine : manuscript / par Mr. Chyrac.,1,Title from titlepage. Date information also from titlepage.
3657607,Histoire des maladies de la tête et de la poictrine : manuscript / par Mr. Chyrac.,2,Script: neat 17th-century cursive.
3657607,Histoire des maladies de la tête et de la poictrine : manuscript / par Mr. Chyrac.,3,Bound in brown leather binding over pasteboard. Spine label with title: MS. D. Chejrac. Histoire Des Maladies 1693. Edges sprinkled in red ink.
3657607,Histoire des maladies de la tête et de la poictrine : manuscript / par Mr. Chyrac.,4,Paginated in contemporary ink.
3657618,Praxeos medicae.,1,"Manuscript, written in black ink on paper and bound in contemporary vellum, was purchased by Yale Med from Thiebaud (Paris book dealer) catalog 81 in May, 1961; dealer states they're unable to determine origin."
3657641,"Journals of his continental tour, 1775-1776 : selections.",1,"Manuscript, written in black ink and bound in contemporary paper, was donated to Yale Med by John Fulton."
3657655,Théorie mécanique de la perception de la pensée et la réaction.,1,Caption title.
3657655,Théorie mécanique de la perception de la pensée et la réaction.,2,"Manuscript, written in ink on white unlined paper and bound in quarter leather, includes drawings by the author."
3657655,Théorie mécanique de la perception de la pensée et la réaction.,3,Verso of leaf 47 is signed and dated: Charles Cros 12 Mars 1885.
3658393,"Examen chimico-légal de diverses substances alimentaires, avant occasionné des accidents : séance du 11 avril 1851 / par MM. Morin et J. Girardin.",1,Caption title.
3658393,"Examen chimico-légal de diverses substances alimentaires, avant occasionné des accidents : séance du 11 avril 1851 / par MM. Morin et J. Girardin.",2,"Published in ""Précis d. trav. Acad. de Rouen, 1850-51"": cf. Surgeon General's Catalog 2nd series, vol. XI, page 88."
3658393,"Examen chimico-légal de diverses substances alimentaires, avant occasionné des accidents : séance du 11 avril 1851 / par MM. Morin et J. Girardin.",3,"Manuscript, written in ink on loose sheets of paper, is a chemico-legal essay on certain alimentary substances which have been the cause of accidents; dealing with a case of poisoning from bad bread. It was purchased by Yale Med in 1958."
3658657,"[Scientific correspondence : eight handwritten letters, signed: J. Priestley ; with a handwritten copy by Jean André de Luc of a paper read by Dr. Priestley at the Royal Society in 1791].",1,"Letters, each written in brown ink on one folded leaf of paper, were acquired by Dr. John Fulton for Yale Med ca. 1939. Individual letters dated: 1776, 1780, 1782, 1782, 1783, 1784, 1785, and 1791. Luc's notes dated 1791."
3658673,"Medical prescription book kept on board U.S. Frigate Constitution : August 28, 1812-March 5, 1813.",1,"Log book of Dr. Amos Evans, surgeon on board the U.S.S. Constitution (August 28,1812-March 5, 1813)."
3659060,Outline of the history of medicine.,1,Binder's title.
3659149,Opera Pauli Barbette chirurgica : manuscript.,1,Title from heading.
3659149,Opera Pauli Barbette chirurgica : manuscript.,2,Binding: bound in dark brown blind-tooled leather binding. Re-backed. Spine label: Barbette 17th c. MS.
3659149,Opera Pauli Barbette chirurgica : manuscript.,3,Table of contents at the beginning.
3659159,"[""Commonplace book"" of weights and measures : used by either a merchant or a U.S. Customs representative].",1,"Manuscript, written in ink on paper and bound in cloth, includes entries dated 1823-1851, in no particular order."
3659338,"Hamilton Aïdé papers, 1824-1906.",1,"Letters to Fullerton from Aïdé, and to Aïdé from Fullerton are in the Morton Fullerton Papers."
3659347,"Alberti cognomento Magni De secretis mulierum libellus scholis avitus et a mendis repurgatus : Eiusdem De virtutibus herbarum, lapidum, et animalium quorundam libellus. Item De mirabilibus mundi, ac de quibusdam affectibus causatis a quibusdam animalibus, manuscript.",1,Title from title page.
3659347,"Alberti cognomento Magni De secretis mulierum libellus scholis avitus et a mendis repurgatus : Eiusdem De virtutibus herbarum, lapidum, et animalium quorundam libellus. Item De mirabilibus mundi, ac de quibusdam affectibus causatis a quibusdam animalibus, manuscript.",2,"The third text, written in Italian, has a separate title: ""Delle gemme che produce la natura della qualità, grandezza, bellezza, e virtù loro."""
3659347,"Alberti cognomento Magni De secretis mulierum libellus scholis avitus et a mendis repurgatus : Eiusdem De virtutibus herbarum, lapidum, et animalium quorundam libellus. Item De mirabilibus mundi, ac de quibusdam affectibus causatis a quibusdam animalibus, manuscript.",3,Bound in vellum over pasteboards. Note on the spine: Alberti magni.
3659347,"Alberti cognomento Magni De secretis mulierum libellus scholis avitus et a mendis repurgatus : Eiusdem De virtutibus herbarum, lapidum, et animalium quorundam libellus. Item De mirabilibus mundi, ac de quibusdam affectibus causatis a quibusdam animalibus, manuscript.",4,Two separate series of foliation. Second series starts at the beginning of the third text.
3659366,Collection of medical receipts.,1,Title devised by cataloger.
3659366,Collection of medical receipts.,2,Script: humanist minuscule and gothic textualis.
3659366,Collection of medical receipts.,3,Decoration: rubricated headings and rubrication throughout.
3659366,Collection of medical receipts.,4,Layout: single column of 28 lines.
3659366,Collection of medical receipts.,5,Binding: contemporary vellum binding.
3659366,Collection of medical receipts.,6,Incipit text 1: Tolle una melagrana et mondala tucta et poi la pesta et trane el sugho... Heading text 2: El consiglio di Mastro Tomasso da Garbo contro la pestilentia. Incipit text 3: Verdolaghe. La verdolaga e de amorosa natura et de freda perche siando pistata et metuta sopra lo ventre tira la febre...
3659366,Collection of medical receipts.,7,Modern foliation in pencil.
3659378,Student notes on medicine.,1,Title devised by cataloger.
3659378,Student notes on medicine.,2,Layout: no formal layout.
3659378,Student notes on medicine.,3,"Binding: blind-tooled white leather over blind-tooled vellum three-quarter binding. Vellum is painted green over unidentified manuscript materials (with sparse rubrication). Gilt-stamped, but tarnished initials (I.M.D.) on front cover."
3659388,Miscellaneous medical manuscript.,1,Title devised by cataloger.
3659388,Miscellaneous medical manuscript.,2,Layout: single column of varying length. Some notes are made in double columns.
3659388,Miscellaneous medical manuscript.,3,No decoration.
3659388,Miscellaneous medical manuscript.,4,Binding: Contemporary blind-tooled brown leather. Includes traces of leather straps and metal clasps.
3659393,Collection of prescriptions against the plague and other diseases.,1,"Manuscript, in various hands, on paper, containing a set of presprinctions against the plague and other diseases. The manuscript is signed by various physicians of Southern Germany including originals and copies, for instance from Michael Schrick, and dated from 1475-1535. Includes: Many different treatises on the plague, prescriptions for bloodletting (Latin and German), plasters against diseases of the legs, Ars memorativa, a treatise on spirits, prescription against dysentery, prescription against stone disease."
3659393,Collection of prescriptions against the plague and other diseases.,2,Number 2 of 2 titles bound together.
3659393,Collection of prescriptions against the plague and other diseases.,3,Binding: brown blind-tooled leather binding. Traces of metal clasps.
3659393,Collection of prescriptions against the plague and other diseases.,4,Two sets of modern foliation.
3659393,Collection of prescriptions against the plague and other diseases.,5,Leaves 130-175 are left blank.
3659398,De somniis.,1,Title from caption.
3659398,De somniis.,2,Marbled paper over pasteboard binding.
3659402,Collection of recipes for cures.,1,Title devised by cataloger. Title page is damaged with loss of text.
3659402,Collection of recipes for cures.,2,Dated to February 18 1598 on the final page.
3659402,Collection of recipes for cures.,3,Includes author's hand-written index at beginning of work.
3659402,Collection of recipes for cures.,4,Layout: single column of varying length.
3659402,Collection of recipes for cures.,5,Script: German secretary hand.
3659402,Collection of recipes for cures.,6,"Binding: bound in vellum, blind-tooled with geometric designs."
3659408,"Methodus generalis et compendiaria, ex Hippocratis, Galeni, et Avicennae placitis deprompta, ac in ordinem redacta.",1,Title from heading.
3659408,"Methodus generalis et compendiaria, ex Hippocratis, Galeni, et Avicennae placitis deprompta, ac in ordinem redacta.",2,No decoration.
3659408,"Methodus generalis et compendiaria, ex Hippocratis, Galeni, et Avicennae placitis deprompta, ac in ordinem redacta.",3,Binding: bound in limp vellum.
3659421,Ein neuw künnstliches Kochbuech von etligenn fürnnemen Köchen zusamenn getragenn ...,1,Title from title page.
3659421,Ein neuw künnstliches Kochbuech von etligenn fürnnemen Köchen zusamenn getragenn ...,2,Layout: single column of between 20 and 25 lines; single column of around 20 lines; single column of around 15 lines.
3659421,Ein neuw künnstliches Kochbuech von etligenn fürnnemen Köchen zusamenn getragenn ...,3,Binding: contemporary blind-tooled brown leather binding glued on top of a modern dark brown leather binding.
3659421,Ein neuw künnstliches Kochbuech von etligenn fürnnemen Köchen zusamenn getragenn ...,4,"Foliation: 182, 55 unnumbered leaves, 53. Corresponds to the three different hands of the main text."
3659421,Ein neuw künnstliches Kochbuech von etligenn fürnnemen Köchen zusamenn getragenn ...,5,Dated on title page: Anno salutis 1571.
3659429,"Die Kunst, Cÿrurgia : manuscript.",1,Script: German cursive.
3659429,"Die Kunst, Cÿrurgia : manuscript.",2,Chapter headings indicated in red ink; also includes a short sentence on the content of the next chapter.
3659429,"Die Kunst, Cÿrurgia : manuscript.",3,"Watermark: Autun, F. 1397-98."
3659429,"Die Kunst, Cÿrurgia : manuscript.",4,Binding: modern brown artificial leather half binding. Gold-tooled title on the spine: Die Kunst Cyrurgia.
3659429,"Die Kunst, Cÿrurgia : manuscript.",5,Foliation in modern pencil.
3659435,De trinitatis erroribus libri VII : manuscript / per Michaelem Servetum alias Reves ab Aragonia hispanum.,1,Title from title page.
3659435,De trinitatis erroribus libri VII : manuscript / per Michaelem Servetum alias Reves ab Aragonia hispanum.,2,Binding: vellum half-binding over brown leather. Edges in blue ink.
3659435,De trinitatis erroribus libri VII : manuscript / per Michaelem Servetum alias Reves ab Aragonia hispanum.,3,Marginal notes in another hand providing corrections and brief explanations to the text.
3659442,"Ross Ertzney auss vielen Kunstbuchern von allerlei frembden und deutschen Sprachen, zu dem auch von vielen erfarnen Hueffschmieden zuweg und in gewisse Ordnung gebracht und aus dem Druckh von neuem beschriben worden im 1591.",1,Title from opening title page.
3659442,"Ross Ertzney auss vielen Kunstbuchern von allerlei frembden und deutschen Sprachen, zu dem auch von vielen erfarnen Hueffschmieden zuweg und in gewisse Ordnung gebracht und aus dem Druckh von neuem beschriben worden im 1591.",2,Binding: blind-tooled brown leather binding. Red sprinkled edges. Label on spine: Ros Artzney.
3659442,"Ross Ertzney auss vielen Kunstbuchern von allerlei frembden und deutschen Sprachen, zu dem auch von vielen erfarnen Hueffschmieden zuweg und in gewisse Ordnung gebracht und aus dem Druckh von neuem beschriben worden im 1591.",3,No decoration.
3659442,"Ross Ertzney auss vielen Kunstbuchern von allerlei frembden und deutschen Sprachen, zu dem auch von vielen erfarnen Hueffschmieden zuweg und in gewisse Ordnung gebracht und aus dem Druckh von neuem beschriben worden im 1591.",4,Heavily trimmed on the top and fore edge with loss of text.
3659465,Laparotomy / H. M. Clapp.,1,"Manuscript in ink; dated from author's statement on leaf [5] that he lists all the laparotomies ""reported for the year 1888."""
3659465,Laparotomy / H. M. Clapp.,2,"Author not a Yale Medical School graduate; he practised in Stratford, Conn. starting in 1890, having graduated earlier that year from the University of Vermont College of Medicine (Burlington, Vermont)."
3659473,"A commendatory oration made in the publick hall of the Royal Colledge of Physicians at London, the 17th day of September 1697 : manuscript / by Sam Garth, Fellow of the said colledge.",1,Unbound.
3659473,"A commendatory oration made in the publick hall of the Royal Colledge of Physicians at London, the 17th day of September 1697 : manuscript / by Sam Garth, Fellow of the said colledge.",2,"Title from heading. Additional title on verso of the final leaf: 16 September 1697, Sir Samuel Garth, Oration in the publick Hall of the Royal Colledge of Physicians at London."
3659482,Tractatus de morbis virginum ; Tractatus in librum Galeni de usu partium : manuscript.,1,"Final 197 pages contain the ""Tractatus in librum Galeni."""
3659482,Tractatus de morbis virginum ; Tractatus in librum Galeni de usu partium : manuscript.,2,Binding: vellum over pasteboards. Spine title in black ink: Tractatus de morbis virginu[m].
3659498,Key to Garth's dispensary : manuscript.,1,Binding: green leather binding. Gold tooled spine title: Garth - MS. Key to Dispensary.
3659507,Institutiones et dissertationes medicinales : manuscript.,1,Title devised by bookseller.
3659507,Institutiones et dissertationes medicinales : manuscript.,2,Binding: marbled vellum binding over pasteboards. Spine labels: Disserta medicar / Manuscr; Institutione medicae / manuscriptum.
3659729,The problem of flight and other treatises : manuscript.,1,Title devised by cataloger on the basis of accompanying documentation.
3659729,The problem of flight and other treatises : manuscript.,2,"This original manuscript is quoted in Duhem: Histoire des idees aeronautiques avant Montgolfier, Paris, 1943."
3659729,The problem of flight and other treatises : manuscript.,3,"Lunar tables, drawn in pen, are found on pages 140-147."
3659729,The problem of flight and other treatises : manuscript.,4,Modern pagination.
3659729,The problem of flight and other treatises : manuscript.,5,Binding: light-brown gold-tooled leather binding (with coat of arms of Guyot de Vaudray in the center of the front and back covers).
3659738,"Formule des remedes suivant le sentiment & la pratique de Mr. Barbeyrac, tres fameux medecin de Montpelier : manuscript.",1,Title from heading.
3659738,"Formule des remedes suivant le sentiment & la pratique de Mr. Barbeyrac, tres fameux medecin de Montpelier : manuscript.",2,Bound in vellum over pasteboard. Title on spine: Barbeyrac Formules de remedes. XVIIe. s.
3659751,Breve trattato da anatomia ; Della osteologia : manuscript.,1,Title from headings on ff. 1r and 75r.
3659751,Breve trattato da anatomia ; Della osteologia : manuscript.,2,Script: semi-cursive hand.
3659751,Breve trattato da anatomia ; Della osteologia : manuscript.,3,Binding: marbled paper over pasteboard.
3659751,Breve trattato da anatomia ; Della osteologia : manuscript.,4,"Dated to 1676: ""La[nno] 1676 in Siena.""(f. 55r)"
3659761,Chirurgiae facultatis tractationes : manuscript.,1,Title from colophon at the end of the volume.
3659761,Chirurgiae facultatis tractationes : manuscript.,2,Colophon at end of volume: Ad Dei Beataeq[ue] Virginis laudem et finem imposui in capitulo Divi Dom[ini]ci anno D[omi]ni MDCXXXII die vero III Idibus Martii.
3659761,Chirurgiae facultatis tractationes : manuscript.,3,Bound in vellum over pasteboard. Red ink applied on all edges. Manuscript note on spine: Chirurgiae 1632.
3659761,Chirurgiae facultatis tractationes : manuscript.,4,Foliation in contemporary ink.
3659769,Praxeos medicae : manuscript.,1,Title from caption.
3659769,Praxeos medicae : manuscript.,2,"Pagination, in a different hand, of the main part of the text."
3659769,Praxeos medicae : manuscript.,3,Binding: dark brown leather binding with gold-tooled spine.
3659769,Praxeos medicae : manuscript.,4,Many pages at the end are left blank.
3659798,"Enchiridium, or an abridgment of Platerus Golden practise of physick by T. W., : containing the most proper cures of all kinds of sunry diseases incident to the body of man or woman : manuscript / by Felix Plater [...] Abdiah Cole [and] Nick Culpepper [...]",1,"Full statement of responsibility: By Felic Plater, chief phisitian [and] professor in ordinary at Basill, Abdiah Cole, Dr of phisick [and] the liberall arts, Nick Culpepper Gent., student in phisick [and] astrology."
3659798,"Enchiridium, or an abridgment of Platerus Golden practise of physick by T. W., : containing the most proper cures of all kinds of sunry diseases incident to the body of man or woman : manuscript / by Felix Plater [...] Abdiah Cole [and] Nick Culpepper [...]",2,"The initials T. W., who is said to be responsible for this text, are sometimes identified as Thomas Willis."
3659798,"Enchiridium, or an abridgment of Platerus Golden practise of physick by T. W., : containing the most proper cures of all kinds of sunry diseases incident to the body of man or woman : manuscript / by Felix Plater [...] Abdiah Cole [and] Nick Culpepper [...]",3,Index present at the end of the volume.
3659808,Traité de matière médicale : manuscript.,1,Title from front titlepage. Part 2 has second titlepage: Formules de M. Chirac.
3659808,Traité de matière médicale : manuscript.,2,Script: neat 18th-century cursive.
3659808,Traité de matière médicale : manuscript.,3,Bound in brown leather binding over pasteboard. Spine is gold-tooled and includes red tag with title: Matiere Medicale. Sprinkled edges.
3659808,Traité de matière médicale : manuscript.,4,Loose specimen of a leaf located between final page and back cover.
3659818,Particularis methodus medendi : manuscript.,1,Title from heading on first page.
3659818,Particularis methodus medendi : manuscript.,2,Binding: vellum half-binding over marbled paper.
3659818,Particularis methodus medendi : manuscript.,3,Contemporary pagination in ink.
3659833,"Medicina diastica in tractatum tertium de tempore seu philosophia D. Theophrasti Paracelsi, Jena, 1629 : manuscript.",1,Title from caption.
3659833,"Medicina diastica in tractatum tertium de tempore seu philosophia D. Theophrasti Paracelsi, Jena, 1629 : manuscript.",2,No binding.
3659833,"Medicina diastica in tractatum tertium de tempore seu philosophia D. Theophrasti Paracelsi, Jena, 1629 : manuscript.",3,Contemporary foliation.
3659833,"Medicina diastica in tractatum tertium de tempore seu philosophia D. Theophrasti Paracelsi, Jena, 1629 : manuscript.",4,Many pages at the end of the volume are left blank.
3659875,"Document signed by Queen Henrietta Maria's Council, including Sir Kenelm Digby, George Digby, second earl of Bristol and others : manuscript.",1,"Written and signed at the Queen's Council Chamber, in Denmark House."
3659888,Einer löblichen Landschafft dess Ertzherzogts. Österr. ... Bericht auf die Frag: was es mit der alhie eingerissenen Seüch für ain Beschaffenhait habe.,1,Title from heading.
3659888,Einer löblichen Landschafft dess Ertzherzogts. Österr. ... Bericht auf die Frag: was es mit der alhie eingerissenen Seüch für ain Beschaffenhait habe.,2,"Signed by Philip Persius, Johann Springer, and Johann Peryllus."
3659900,Statuts du Collège des Médecins de la République de Venise : manuscript.,1,Title from cover.
3659900,Statuts du Collège des Médecins de la République de Venise : manuscript.,2,Foliated.
3659900,Statuts du Collège des Médecins de la République de Venise : manuscript.,3,Binding: paper quarter binding. Label on spine: Rubrice statutor et ordinum Collegii D.D. Phisicor Alme Civitis Venetis. 1550-1627. Two titles on cover (in two different hands): Medici; Statuts du Collège des Médecins de la République de Venise. Manuscrit du XVIIIe siècle.
3659938,Catalogus librorum d[omi]ni Jacobi Sarraceni : manuscript.,1,Title from head of text.
3659938,Catalogus librorum d[omi]ni Jacobi Sarraceni : manuscript.,2,Housed in a brown cloth case. On cover: Catalogue Sarrazin Medical Library 1639.
3659938,Catalogus librorum d[omi]ni Jacobi Sarraceni : manuscript.,3,"The first 12 leaves are dated to April 10, 1639; the next 10 leaves are dated to April 4, 1639."
3659938,Catalogus librorum d[omi]ni Jacobi Sarraceni : manuscript.,4,"The first 12 leaves are in folio while the following 10 leaves are a smaller folio, measuring 31 x 20.5 cm."
3659982,Taʻrīfāt. -- 1559.,1,Small nastaʻlīq.
3659982,Taʻrīfāt. -- 1559.,2,"Islamic binding, paper-covered, with flap."
3659982,Taʻrīfāt. -- 1559.,3,Marginalia. 5 pages of notes precede text.
3659982,Taʻrīfāt. -- 1559.,4,With: 10 other titles.
3659990,al-Risālah al-wāsiṭah bayna al-mursil wa-al-mursal ilayhi fī īṣāl al-akhbār wa-al-aḥkām. -- [18--?].,1,"Islamic binding, paper-covered, with flap."
3659990,al-Risālah al-wāsiṭah bayna al-mursil wa-al-mursal ilayhi fī īṣāl al-akhbār wa-al-aḥkām. -- [18--?].,2,With: 10 other titles.
3660117,[Sharḥ al-basmalah]. -- [18--?].,1,"Islamic binding, paper-covered, with flap."
3660117,[Sharḥ al-basmalah]. -- [18--?].,2,Preceded by 3 pages of notes and 2 blank pages.
3660117,[Sharḥ al-basmalah]. -- [18--?].,3,With: 10 other titles.
3660127,[Rīsālah fī al-ḥamdalah]. -- 1752 or 3.,1,"Islamic binding, paper-covered, with flap."
3660127,[Rīsālah fī al-ḥamdalah]. -- 1752 or 3.,2,With: 10 other titles.
3660137,[Risālah fī bayān lafẓ Kitāb al-ṭahārah]. -- 1611.,1,"Islamic binding, paper-covered, with flap."
3660137,[Risālah fī bayān lafẓ Kitāb al-ṭahārah]. -- 1611.,2,With: 10 other titles.
3660144,Risālah fī al-muʾannath al-samāʻīyah ʻalá tartīb ḥurūf. -- [16--?].,1,"Islamic binding, paper-covered, with flap."
3660144,Risālah fī al-muʾannath al-samāʻīyah ʻalá tartīb ḥurūf. -- [16--?].,2,"Followed by several pages in various hands on terms, etc."
3660144,Risālah fī al-muʾannath al-samāʻīyah ʻalá tartīb ḥurūf. -- [16--?].,3,With: 10 other titles.
3660148,Faṣl fī al-salām. -- [17--?].,1,"Islamic binding, paper-covered, with flap."
3660148,Faṣl fī al-salām. -- [17--?].,2,With: 10 other titles.
3660156,Tuḥfah-i Shāhidī. -- 1752 or 3.,1,Small nastaʻlīq.
3660156,Tuḥfah-i Shāhidī. -- 1752 or 3.,2,"Islamic binding, paper-covered, with flap."
3660156,Tuḥfah-i Shāhidī. -- 1752 or 3.,3,With: 10 other titles.
3660165,[Masāʾil tataʻallaqa bi-al-ziyādah ʻalá radd al-Salām]. -- [16--?].,1,Title from Ahlwardt.
3660165,[Masāʾil tataʻallaqa bi-al-ziyādah ʻalá radd al-Salām]. -- [16--?].,2,"Mach gives title as: Risālah fī qawl al-ʻawām baʻd al-Salām bi-al-Turkiyah Sabahin khayr olsūn, by al-Güzelḥisārī."
3660165,[Masāʾil tataʻallaqa bi-al-ziyādah ʻalá radd al-Salām]. -- [16--?].,3,"Islamic binding, paper-covered, with flap."
3660165,[Masāʾil tataʻallaqa bi-al-ziyādah ʻalá radd al-Salām]. -- [16--?].,4,With: 10 other titles.
3660174,ʻUjalah mukhṭaṣarah fī mafhūm al-ʻIzzī. -- 1791.,1,"Islamic binding, paper-covered, with flap."
3660174,ʻUjalah mukhṭaṣarah fī mafhūm al-ʻIzzī. -- 1791.,2,With: 10 other titles.
3660657,Bānat Suʻād. -- [ca. 1561?].,1,With: 1 other title.
3660657,Bānat Suʻād. -- [ca. 1561?].,2,No. 2 of 2 items bound together.
3660680,[Kitāb ʻumdat al-muftī ʻalá madhhab al-imām al-aʻẓam Abī Ḥanīfah]. -- [17--?].,1,Hitti gives title as: al-Farāwī al-ṣughrá.
3660680,[Kitāb ʻumdat al-muftī ʻalá madhhab al-imām al-aʻẓam Abī Ḥanīfah]. -- [17--?].,2,With: 1 other title.
3660680,[Kitāb ʻumdat al-muftī ʻalá madhhab al-imām al-aʻẓam Abī Ḥanīfah]. -- [17--?].,3,No. 1 of 2 items bound together.
3660693,Risālat ṭabaqāt al-mujhidīn ʻan rasāʼil Kamāl Pāshā Zadah. -- [17--?].,1,Brockelmann gives title as: Risālah fī ṭabaqāt al-fuqahāʼ.
3660693,Risālat ṭabaqāt al-mujhidīn ʻan rasāʼil Kamāl Pāshā Zadah. -- [17--?].,2,With: 1 other title.
3660693,Risālat ṭabaqāt al-mujhidīn ʻan rasāʼil Kamāl Pāshā Zadah. -- [17--?].,3,No. 2 of 2 items bound together.
3660702,Risālah fī irtifāʻ. -- [17--].,1,With: 6 other titles.
3660709,[Risālah fī al-asṭurlāb]. -- [17--].,1,With: 6 other titles.
3660720,Risale-yi asṭurlāb. -- [17--].,1,With: 6 other titles.
3660734,Risale-yi ceyb āfakī. -- [17--].,1,Variant title in manuscript: Risale-yi ceyb turkī.
3660734,Risale-yi ceyb āfakī. -- [17--].,2,With: 6 other titles.
3660740,Risale-yi rubʾu daire-yi muḳanterat. -- [17--].,1,With: 6 other titles.
3660751,Sharḥ Badʾ al-amālī. -- [16--].,1,"Islamic binding, in brown, with flap."
3660751,Sharḥ Badʾ al-amālī. -- [16--].,2,Profuse marginal notations.
3661066,[Notes on reading the Qurʾān]. -- [ca. 1704].,1,"Islamic binding, in brown, with flap."
3661066,[Notes on reading the Qurʾān]. -- [ca. 1704].,2,With: 3 other titles.
3661085,[Commentary on religious duties]. -- [16-- or 17--].,1,Author and title have not been identified.
3661085,[Commentary on religious duties]. -- [16-- or 17--].,2,"Islamic binding, in brown, with flap."
