bib,title,note_num,note_text,original_type,reviewer_1_id,reviewer_1_review,reviewer_1_type,reviewer_1_rationale
12696476,"Tax bill for William Hanham, Cranleigh, Surrey,  August 27th, 1843.",3,"""Assessed taxes to William Hanham Esq. of the Parish of Cranley. Your first assessment in my duplicate for the present year ending 5th April, 1843, of duties not compounded for, delivered to me on the 27 day of August under the acts relating to the duties of assessed taxes, amounts to the sum of 53/7/3 the particulars of which are stated on the back hereof, and the assessment may be seen at my house as undermentioned. If you have any cause to appeal against the same, you must give notice in writing, within twenty-eight days after the above mentioned day to the surveyor of taxes, or to one of the assessors of this place,. Signed: Charles Herington Collector. Residing at Cranley.""",w,dm,y,,
12696476,"Tax bill for William Hanham, Cranleigh, Surrey,  August 27th, 1843.",4,"""The day of appeal is fixed for the 23 day of Sept. next at Guilford.""",w,dm,y,,
12697695,"Licence to drive a motor car or cycle for Frank Wickham of Woolbeding Rectory Cottage, Midhurst.",1,"""West Sussex County Council. Motor Car act, 1903. Licence to drive"" in gilt on dark blue pebbled covers.",w,dm,y,,
12697695,"Licence to drive a motor car or cycle for Frank Wickham of Woolbeding Rectory Cottage, Midhurst.",2,"Driving licence no. 14734 issued by the County of West Sussex. Valid from March 2, 1916-March 1, 1917.",w,dm,y,,
12697695,"Licence to drive a motor car or cycle for Frank Wickham of Woolbeding Rectory Cottage, Midhurst.",3,"""Frank Wickham of Woolbeding Rectory Cottage, Midhurst, is hereby licensed to drive a motor car or cycle for the period of twelve months from the 2nd day of March 1916 until the 1st day of March 1917 inclusive. S. Thomely : Clerk to the County Council, 51, East Street, Horsham.""",w,dm,y,,
12697695,"Licence to drive a motor car or cycle for Frank Wickham of Woolbeding Rectory Cottage, Midhurst.",4,"""Endorsements. (Particulars of any endorsement of any Licence previously hald by the person licensed must be entered on this Licence)""--[2] blank pages at end.",w,dm,y,,
12700726,"Bill from the Daily Post Waggon Office, Edinburgh for carriage expenses fo Mr. G. Alexander, Banff.",1,"Expenses include carriage (Leith), poterage and booking, and agency [illegible] & warehouse rent, totaling £ 0/3/11. Receipt of payment signed George Mather. 4/November/1812.",w,dm,y,,
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",2,"""No. 24957.""",w,dm,y,,
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",3,"""Griffith Thomas, Clerk of the Company.""",w,dm,y,,
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",4,"""*At 10 A.M. and 3 P.M., precisely. (If at any other hour a fee of 7s.6d.)""",w,dm,y,,
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",5,"""The certificate of death must be delivered to the Minister before the burial can take place.""",w,dm,y,,
12702483,"[Billhead of South Metropolitan Cemetery, opposite St. Luke's Church, Norwood : Office, 70, King William Street for the burial of Emily Westear on Tuesday 28th November 1865 [illegible]].",6,"""No. of grave 10,034.""",w,dm,y,,
12702897,"[Billhead of John R. Barklie, Proprietor, 99 Grafton Street, Dublin for items purchased by Mrs. Brewster of 9 Prince Edwards Terrace on March 15/55].",2,"""Established for the exclusive sale of every article requisite for family mourning.""",w,dm,y,,
12719901,Billhead recording coal purchased by W. Walters from W. Stobart Junr. & Co.,1,"The engraved billhead features an illustration of Old Etherley Colliery printed by G. Atkinson, Darlington.",w,dm,y,,
12719901,Billhead recording coal purchased by W. Walters from W. Stobart Junr. & Co.,2,"""A ticket similiar to this being given with every waggon or cart loaded at the pits, no coal offered in the market is the produce of Old Etherley except accompanied by a ticket.""",w,dm,y,,
12721072,"Billhead recording purchases by the Rev. L. Iremanger from R.J. & S. Garrard, goldsmiths & jewellers.",1,"One billhead of R., J. & S. Garrard, London goldsmith and jewelers recording purchases made by the Rev. L. Iremanger dated Oct. 19, 1824. Records purchases made in which Rev. Iremanger buys a mustard pot and ladle totalling £5/4/6. Payment received by Garrards.",w,dm,y,,
12721072,"Billhead recording purchases by the Rev. L. Iremanger from R.J. & S. Garrard, goldsmiths & jewellers.",2,Includes engraving of Royal coat of arms.,w,dm,y,,
12721072,"Billhead recording purchases by the Rev. L. Iremanger from R.J. & S. Garrard, goldsmiths & jewellers.",3,"""Bought of R. J. & S. Garrard, late Wakelin & Garrard. Goldsmiths & jewellers, to the King and Royal Family. Panton Street, Haymarket, London.""",w,dm,y,,
12758116,Collection of eight ham radio QSL calling cards. 1936-1939.,1,Some QSL calling cards are undated.,w,dm,y,,
12758116,Collection of eight ham radio QSL calling cards. 1936-1939.,2,"A QSL is generated when a first-time contact between two amateur radio operators (hams) or stations occurs. It is an acknowledgement of the listening and is usually the size of a postcard. Each card includes the call sign of its sender along with date and time of the call, equipment used to make the call, and any words or illustrations that describe the ham and his/her home. QSL means, ""Do you confirm receipt of my transmission?"" or ""I confirm receipt of your transmission.""",w,dm,y,,
12762437,Letters of administration of William Morgan.,2,"Letters of administration, dated February 8, 1781, of William Morgan, who died aboard the Terrible (privateer) in 1781. The document names his father, William Morgan, as administrator. It is witnessed and also signed by Mark Holman, deputy registrar. Bishop of London probate seal attached.",w,dm,y,,
12763016,Will of Patrick Lynch.,2,"Will, dated November 9, 1781, of Richard Lynch, who died aboard the Terrible (privateer) in 1781. This will names his wife, Elizabeth Lynch, as administrator. The document was witnessed and also signed by Mark Holman, deputy registrar. Bishop of London probate seal attached.",w,dm,y,,
12769450,Sermones de tempore.,5,"Date ""1541"" at the foot of f188v.",w,dm,y,,
12769450,Sermones de tempore.,7,Title on lower edge: de tempore sermones A.,w,dm,y,,
12785654,"Poems, [circa 1630-1639].",3,Byname: Gower Manuscript.,w,dm,y,,
12792981,Borders and miniatures from a book of hours.,1,"Scrapbook has been attributed to Albert Henry Warren (1830-1911), painter and illustrator.",w,dm,y,,
12812591,Guitar music : [song texts],3,Authors unnamed.,w,dm,y,,
